Tarih,TP_FG_B01_68
2000-01-01,30468101.9
2000-02-01,31188933.2
2000-03-01,32219534.4
2000-04-01,34463549.3
2000-05-01,35650063.9
2000-06-01,36255073.1
2000-07-01,36589614.0
2000-08-01,37382184.0
2000-09-01,38426688.1
2000-10-01,40317977.7
2000-11-01,40721228.4
2000-12-01,41653150.3
2001-01-01,42446085.9
2001-02-01,42708949.2
2001-03-01,45087413.9
2001-04-01,48823147.1
2001-05-01,50877579.4
2001-06-01,52173975.7
2001-07-01,53441261.8
2001-08-01,54234524.0
2001-09-01,56540512.5
2001-10-01,60831294.3
2001-11-01,62705944.7
2001-12-01,64669722.7
2002-01-01,68211953.1
2002-02-01,69965954.3
2002-03-01,70489415.9
2002-04-01,72403531.2
2002-05-01,73872890.8
2002-06-01,74073385.0
2002-07-01,74301621.2
2002-08-01,75177738.7
2002-09-01,78020822.3
2002-10-01,80975014.3
2002-11-01,82688642.0
2002-12-01,83688192.6
2003-01-01,85145495.7
2003-02-01,86752952.1
2003-03-01,88782457.9
2003-04-01,91734064.7
2003-05-01,93552451.7
2003-06-01,95056345.2
2003-07-01,95320899.9
2003-08-01,95578480.9
2003-09-01,96875094.9
2003-10-01,99270708.1
2003-11-01,100349630.4
2003-12-01,101889628.0
2004-01-01,103244673.7
2004-02-01,104006855.2
2004-03-01,105350659.6
2004-04-01,106343336.4
2004-05-01,107894520.9
2004-06-01,108841485.6
2004-07-01,108299805.2
2004-08-01,108556477.7
2004-09-01,109794804.8
2004-10-01,110246718.8
2004-11-01,111033638.6
2004-12-01,109470963.8
2005-01-01,111298525.9
2005-02-01,112243577.8
2005-03-01,113427714.8
2005-04-01,115599764.9
2005-05-01,116874359.8
2005-06-01,116478327.0
2005-07-01,115551627.1
2005-08-01,118108846.2
2005-09-01,119760857.4
2005-10-01,121489760.6
2005-11-01,121648541.0
2005-12-01,122156369.4
2006-01-01,123351003.5
2006-02-01,125237886.7
2006-03-01,125369763.7
2006-04-01,127584682.5
2006-05-01,129580652.4
2006-06-01,130782603.8
2006-07-01,131836151.9
2006-08-01,132216247.7
2006-09-01,130784138.3
2006-10-01,133404466.2
2006-11-01,134593032.4
2006-12-01,134825950.7
2007-01-01,134803420.4
2007-02-01,135960344.0
