Tarih,TP_FG_B02_68
2000-01-01,20887939.3
2000-02-01,21484728.7
2000-03-01,22268347.9
2000-04-01,23044399.2
2000-05-01,24165403.4
2000-06-01,24094538.2
2000-07-01,24740017.7
2000-08-01,24763775.8
2000-09-01,24815683.4
2000-10-01,25048027.4
2000-11-01,25741898.4
2000-12-01,26633141.4
2001-01-01,27219569.2
2001-02-01,27471848.1
2001-03-01,28982580.5
2001-04-01,31898007.1
2001-05-01,33446576.6
2001-06-01,34210286.1
2001-07-01,35222391.0
2001-08-01,35780782.7
2001-09-01,36221127.8
2001-10-01,39808599.9
2001-11-01,42051816.2
2001-12-01,44306735.3
2002-01-01,49041225.7
2002-02-01,50648483.2
2002-03-01,49647037.3
2002-04-01,50828934.2
2002-05-01,52181778.8
2002-06-01,51918877.8
2002-07-01,51305838.7
2002-08-01,51878982.9
2002-09-01,53069842.7
2002-10-01,55148545.1
2002-11-01,58018384.0
2002-12-01,59617321.2
2003-01-01,60802207.6
2003-02-01,63775988.3
2003-03-01,66450291.9
2003-04-01,67408273.5
2003-05-01,69167647.8
2003-06-01,71087221.4
2003-07-01,69994986.2
2003-08-01,69565423.9
2003-09-01,69668388.1
2003-10-01,70258407.3
2003-11-01,71977463.1
2003-12-01,73018168.0
2004-01-01,74621669.9
2004-02-01,74915340.2
2004-03-01,76900148.9
2004-04-01,77201482.8
2004-05-01,78681666.6
2004-06-01,80143680.3
2004-07-01,78465616.5
2004-08-01,78622964.6
2004-09-01,78386719.5
2004-10-01,78883726.9
2004-11-01,80223720.2
2004-12-01,79316272.7
2005-01-01,80674839.1
2005-02-01,81561706.1
2005-03-01,83301297.8
2005-04-01,83006759.7
2005-05-01,84435536.8
2005-06-01,83795842.3
2005-07-01,83169519.3
2005-08-01,85490388.5
2005-09-01,84179420.5
2005-10-01,84571995.4
2005-11-01,85017507.2
2005-12-01,86747487.5
2006-01-01,87668863.6
2006-02-01,91098324.3
2006-03-01,92146724.4
2006-04-01,93269567.2
2006-05-01,95215587.9
2006-06-01,96395775.4
2006-07-01,98264916.5
2006-08-01,97250778.6
2006-09-01,92939002.7
2006-10-01,93591158.7
2006-11-01,95173437.9
2006-12-01,94689353.6
2007-01-01,96071967.3
2007-02-01,98228371.4
2007-03-01,99002278.4
2007-04-01,101606946.5
2007-05-01,102012099.7
2007-06-01,102190371.6
2007-07-01,102769160.1
2007-08-01,103523757.0
2007-09-01,100896614.7
2007-10-01,102563584.0
2007-11-01,102830302.0
2007-12-01,103918659.9
2008-01-01,105651710.7
2008-02-01,108141129.6
2008-03-01,112064710.2
2008-04-01,116957863.9
2008-05-01,113837235.1
2008-06-01,114776485.8
2008-07-01,117014030.2
2008-08-01,121082464.0
2008-09-01,119216201.6
2008-10-01,119594719.9
2008-11-01,121348656.2
2008-12-01,121088893.8
2009-01-01,121344515.2
2009-02-01,122444377.4
2009-03-01,127623038.9
2009-04-01,129408117.9
2009-05-01,129528164.1
2009-06-01,130724347.5
2009-07-01,134850689.8
2009-08-01,135927712.8
2009-09-01,134563350.0
2009-10-01,136616067.7
2009-11-01,136880508.7
2009-12-01,136571886.6
2010-01-01,143680835.9
2010-02-01,147913253.5
2010-03-01,149690478.0
2010-04-01,154745752.1
2010-05-01,157379953.1
2010-06-01,155480825.9
2010-07-01,155040528.8
2010-08-01,156910118.7
2010-09-01,158421497.8
2010-10-01,160173739.2
2010-11-01,159888116.8
2010-12-01,160300531.8
2011-01-01,160371540.3
2011-02-01,162300257.1
2011-03-01,163223489.1
2011-04-01,166694531.0
2011-05-01,168586372.3
2011-06-01,167433735.8
2011-07-01,166306117.2
2011-08-01,170771016.7
2011-09-01,167735225.9
2011-10-01,170265466.9
2011-11-01,168464939.9
