Tarih,TP_PB_BLV18
2013-09-01,-1240655.0
2013-10-01,-1306336.0
2013-11-01,-1382912.0
2013-12-01,-1428534.0
2014-01-01,-1482540.0
2014-02-01,-1510165.0
2014-03-01,-1491905.0
2014-04-01,-1507532.0
2014-05-01,-1547782.0
2014-06-01,-1428987.0
2014-07-01,-1396119.0
2014-08-01,-1484926.0
2014-09-01,-1648662.0
2014-10-01,-1770660.0
2014-11-01,-1803296.0
2014-12-01,-1974588.0
2015-01-01,-2005758.0
2015-02-01,-2079689.0
2015-03-01,-2143529.0
2015-04-01,-2257170.0
2015-05-01,-2304667.0
2015-06-01,-2368044.0
2015-07-01,-2442251.0
2015-08-01,-2583398.0
2015-09-01,-2716544.0
2015-10-01,-2729830.0
2015-11-01,-2781371.0
2015-12-01,-2559887.0
2016-01-01,-2779739.0
2016-02-01,-3440509.0
2016-03-01,-3582174.0
2016-04-01,-3697650.0
2016-05-01,-3837709.0
2016-06-01,-3735760.0
2016-07-01,-1612706.0
2016-08-01,-1721120.0
2016-09-01,-1804638.0
2016-10-01,-1915848.0
2016-11-01,-2030417.0
2016-12-01,-1932403.0
2017-01-01,-2149806.0
2017-02-01,-2242910.0
2017-03-01,-2273500.0
2017-04-01,-2383011.0
2017-05-01,-2486077.0
2017-06-01,-2426410.0
2017-07-01,-2569278.0
2017-08-01,-2604868.0
2017-09-01,-2533743.0
2017-10-01,-2652028.0
2017-11-01,-2465760.0
2017-12-01,-2398963.0
2018-01-01,-3077698.0
2018-02-01,-3135408.0
2018-03-01,-3456071.0
2018-04-01,-3823985.0
2018-05-01,-3895475.0
2018-06-01,-3998242.0
2018-07-01,-4180962.0
2018-08-01,-4722237.0
2018-09-01,-4930098.0
2018-10-01,-5096388.0
2018-11-01,-5212776.0
2018-12-01,-5274322.0
2019-01-01,-5447591.0
2019-02-01,-5608586.0
2019-03-01,-5811098.0
2019-04-01,-6206747.0
2019-05-01,-6310741.0
2019-06-01,-6582775.0
2019-07-01,-6686759.0
2019-08-01,-6981415.0
2019-09-01,-6878303.0
2019-10-01,-7297783.0
2019-11-01,-7001286.0
2019-12-01,-7070030.0
2020-01-01,-7380726.0
2020-02-01,-7577662.0
2020-03-01,-8325907.0
2020-04-01,-9046433.0
2020-05-01,-9295584.0
2020-06-01,-9804264.0
2020-07-01,-9957879.0
2020-08-01,-10528595.0
2020-09-01,-11334450.0
2020-10-01,-11713982.0
2020-11-01,-12005973.0
2020-12-01,-11986171.0
2021-01-01,-12114367.0
2021-02-01,-12193997.0
2021-03-01,-12967599.0
2021-04-01,-13116925.0
2021-05-01,-13574519.0
2021-06-01,-13897883.0
2021-07-01,-13986720.0
2021-08-01,-13786290.0
2021-09-01,-14377144.0
2021-10-01,-14965923.0
2021-11-01,-17201725.0
2021-12-01,-18023999.0
2022-01-01,-18330605.0
2022-02-01,-19000505.0
2022-03-01,-20870418.0
2022-04-01,-21046295.0
2022-05-01,-21997370.0
2022-06-01,-20740400.0
2022-07-01,-21189356.0
2022-08-01,-21425680.0
2022-09-01,-23213791.0
2022-10-01,-23564239.0
2022-11-01,-23623302.0
2022-12-01,-25023023.0
2023-01-01,-25563205.0
2023-02-01,-26943371.0
2023-03-01,-28356464.0
2023-04-01,-28861284.0
2023-05-01,-29409598.0
2023-06-01,-32046967.0
2023-07-01,-31443267.0
2023-08-01,-30988523.0
2023-09-01,-31696810.0
2023-10-01,-32487519.0
2023-11-01,-32810988.0
2023-12-01,-33216551.0
2024-01-01,-33826078.0
2024-02-01,-32876511.0
2024-03-01,-31331362.0
2024-04-01,-31457185.0
2024-05-01,-30533497.0
2024-06-01,-30643712.0
2024-07-01,-30508557.0
2024-08-01,-32399800.0
2024-09-01,-29406842.0
2024-10-01,-30774719.0
2024-11-01,-28577252.0
2024-12-01,-31855819.0
2025-01-01,-33447585.0
2025-02-01,-32396827.0
2025-03-01,-34226938.0
2025-04-01,-38847598.0
2025-05-01,-40648587.0
2025-06-01,-39885683.0
2025-07-01,-42857254.0
2025-08-01,-46119739.0
