Tarih,TP_PB_BLY03
2013-10-01,46947100.0
2013-11-01,47396397.0
2013-12-01,47726164.0
2014-01-01,49608314.0
2014-02-01,48965718.0
2014-03-01,47645890.0
2014-04-01,47849959.0
2014-05-01,47982330.0
2014-06-01,49921491.0
2014-07-01,50200210.0
2014-08-01,49492308.0
2014-09-01,50116738.0
2014-10-01,49125855.0
2014-11-01,49248751.0
2014-12-01,50226027.0
2015-01-01,50809752.0
2015-02-01,51831459.0
2015-03-01,52218615.0
2015-04-01,53005963.0
2015-05-01,52441193.0
2015-06-01,53690726.0
2015-07-01,55631628.0
2015-08-01,56469822.0
2015-09-01,57046315.0
2015-10-01,55928019.0
2015-11-01,55420852.0
2015-12-01,55098199.0
2016-01-01,55829132.0
2016-02-01,55203490.0
2016-03-01,53907003.0
2016-04-01,54257221.0
2016-05-01,55735064.0
2016-06-01,55030010.0
2016-07-01,54230420.0
2016-08-01,53031014.0
2016-09-01,54286036.0
2016-10-01,54606985.0
2016-11-01,57628885.0
2016-12-01,60117748.0
2017-01-01,63244507.0
2017-02-01,62010262.0
2017-03-01,63310080.0
2017-04-01,63911062.0
2017-05-01,64329394.0
2017-06-01,66400172.0
2017-07-01,68669389.0
2017-08-01,69080762.0
2017-09-01,70506487.0
2017-10-01,73541735.0
2017-11-01,76391846.0
2017-12-01,74043692.0
2018-01-01,76534212.0
2018-02-01,77446308.0
2018-03-01,80828124.0
2018-04-01,83625028.0
2018-05-01,86434591.0
2018-06-01,87508164.0
2018-07-01,90642046.0
2018-08-01,100436371.0
2018-09-01,94284644.0
2018-10-01,91377621.0
2018-11-01,90040751.0
2018-12-01,93281855.0
2019-01-01,97077825.0
2019-02-01,100312246.0
2019-03-01,105871443.0
2019-04-01,111505845.0
2019-05-01,114319950.0
2019-06-01,116413837.0
2019-07-01,117173119.0
2019-08-01,124867610.0
2019-09-01,128701108.0
2019-10-01,133212368.0
2019-11-01,137683580.0
2019-12-01,145075465.0
2020-01-01,148221309.0
2020-02-01,152207302.0
2020-03-01,154454251.0
2020-04-01,166985819.0
2020-05-01,164568909.0
2020-06-01,162348183.0
2020-07-01,168408148.0
2020-08-01,172958958.0
2020-09-01,180676404.0
2020-10-01,189470707.0
2020-11-01,181042071.0
2020-12-01,176101157.0
2021-01-01,181939447.0
2021-02-01,183970410.0
2021-03-01,196141222.0
2021-04-01,198641287.0
2021-05-01,209061189.0
2021-06-01,213136883.0
2021-07-01,217252240.0
2021-08-01,215945363.0
2021-09-01,227621986.0
2021-10-01,241171941.0
2021-11-01,295325812.0
2021-12-01,297234250.0
2022-01-01,322303963.0
2022-02-01,348427478.0
2022-03-01,372868436.0
2022-04-01,384704036.0
2022-05-01,403611195.0
2022-06-01,439247247.0
2022-07-01,481016538.0
2022-08-01,500090620.0
2022-09-01,511965463.0
2022-10-01,515256871.0
2022-11-01,518122117.0
2022-12-01,519364438.0
2023-01-01,537705153.0
2023-02-01,564847417.0
2023-03-01,598548070.0
2023-04-01,628801201.0
2023-05-01,662960372.0
2023-06-01,723017741.0
2023-07-01,771119906.0
2023-08-01,806560773.0
2023-09-01,829168145.0
2023-10-01,847076184.0
2023-11-01,879913919.0
2023-12-01,939297897.0
2024-01-01,903981346.0
2024-02-01,917671441.0
2024-03-01,898559537.0
2024-04-01,918252814.0
2024-05-01,937493177.0
2024-06-01,941710266.0
2024-07-01,941452449.0
2024-08-01,950953643.0
2024-09-01,996423282.0
2024-10-01,1002330896.0
2024-11-01,1011734500.0
2024-12-01,1069232926.0
2025-01-01,1092046938.0
2025-02-01,1121017207.0
2025-03-01,1212544999.0
2025-04-01,1294702478.0
2025-05-01,1345943467.0
2025-06-01,1415325363.0
2025-07-01,1445613925.0
2025-08-01,1513470009.0
