Tarih,TP_PB_BLV20
2014-02-01,9332831.0
2014-03-01,8938971.0
2014-04-01,9035679.0
2014-05-01,9557776.0
2014-06-01,9926094.0
2014-07-01,9904589.0
2014-08-01,9892376.0
2014-09-01,10653907.0
2014-10-01,10461705.0
2014-11-01,10820658.0
2014-12-01,10323010.0
2015-01-01,11617957.0
2015-02-01,11786181.0
2015-03-01,11769509.0
2015-04-01,12197907.0
2015-05-01,12318484.0
2015-06-01,10897402.0
2015-07-01,11901371.0
2015-08-01,12260043.0
2015-09-01,12264279.0
2015-10-01,11937884.0
2015-11-01,11832150.0
2015-12-01,11966060.0
2016-01-01,12026800.0
2016-02-01,12273752.0
2016-03-01,11662264.0
2016-04-01,12091525.0
2016-05-01,12554161.0
2016-06-01,12737041.0
2016-07-01,12945965.0
2016-08-01,11930370.0
2016-09-01,12159357.0
2016-10-01,12460254.0
2016-11-01,13080972.0
2016-12-01,13034124.0
2017-01-01,13447075.0
2017-02-01,13104575.0
2017-03-01,13618186.0
2017-04-01,13487188.0
2017-05-01,14312288.0
2017-06-01,14796305.0
2017-07-01,15339671.0
2017-08-01,15280148.0
2017-09-01,15816155.0
2017-10-01,16735580.0
2017-11-01,17141951.0
2017-12-01,16630043.0
2018-01-01,16807027.0
2018-02-01,17021021.0
2018-03-01,17491856.0
2018-04-01,16976160.0
2018-05-01,18639803.0
2018-06-01,18210576.0
2018-07-01,19299377.0
2018-08-01,19290173.0
2018-09-01,17019320.0
2018-10-01,15949948.0
2018-11-01,15803106.0
2018-12-01,16563500.0
2019-01-01,16546546.0
2019-02-01,16757349.0
2019-03-01,17996317.0
2019-04-01,19340642.0
2019-05-01,20778434.0
2019-06-01,21540050.0
2019-07-01,21220165.0
2019-08-01,23790814.0
2019-09-01,22931047.0
2019-10-01,25465407.0
2019-11-01,26031044.0
2019-12-01,26808020.0
2020-01-01,28331864.0
2020-02-01,29974409.0
2020-03-01,21876782.0
2020-04-01,22086230.0
2020-05-01,22020190.0
2020-06-01,20203002.0
2020-07-01,26312030.0
2020-08-01,30044536.0
2020-09-01,41275199.0
2020-10-01,43971149.0
2020-11-01,44466803.0
2020-12-01,46800533.0
2021-01-01,47499845.0
2021-02-01,48269708.0
2021-03-01,53042664.0
2021-04-01,51660433.0
2021-05-01,54202900.0
2021-06-01,54460335.0
2021-07-01,54529901.0
2021-08-01,57715329.0
2021-09-01,61618857.0
2021-10-01,69634913.0
2021-11-01,97210484.0
2021-12-01,97488504.0
2022-01-01,100237106.0
2022-02-01,102224698.0
2022-03-01,104443955.0
2022-04-01,106004634.0
2022-05-01,121319688.0
2022-06-01,116421302.0
2022-07-01,129208741.0
2022-08-01,132399413.0
2022-09-01,132007002.0
2022-10-01,143983916.0
2022-11-01,133345931.0
2022-12-01,124618005.0
2023-01-01,119077236.0
2023-02-01,114137006.0
2023-03-01,111904363.0
2023-04-01,115986161.0
2023-05-01,117919964.0
2023-06-01,148379286.0
2023-07-01,145133848.0
2023-08-01,146468927.0
2023-09-01,170086298.0
2023-10-01,180440677.0
2023-11-01,212141058.0
2023-12-01,220475275.0
2024-01-01,232740822.0
2024-02-01,260084218.0
2024-03-01,288379837.0
2024-04-01,291887139.0
2024-05-01,282169592.0
2024-06-01,273990262.0
2024-07-01,271858906.0
2024-08-01,285387251.0
2024-09-01,291197549.0
2024-10-01,278561656.0
2024-11-01,281350677.0
2024-12-01,281581936.0
2025-01-01,293540795.0
2025-02-01,307243255.0
2025-03-01,336728218.0
2025-04-01,373445045.0
2025-05-01,402783753.0
2025-06-01,415020379.0
2025-07-01,401558035.0
2025-08-01,415581847.0
