Tarih,TP_PB_BLY11
2014-04-01,1340622.0
2014-05-01,1274142.0
2014-06-01,1223112.0
2014-07-01,1242936.0
2014-08-01,1241782.0
2014-09-01,1350155.0
2014-10-01,1358255.0
2014-11-01,1393473.0
2014-12-01,1480624.0
2015-01-01,1473930.0
2015-02-01,1492050.0
2015-03-01,1610136.0
2015-04-01,1561717.0
2015-05-01,1480822.0
2015-06-01,1552480.0
2015-07-01,1569765.0
2015-08-01,1641093.0
2015-09-01,1703761.0
2015-10-01,1982951.0
2015-11-01,2051362.0
2015-12-01,2092223.0
2016-01-01,1926173.0
2016-02-01,1980749.0
2016-03-01,2030589.0
2016-04-01,1873601.0
2016-05-01,1764850.0
2016-06-01,1789512.0
2016-07-01,1465975.0
2016-08-01,1493794.0
2016-09-01,1520062.0
2016-10-01,1534182.0
2016-11-01,1567369.0
2016-12-01,1546093.0
2017-01-01,1556100.0
2017-02-01,1443805.0
2017-03-01,1506102.0
2017-04-01,1549074.0
2017-05-01,1571208.0
2017-06-01,1634871.0
2017-07-01,1676195.0
2017-08-01,1728392.0
2017-09-01,1743524.0
2017-10-01,1844752.0
2017-11-01,1926194.0
2017-12-01,2070488.0
2018-01-01,1656111.0
2018-02-01,1659246.0
2018-03-01,1686655.0
2018-04-01,1265408.0
2018-05-01,1322457.0
2018-06-01,1426983.0
2018-07-01,1545024.0
2018-08-01,1699085.0
2018-09-01,1889433.0
2018-10-01,1921839.0
2018-11-01,2018837.0
2018-12-01,2018448.0
2019-01-01,1992414.0
2019-02-01,1556913.0
2019-03-01,1702395.0
2019-04-01,1711493.0
2019-05-01,1704800.0
2019-06-01,1724937.0
2019-07-01,1776171.0
2019-08-01,1849607.0
2019-09-01,1940387.0
2019-10-01,2162711.0
2019-11-01,2222150.0
2019-12-01,2708322.0
2020-01-01,2669386.0
2020-02-01,2402674.0
2020-03-01,2661879.0
2020-04-01,2864281.0
2020-05-01,2902390.0
2020-06-01,2941293.0
2020-07-01,3381186.0
2020-08-01,3543172.0
2020-09-01,3525982.0
2020-10-01,3626638.0
2020-11-01,3818761.0
2020-12-01,4039279.0
2021-01-01,3911761.0
2021-02-01,3279151.0
2021-03-01,3487935.0
2021-04-01,3513829.0
2021-05-01,3525583.0
2021-06-01,3567234.0
2021-07-01,3575691.0
2021-08-01,3682892.0
2021-09-01,4099691.0
2021-10-01,4823332.0
2021-11-01,6004556.0
2021-12-01,7331114.0
2022-01-01,7583449.0
2022-02-01,5676991.0
2022-03-01,7457931.0
2022-04-01,8538749.0
2022-05-01,9898550.0
2022-06-01,11564422.0
2022-07-01,12721345.0
2022-08-01,13767830.0
2022-09-01,14918454.0
2022-10-01,17288511.0
2022-11-01,19038118.0
2022-12-01,26346723.0
2023-01-01,26965048.0
2023-02-01,27255847.0
2023-03-01,27251628.0
2023-04-01,22545322.0
2023-05-01,19879119.0
2023-06-01,24298628.0
2023-07-01,26758614.0
2023-08-01,27806821.0
2023-09-01,31253097.0
2023-10-01,33687573.0
2023-11-01,32961862.0
2023-12-01,39315310.0
2024-01-01,39811446.0
2024-02-01,40862240.0
2024-03-01,43714415.0
2024-04-01,37018677.0
2024-05-01,32768098.0
2024-06-01,32976728.0
2024-07-01,36873091.0
2024-08-01,37816960.0
2024-09-01,38322193.0
2024-10-01,41922739.0
2024-11-01,45305639.0
2024-12-01,51244379.0
2025-01-01,52311429.0
2025-02-01,47543589.0
2025-03-01,49826865.0
2025-04-01,39697465.0
2025-05-01,35530824.0
2025-06-01,43124260.0
2025-07-01,43438325.0
2025-08-01,44534363.0
