Tarih,TP_PB_BLY23
2013-10-01,8720909.0
2013-11-01,8750918.0
2013-12-01,8832379.0
2014-01-01,8895750.0
2014-02-01,8956571.0
2014-03-01,9091747.0
2014-04-01,9414208.0
2014-05-01,9520737.0
2014-06-01,9802238.0
2014-07-01,9859473.0
2014-08-01,9843882.0
2014-09-01,9720350.0
2014-10-01,9836203.0
2014-11-01,10014744.0
2014-12-01,9611991.0
2015-01-01,9712502.0
2015-02-01,9752111.0
2015-03-01,9808511.0
2015-04-01,9788608.0
2015-05-01,10558083.0
2015-06-01,10599000.0
2015-07-01,10640225.0
2015-08-01,10624779.0
2015-09-01,10620338.0
2015-10-01,10512647.0
2015-11-01,10506778.0
2015-12-01,10583944.0
2016-01-01,10603970.0
2016-02-01,11430003.0
2016-03-01,11470222.0
2016-04-01,11537205.0
2016-05-01,11647017.0
2016-06-01,11692809.0
2016-07-01,11079487.0
2016-08-01,11232328.0
2016-09-01,11312228.0
2016-10-01,11387903.0
2016-11-01,11333198.0
2016-12-01,11430828.0
2017-01-01,11515870.0
2017-02-01,11648744.0
2017-03-01,11754010.0
2017-04-01,11924805.0
2017-05-01,12076411.0
2017-06-01,12234883.0
2017-07-01,12319064.0
2017-08-01,12997724.0
2017-09-01,13119765.0
2017-10-01,13236718.0
2017-11-01,13321648.0
2017-12-01,13553441.0
2018-01-01,13434308.0
2018-02-01,13582478.0
2018-03-01,14372451.0
2018-04-01,14749233.0
2018-05-01,14980555.0
2018-06-01,15046595.0
2018-07-01,15271369.0
2018-08-01,15442662.0
2018-09-01,15742556.0
2018-10-01,15944809.0
2018-11-01,16652296.0
2018-12-01,16614212.0
2019-01-01,16790596.0
2019-02-01,16863584.0
2019-03-01,18499027.0
2019-04-01,18655337.0
2019-05-01,18877807.0
2019-06-01,19268115.0
2019-07-01,19749160.0
2019-08-01,20066769.0
2019-09-01,20109423.0
2019-10-01,20303858.0
2019-11-01,20826117.0
2019-12-01,21453405.0
2020-01-01,21804066.0
2020-02-01,24359661.0
2020-03-01,23896708.0
2020-04-01,24374816.0
2020-05-01,24937665.0
2020-06-01,25327765.0
2020-07-01,25793410.0
2020-08-01,26141490.0
2020-09-01,25788580.0
2020-10-01,26066628.0
2020-11-01,26588169.0
2020-12-01,26959798.0
2021-01-01,27123554.0
2021-02-01,30391135.0
2021-03-01,30421003.0
2021-04-01,30857458.0
2021-05-01,31117616.0
2021-06-01,31581990.0
2021-07-01,31848091.0
2021-08-01,32392878.0
2021-09-01,32604498.0
2021-10-01,32903110.0
2021-11-01,33956080.0
2021-12-01,35556991.0
2022-01-01,36992556.0
2022-02-01,44730235.0
2022-03-01,46666102.0
2022-04-01,54525552.0
2022-05-01,59008058.0
2022-06-01,62465491.0
2022-07-01,64816712.0
2022-08-01,70334342.0
2022-09-01,72928891.0
2022-10-01,75673114.0
2022-11-01,78927392.0
2022-12-01,83331333.0
2023-01-01,85396300.0
2023-02-01,88953725.0
2023-03-01,94338383.0
2023-04-01,101462490.0
2023-05-01,107212947.0
2023-06-01,109293878.0
2023-07-01,113947053.0
2023-08-01,117714940.0
2023-09-01,120847141.0
2023-10-01,126991401.0
2023-11-01,130040977.0
2023-12-01,140105264.0
2024-01-01,143724546.0
2024-02-01,147635167.0
2024-03-01,156485203.0
2024-04-01,156862817.0
2024-05-01,162268821.0
2024-06-01,168235286.0
2024-07-01,179259234.0
2024-08-01,180706851.0
2024-09-01,188850869.0
2024-10-01,191316430.0
2024-11-01,198442111.0
2024-12-01,209693999.0
2025-01-01,216515350.0
2025-02-01,221830593.0
2025-03-01,227301862.0
2025-04-01,225935322.0
2025-05-01,236469692.0
2025-06-01,243837579.0
2025-07-01,248380791.0
2025-08-01,258112812.0
