Tarih,TP_PB_BLV21
2014-01-01,4180825.0
2014-02-01,3523322.0
2014-03-01,3098545.0
2014-04-01,2457284.0
2014-05-01,2170857.0
2014-06-01,2335961.0
2014-07-01,2172288.0
2014-08-01,2128103.0
2014-09-01,2682296.0
2014-10-01,2129891.0
2014-11-01,2082378.0
2014-12-01,2550704.0
2015-01-01,2906587.0
2015-02-01,3058248.0
2015-03-01,3485760.0
2015-04-01,3697179.0
2015-05-01,3419509.0
2015-06-01,3460480.0
2015-07-01,3824652.0
2015-08-01,4595552.0
2015-09-01,5077101.0
2015-10-01,3848897.0
2015-11-01,3535964.0
2015-12-01,3506628.0
2016-01-01,3600542.0
2016-02-01,3173563.0
2016-03-01,2810644.0
2016-04-01,2715863.0
2016-05-01,3125722.0
2016-06-01,2757437.0
2016-07-01,3235562.0
2016-08-01,2853987.0
2016-09-01,2991048.0
2016-10-01,3339834.0
2016-11-01,4882130.0
2016-12-01,5077659.0
2017-01-01,6558801.0
2017-02-01,4918751.0
2017-03-01,4929661.0
2017-04-01,4505786.0
2017-05-01,4401589.0
2017-06-01,4191162.0
2017-07-01,4366576.0
2017-08-01,3970900.0
2017-09-01,4232458.0
2017-10-01,5150759.0
2017-11-01,5870549.0
2017-12-01,5155655.0
2018-01-01,5139676.0
2018-02-01,4968410.0
2018-03-01,5742248.0
2018-04-01,5795510.0
2018-05-01,7607537.0
2018-06-01,7693374.0
2018-07-01,8887509.0
2018-08-01,15237689.0
2018-09-01,12549564.0
2018-10-01,9966652.0
2018-11-01,8393452.0
2018-12-01,8324688.0
2019-01-01,7826931.0
2019-02-01,7715543.0
2019-03-01,8017687.0
2019-04-01,8427286.0
2019-05-01,8065645.0
2019-06-01,7895735.0
2019-07-01,7400176.0
2019-08-01,7721367.0
2019-09-01,7226096.0
2019-10-01,7210015.0
2019-11-01,7215009.0
2019-12-01,7376735.0
2020-01-01,7515973.0
2020-02-01,7496171.0
2020-03-01,7604183.0
2020-04-01,8318373.0
2020-05-01,8466438.0
2020-06-01,8552224.0
2020-07-01,9453713.0
2020-08-01,9775742.0
2020-09-01,10147226.0
2020-10-01,10525610.0
2020-11-01,9827170.0
2020-12-01,9752378.0
2021-01-01,10335133.0
2021-02-01,10488436.0
2021-03-01,11049431.0
2021-04-01,11290453.0
2021-05-01,11613010.0
2021-06-01,11806926.0
2021-07-01,11914454.0
2021-08-01,11967906.0
2021-09-01,12192015.0
2021-10-01,12841492.0
2021-11-01,14935528.0
2021-12-01,16191245.0
2022-01-01,17209922.0
2022-02-01,21549664.0
2022-03-01,26329954.0
2022-04-01,33949157.0
2022-05-01,38587508.0
2022-06-01,42558929.0
2022-07-01,45377995.0
2022-08-01,51508892.0
2022-09-01,54301630.0
2022-10-01,56131574.0
2022-11-01,58484466.0
2022-12-01,65234735.0
2023-01-01,65794989.0
2023-02-01,67681776.0
2023-03-01,70867895.0
2023-04-01,69221795.0
2023-05-01,70731129.0
2023-06-01,72897301.0
2023-07-01,77418842.0
2023-08-01,77338453.0
2023-09-01,85318565.0
2023-10-01,71359714.0
2023-11-01,75099087.0
2023-12-01,82205251.0
2024-01-01,88468139.0
2024-02-01,89158610.0
2024-03-01,96424163.0
2024-04-01,96351880.0
2024-05-01,102500104.0
2024-06-01,113450622.0
2024-07-01,114270901.0
2024-08-01,120787711.0
2024-09-01,126344685.0
2024-10-01,117585932.0
2024-11-01,122391323.0
2024-12-01,133910227.0
2025-01-01,126825207.0
2025-02-01,126640996.0
2025-03-01,134585315.0
2025-04-01,121966950.0
2025-05-01,132538907.0
2025-06-01,146325644.0
2025-07-01,150454843.0
2025-08-01,162899243.0
