Tarih,TP_PB_BLY13
2014-06-01,311534.0
2014-07-01,360216.0
2014-08-01,405447.0
2014-09-01,352985.0
2014-10-01,332763.0
2014-11-01,354836.0
2014-12-01,279583.0
2015-01-01,352543.0
2015-02-01,416257.0
2015-03-01,374344.0
2015-04-01,377322.0
2015-05-01,416370.0
2015-06-01,316458.0
2015-07-01,400303.0
2015-08-01,470391.0
2015-09-01,431125.0
2015-10-01,413331.0
2015-11-01,433962.0
2015-12-01,349414.0
2016-01-01,448357.0
2016-02-01,481522.0
2016-03-01,444422.0
2016-04-01,473247.0
2016-05-01,482565.0
2016-06-01,387972.0
2016-07-01,455363.0
2016-08-01,470896.0
2016-09-01,469104.0
2016-10-01,480782.0
2016-11-01,479430.0
2016-12-01,410378.0
2017-01-01,533297.0
2017-02-01,543234.0
2017-03-01,552583.0
2017-04-01,566424.0
2017-05-01,530768.0
2017-06-01,446885.0
2017-07-01,557932.0
2017-08-01,601325.0
2017-09-01,641902.0
2017-10-01,697858.0
2017-11-01,660752.0
2017-12-01,591071.0
2018-01-01,693184.0
2018-02-01,707352.0
2018-03-01,764728.0
2018-04-01,804114.0
2018-05-01,793268.0
2018-06-01,749728.0
2018-07-01,879413.0
2018-08-01,1071996.0
2018-09-01,1100983.0
2018-10-01,1198194.0
2018-11-01,1170800.0
2018-12-01,1120123.0
2019-01-01,1136641.0
2019-02-01,1149776.0
2019-03-01,1305079.0
2019-04-01,1364121.0
2019-05-01,1323864.0
2019-06-01,1238222.0
2019-07-01,1355624.0
2019-08-01,1346799.0
2019-09-01,1297364.0
2019-10-01,1228718.0
2019-11-01,1104916.0
2019-12-01,1024588.0
2020-01-01,999454.0
2020-02-01,996582.0
2020-03-01,1018666.0
2020-04-01,1156129.0
2020-05-01,1116237.0
2020-06-01,1074551.0
2020-07-01,1145634.0
2020-08-01,1198997.0
2020-09-01,1326008.0
2020-10-01,1610491.0
2020-11-01,1612990.0
2020-12-01,1567781.0
2021-01-01,1873977.0
2021-02-01,1966397.0
2021-03-01,2042656.0
2021-04-01,2243761.0
2021-05-01,2405581.0
2021-06-01,2204588.0
2021-07-01,2338544.0
2021-08-01,2397263.0
2021-09-01,2433304.0
2021-10-01,2850002.0
2021-11-01,2861917.0
2021-12-01,2520913.0
2022-01-01,2884841.0
2022-02-01,3561431.0
2022-03-01,4383744.0
2022-04-01,4813540.0
2022-05-01,6131310.0
2022-06-01,6726558.0
2022-07-01,7601183.0
2022-08-01,7186149.0
2022-09-01,7909717.0
2022-10-01,8600642.0
2022-11-01,8905666.0
2022-12-01,9839838.0
2023-01-01,10380639.0
2023-02-01,10006438.0
2023-03-01,11330790.0
2023-04-01,12630322.0
2023-05-01,13689554.0
2023-06-01,16499470.0
2023-07-01,17190973.0
2023-08-01,18697678.0
2023-09-01,23271752.0
2023-10-01,26010694.0
2023-11-01,28735183.0
2023-12-01,32734034.0
2024-01-01,34296854.0
2024-02-01,35837902.0
2024-03-01,41477635.0
2024-04-01,44493151.0
2024-05-01,48456680.0
2024-06-01,54900040.0
2024-07-01,55732091.0
2024-08-01,56698114.0
2024-09-01,59095874.0
2024-10-01,58889649.0
2024-11-01,55707168.0
2024-12-01,51997674.0
2025-01-01,51344810.0
2025-02-01,48196636.0
2025-03-01,48156238.0
2025-04-01,45257827.0
2025-05-01,42532856.0
2025-06-01,44475643.0
2025-07-01,45832674.0
2025-08-01,47337630.0
