Tarih,TP_PB_BLY111
2015-01-01,174366.0
2015-02-01,125672.0
2015-03-01,209129.0
2015-04-01,180885.0
2015-05-01,181647.0
2015-06-01,252765.0
2015-07-01,289813.0
2015-08-01,499640.0
2015-09-01,597499.0
2015-10-01,495217.0
2015-11-01,497657.0
2015-12-01,495515.0
2016-01-01,487580.0
2016-02-01,529008.0
2016-03-01,511990.0
2016-04-01,393828.0
2016-05-01,392145.0
2016-06-01,415602.0
2016-07-01,422381.0
2016-08-01,317981.0
2016-09-01,370446.0
2016-10-01,420037.0
2016-11-01,645794.0
2016-12-01,644770.0
2017-01-01,669488.0
2017-02-01,543860.0
2017-03-01,548731.0
2017-04-01,564865.0
2017-05-01,522519.0
2017-06-01,550178.0
2017-07-01,555083.0
2017-08-01,595751.0
2017-09-01,445286.0
2017-10-01,490482.0
2017-11-01,474675.0
2017-12-01,450359.0
2018-01-01,429846.0
2018-02-01,303164.0
2018-03-01,271699.0
2018-04-01,300731.0
2018-05-01,551489.0
2018-06-01,495318.0
2018-07-01,480160.0
2018-08-01,978005.0
2018-09-01,783945.0
2018-10-01,733359.0
2018-11-01,696764.0
2018-12-01,622346.0
2019-01-01,596464.0
2019-02-01,519493.0
2019-03-01,581921.0
2019-04-01,626093.0
2019-05-01,690694.0
2019-06-01,342319.0
2019-07-01,331095.0
2019-08-01,379255.0
2019-09-01,332656.0
2019-10-01,488256.0
2019-11-01,344496.0
2019-12-01,630714.0
2020-01-01,370224.0
2020-02-01,786563.0
2020-03-01,1029245.0
2020-04-01,828875.0
2020-05-01,894133.0
2020-06-01,472748.0
2020-07-01,449330.0
2020-08-01,647016.0
2020-09-01,835491.0
2020-10-01,428008.0
2020-11-01,2255359.0
2020-12-01,2573793.0
2021-01-01,2040511.0
2021-02-01,2337682.0
2021-03-01,1534009.0
2021-04-01,769080.0
2021-05-01,639028.0
2021-06-01,845649.0
2021-07-01,742418.0
2021-08-01,844067.0
2021-09-01,994537.0
2021-10-01,344525.0
2021-11-01,1604916.0
2021-12-01,1463530.0
2022-01-01,1307128.0
2022-02-01,1046488.0
2022-03-01,1481176.0
2022-04-01,839859.0
2022-05-01,2369032.0
2022-06-01,1940352.0
2022-07-01,1487278.0
2022-08-01,1400827.0
2022-09-01,1120176.0
2022-10-01,1034424.0
2022-11-01,1059827.0
2022-12-01,920830.0
2023-01-01,832289.0
2023-02-01,1504120.0
2023-03-01,724963.0
2023-04-01,699574.0
2023-05-01,1008752.0
2023-06-01,4173580.0
2023-07-01,2648299.0
2023-08-01,1754130.0
2023-09-01,1404242.0
2023-10-01,1420974.0
2023-11-01,1496509.0
2023-12-01,2165850.0
2024-01-01,1170486.0
2024-02-01,1270812.0
2024-03-01,3044528.0
2024-04-01,3672737.0
2024-05-01,5428771.0
2024-06-01,3453261.0
2024-07-01,3564435.0
2024-08-01,3055357.0
2024-09-01,3708607.0
2024-10-01,4646943.0
2024-11-01,5531751.0
2024-12-01,5991812.0
2025-01-01,5497669.0
2025-02-01,5976924.0
2025-03-01,4954222.0
2025-04-01,5624780.0
2025-05-01,4285875.0
2025-06-01,7405632.0
2025-07-01,5629173.0
2025-08-01,7104730.0
