Tarih,TP_PB_BLV141
2015-01-01,133478.0
2015-02-01,87331.0
2015-03-01,112198.0
2015-04-01,130024.0
2015-05-01,152257.0
2015-06-01,122246.0
2015-07-01,257898.0
2015-08-01,291709.0
2015-09-01,269287.0
2015-10-01,247771.0
2015-11-01,334365.0
2015-12-01,160586.0
2016-01-01,134015.0
2016-02-01,177262.0
2016-03-01,126427.0
2016-04-01,113275.0
2016-05-01,219224.0
2016-06-01,215070.0
2016-07-01,180925.0
2016-08-01,193779.0
2016-09-01,144939.0
2016-10-01,207923.0
2016-11-01,436382.0
2016-12-01,353734.0
2017-01-01,396666.0
2017-02-01,242283.0
2017-03-01,227200.0
2017-04-01,209951.0
2017-05-01,198380.0
2017-06-01,164854.0
2017-07-01,178607.0
2017-08-01,179034.0
2017-09-01,299621.0
2017-10-01,332776.0
2017-11-01,291232.0
2017-12-01,201774.0
2018-01-01,212019.0
2018-02-01,224173.0
2018-03-01,264442.0
2018-04-01,293547.0
2018-05-01,417773.0
2018-06-01,370797.0
2018-07-01,443563.0
2018-08-01,994451.0
2018-09-01,831457.0
2018-10-01,771888.0
2018-11-01,407221.0
2018-12-01,355788.0
2019-01-01,360752.0
2019-02-01,359100.0
2019-03-01,543038.0
2019-04-01,538236.0
2019-05-01,595922.0
2019-06-01,426192.0
2019-07-01,664089.0
2019-08-01,644491.0
2019-09-01,898232.0
2019-10-01,536958.0
2019-11-01,544193.0
2019-12-01,246694.0
2020-01-01,437370.0
2020-02-01,551849.0
2020-03-01,909097.0
2020-04-01,954126.0
2020-05-01,528551.0
2020-06-01,662143.0
2020-07-01,1299407.0
2020-08-01,1703443.0
2020-09-01,2469402.0
2020-10-01,2760329.0
2020-11-01,905677.0
2020-12-01,934315.0
2021-01-01,1076000.0
2021-02-01,1029432.0
2021-03-01,2468629.0
2021-04-01,1824611.0
2021-05-01,2547708.0
2021-06-01,1217993.0
2021-07-01,806070.0
2021-08-01,701496.0
2021-09-01,960492.0
2021-10-01,1732689.0
2021-11-01,4820349.0
2021-12-01,2861247.0
2022-01-01,2343261.0
2022-02-01,3749488.0
2022-03-01,2711393.0
2022-04-01,2281758.0
2022-05-01,1703981.0
2022-06-01,2076034.0
2022-07-01,2810037.0
2022-08-01,2174832.0
2022-09-01,2797275.0
2022-10-01,1820774.0
2022-11-01,1370748.0
2022-12-01,1544493.0
2023-01-01,1362877.0
2023-02-01,1378017.0
2023-03-01,2161216.0
2023-04-01,2228857.0
2023-05-01,2647979.0
2023-06-01,7670765.0
2023-07-01,8538495.0
2023-08-01,4974071.0
2023-09-01,2263383.0
2023-10-01,3587896.0
2023-11-01,4193460.0
2023-12-01,2517512.0
2024-01-01,2454880.0
2024-02-01,1642196.0
2024-03-01,6345187.0
2024-04-01,2797486.0
2024-05-01,4296331.0
2024-06-01,3494827.0
2024-07-01,4340233.0
2024-08-01,6143828.0
2024-09-01,11702659.0
2024-10-01,11155585.0
2024-11-01,9080557.0
2024-12-01,7443822.0
2025-01-01,11294119.0
2025-02-01,9304909.0
2025-03-01,11282540.0
2025-04-01,12727152.0
2025-05-01,6332093.0
2025-06-01,6628742.0
2025-07-01,6848441.0
2025-08-01,8042088.0
