Tarih,TP_PB_BLV02
2014-06-01,547918.0
2014-07-01,659255.0
2014-08-01,402157.0
2014-09-01,506570.0
2014-10-01,594515.0
2014-11-01,360761.0
2014-12-01,680640.0
2015-01-01,618831.0
2015-02-01,999558.0
2015-03-01,1035565.0
2015-04-01,670308.0
2015-05-01,886368.0
2015-06-01,1285876.0
2015-07-01,2283205.0
2015-08-01,1914981.0
2015-09-01,1644603.0
2015-10-01,1201215.0
2015-11-01,1612121.0
2015-12-01,1709985.0
2016-01-01,1215761.0
2016-02-01,1116945.0
2016-03-01,1105062.0
2016-04-01,1342772.0
2016-05-01,1922000.0
2016-06-01,1151046.0
2016-07-01,2119868.0
2016-08-01,1762593.0
2016-09-01,1938530.0
2016-10-01,1581588.0
2016-11-01,1185248.0
2016-12-01,1475588.0
2017-01-01,1467431.0
2017-02-01,1086362.0
2017-03-01,798066.0
2017-04-01,789879.0
2017-05-01,1470224.0
2017-06-01,1250333.0
2017-07-01,1478353.0
2017-08-01,1331169.0
2017-09-01,1342387.0
2017-10-01,1458983.0
2017-11-01,1636867.0
2017-12-01,1456502.0
2018-01-01,988993.0
2018-02-01,950072.0
2018-03-01,1337290.0
2018-04-01,1377918.0
2018-05-01,1218106.0
2018-06-01,1271878.0
2018-07-01,2518474.0
2018-08-01,3371202.0
2018-09-01,3044669.0
2018-10-01,2521766.0
2018-11-01,2928728.0
2018-12-01,2823096.0
2019-01-01,2565877.0
2019-02-01,2259213.0
2019-03-01,1645281.0
2019-04-01,2945196.0
2019-05-01,1968705.0
2019-06-01,2359462.0
2019-07-01,2960087.0
2019-08-01,3152355.0
2019-09-01,2978153.0
2019-10-01,2917993.0
2019-11-01,2780521.0
2019-12-01,3185430.0
2020-01-01,2287280.0
2020-02-01,2643740.0
2020-03-01,3280230.0
2020-04-01,3393935.0
2020-05-01,3064380.0
2020-06-01,3499605.0
2020-07-01,3911510.0
2020-08-01,4254751.0
2020-09-01,5249135.0
2020-10-01,5183489.0
2020-11-01,5592161.0
2020-12-01,5149639.0
2021-01-01,4895874.0
2021-02-01,5942347.0
2021-03-01,8631976.0
2021-04-01,6913261.0
2021-05-01,6400496.0
2021-06-01,6584979.0
2021-07-01,6055155.0
2021-08-01,5476969.0
2021-09-01,6832538.0
2021-10-01,7149730.0
2021-11-01,9054056.0
2021-12-01,9211501.0
2022-01-01,10270586.0
2022-02-01,8567159.0
2022-03-01,10257582.0
2022-04-01,10106399.0
2022-05-01,11933550.0
2022-06-01,9619491.0
2022-07-01,9837345.0
2022-08-01,11712370.0
2022-09-01,9849640.0
2022-10-01,11182104.0
2022-11-01,11711111.0
2022-12-01,10719306.0
2023-01-01,8887275.0
2023-02-01,10218959.0
2023-03-01,8760727.0
2023-04-01,8571897.0
2023-05-01,13946315.0
2023-06-01,24991657.0
2023-07-01,18544876.0
2023-08-01,17296304.0
2023-09-01,20512421.0
2023-10-01,21108650.0
2023-11-01,18063580.0
2023-12-01,19790305.0
2024-01-01,16065922.0
2024-02-01,14075913.0
2024-03-01,15385167.0
2024-04-01,28494601.0
2024-05-01,18919921.0
2024-06-01,15881775.0
2024-07-01,20153943.0
2024-08-01,14814206.0
2024-09-01,17830608.0
2024-10-01,17089370.0
2024-11-01,15405634.0
2024-12-01,20034542.0
2025-01-01,13135427.0
2025-02-01,17839564.0
2025-03-01,19403613.0
2025-04-01,23050127.0
2025-05-01,21156412.0
2025-06-01,23893395.0
2025-07-01,22103836.0
2025-08-01,18129697.0
