Tarih,TP_PB_BLV29
2014-08-01,72165.0
2014-09-01,56344.0
2014-10-01,27046.0
2014-11-01,22008.0
2014-12-01,16082.0
2015-01-01,10477.0
2015-02-01,10288.0
2015-03-01,9263.0
2015-04-01,17020.0
2015-05-01,8315.0
2015-06-01,8792.0
2015-07-01,7617.0
2015-08-01,7099.0
2015-09-01,6813.0
2015-10-01,6014.0
2015-11-01,5450.0
2015-12-01,4927.0
2016-01-01,4654.0
2016-02-01,3499.0
2016-03-01,2520.0
2016-04-01,3301.0
2016-05-01,2407.0
2016-06-01,5095.0
2016-07-01,3046.0
2016-08-01,3003.0
2016-09-01,2856.0
2016-10-01,3623.0
2016-11-01,3541.0
2016-12-01,3437.0
2017-01-01,3350.0
2017-02-01,3264.0
2017-03-01,4090.0
2017-04-01,4031.0
2017-05-01,3962.0
2017-06-01,2869.0
2017-07-01,2416.0
2017-08-01,2345.0
2017-09-01,2210.0
2017-10-01,2047.0
2017-11-01,1908.0
2017-12-01,1769.0
2018-01-01,1735.0
2018-02-01,1702.0
2018-03-01,1664.0
2018-04-01,1949.0
2018-05-01,1914.0
2018-06-01,1878.0
2018-07-01,1838.0
2018-08-01,1810.0
2018-09-01,1631.0
2018-10-01,1588.0
2018-11-01,1548.0
2018-12-01,1364.0
2019-01-01,1322.0
2019-02-01,1182.0
2019-03-01,1141.0
2019-04-01,1098.0
2019-05-01,1053.0
2019-06-01,1010.0
2019-07-01,967.0
2019-08-01,927.0
2019-09-01,886.0
2019-10-01,846.0
2019-11-01,807.0
2019-12-01,766.0
2020-01-01,1116.0
2020-02-01,1076.0
2020-03-01,1047.0
2020-04-01,963.0
2020-05-01,935.0
2020-06-01,910.0
2020-07-01,891.0
2020-08-01,869.0
2020-09-01,849.0
2020-10-01,785.0
2020-11-01,164302.0
2020-12-01,167505.0
2021-01-01,164212.0
2021-02-01,164098.0
2021-03-01,164017.0
2021-04-01,138063.0
2021-05-01,138042.0
2021-06-01,138751.0
2021-07-01,138741.0
2021-08-01,138726.0
2021-09-01,141587.0
2021-10-01,112876.0
2021-11-01,113556.0
2021-12-01,117042.0
2022-01-01,116975.0
2022-02-01,116903.0
2022-03-01,122425.0
2022-04-01,93056.0
2022-05-01,92659.0
2022-06-01,93099.0
2022-07-01,92628.0
2022-08-01,92526.0
2022-09-01,92820.0
2022-10-01,63496.0
2022-11-01,63170.0
2022-12-01,63234.0
2023-01-01,62704.0
2023-02-01,62637.0
2023-03-01,63186.0
2023-04-01,33767.0
2023-05-01,33701.0
2023-06-01,33953.0
2023-07-01,33886.0
2023-08-01,33791.0
2023-09-01,34039.0
2023-10-01,4639.0
2023-11-01,4566.0
2023-12-01,4469.0
2024-01-01,4392.0
2024-02-01,4316.0
2024-03-01,4238.0
2024-04-01,3585.0
2024-05-01,3517.0
2024-06-01,3446.0
2024-07-01,3376.0
2024-08-01,3275.0
2024-09-01,13770.0
2024-10-01,12254.0
2024-11-01,10714.0
2024-12-01,9130.0
2025-01-01,12775.0
2025-02-01,11157.0
2025-03-01,9530.0
2025-04-01,7874.0
2025-05-01,7799.0
2025-06-01,7723.0
2025-07-01,7643.0
2025-08-01,7328.0
