Tarih,TP_PB_BLV32
2014-06-01,358984.0
2014-07-01,359115.0
2014-08-01,376584.0
2014-09-01,374051.0
2014-10-01,378745.0
2014-11-01,386574.0
2014-12-01,384403.0
2015-01-01,384543.0
2015-02-01,377061.0
2015-03-01,376703.0
2015-04-01,375783.0
2015-05-01,378866.0
2015-06-01,372030.0
2015-07-01,377340.0
2015-08-01,448895.0
2015-09-01,452254.0
2015-10-01,477479.0
2015-11-01,470280.0
2015-12-01,481709.0
2016-01-01,409534.0
2016-02-01,408701.0
2016-03-01,517183.0
2016-04-01,536446.0
2016-05-01,502139.0
2016-06-01,520217.0
2016-07-01,199173.0
2016-08-01,213327.0
2016-09-01,215482.0
2016-10-01,227552.0
2016-11-01,236288.0
2016-12-01,181416.0
2017-01-01,171256.0
2017-02-01,171125.0
2017-03-01,181125.0
2017-04-01,178148.0
2017-05-01,178341.0
2017-06-01,223595.0
2017-07-01,224210.0
2017-08-01,236197.0
2017-09-01,240079.0
2017-10-01,242341.0
2017-11-01,243637.0
2017-12-01,330107.0
2018-01-01,327744.0
2018-02-01,325586.0
2018-03-01,364106.0
2018-04-01,375023.0
2018-05-01,445986.0
2018-06-01,461734.0
2018-07-01,463663.0
2018-08-01,474679.0
2018-09-01,510162.0
2018-10-01,516369.0
2018-11-01,553279.0
2018-12-01,636390.0
2019-01-01,649948.0
2019-02-01,724596.0
2019-03-01,864541.0
2019-04-01,885225.0
2019-05-01,1007058.0
2019-06-01,1228452.0
2019-07-01,1243450.0
2019-08-01,1529138.0
2019-09-01,1534777.0
2019-10-01,1591064.0
2019-11-01,1636449.0
2019-12-01,1817305.0
2020-01-01,1808873.0
2020-02-01,1753208.0
2020-03-01,1782100.0
2020-04-01,1791088.0
2020-05-01,1885765.0
2020-06-01,1836909.0
2020-07-01,1786053.0
2020-08-01,1775794.0
2020-09-01,1736911.0
2020-10-01,1713275.0
2020-11-01,1541839.0
2020-12-01,1486654.0
2021-01-01,1600068.0
2021-02-01,1610886.0
2021-03-01,1563169.0
2021-04-01,1457020.0
2021-05-01,1443805.0
2021-06-01,1358287.0
2021-07-01,1352508.0
2021-08-01,1388651.0
2021-09-01,1562769.0
2021-10-01,1575330.0
2021-11-01,1533661.0
2021-12-01,1411277.0
2022-01-01,1257935.0
2022-02-01,1245366.0
2022-03-01,1192503.0
2022-04-01,1151371.0
2022-05-01,1114969.0
2022-06-01,1064223.0
2022-07-01,1104682.0
2022-08-01,1051611.0
2022-09-01,1044103.0
2022-10-01,1308782.0
2022-11-01,1320495.0
2022-12-01,1526154.0
2023-01-01,1481751.0
2023-02-01,1571235.0
2023-03-01,1544955.0
2023-04-01,1533618.0
2023-05-01,1519046.0
2023-06-01,1529898.0
2023-07-01,1439789.0
2023-08-01,1422975.0
2023-09-01,1612155.0
2023-10-01,1570450.0
2023-11-01,1578045.0
2023-12-01,1647714.0
2024-01-01,1640055.0
2024-02-01,1716171.0
2024-03-01,1807352.0
2024-04-01,2266412.0
2024-05-01,2294378.0
2024-06-01,2452466.0
2024-07-01,2460425.0
2024-08-01,2507283.0
2024-09-01,2905185.0
2024-10-01,3018488.0
2024-11-01,2942758.0
2024-12-01,4068341.0
2025-01-01,4125576.0
2025-02-01,8279325.0
2025-03-01,8725684.0
2025-04-01,9299948.0
2025-05-01,9792870.0
2025-06-01,9798926.0
2025-07-01,9927770.0
2025-08-01,10882597.0
