Tarih,TP_PB_BLY16
2014-06-01,126424.0
2014-07-01,116703.0
2014-08-01,128803.0
2014-09-01,133045.0
2014-10-01,116227.0
2014-11-01,120022.0
2014-12-01,131117.0
2015-01-01,147296.0
2015-02-01,114348.0
2015-03-01,142615.0
2015-04-01,133946.0
2015-05-01,132976.0
2015-06-01,136488.0
2015-07-01,124883.0
2015-08-01,131478.0
2015-09-01,139918.0
2015-10-01,146927.0
2015-11-01,133681.0
2015-12-01,153090.0
2016-01-01,153995.0
2016-02-01,132599.0
2016-03-01,147852.0
2016-04-01,142265.0
2016-05-01,136483.0
2016-06-01,142041.0
2016-07-01,121837.0
2016-08-01,130121.0
2016-09-01,126968.0
2016-10-01,131938.0
2016-11-01,140153.0
2016-12-01,155996.0
2017-01-01,173065.0
2017-02-01,147563.0
2017-03-01,156088.0
2017-04-01,152777.0
2017-05-01,158572.0
2017-06-01,164653.0
2017-07-01,157542.0
2017-08-01,159670.0
2017-09-01,158553.0
2017-10-01,170943.0
2017-11-01,175109.0
2017-12-01,184546.0
2018-01-01,416718.0
2018-02-01,180962.0
2018-03-01,208786.0
2018-04-01,212165.0
2018-05-01,218926.0
2018-06-01,232112.0
2018-07-01,237960.0
2018-08-01,266676.0
2018-09-01,288459.0
2018-10-01,247154.0
2018-11-01,228972.0
2018-12-01,244614.0
2019-01-01,318343.0
2019-02-01,274495.0
2019-03-01,328458.0
2019-04-01,299762.0
2019-05-01,340946.0
2019-06-01,350952.0
2019-07-01,326791.0
2019-08-01,346406.0
2019-09-01,341920.0
2019-10-01,316971.0
2019-11-01,330667.0
2019-12-01,338218.0
2020-01-01,329046.0
2020-02-01,322989.0
2020-03-01,340735.0
2020-04-01,298113.0
2020-05-01,349070.0
2020-06-01,386244.0
2020-07-01,489656.0
2020-08-01,582204.0
2020-09-01,462701.0
2020-10-01,388938.0
2020-11-01,379882.0
2020-12-01,391565.0
2021-01-01,407135.0
2021-02-01,441563.0
2021-03-01,483305.0
2021-04-01,373004.0
2021-05-01,385115.0
2021-06-01,418150.0
2021-07-01,435553.0
2021-08-01,403166.0
2021-09-01,423531.0
2021-10-01,405539.0
2021-11-01,512665.0
2021-12-01,703274.0
2022-01-01,548896.0
2022-02-01,728528.0
2022-03-01,763494.0
2022-04-01,629382.0
2022-05-01,623435.0
2022-06-01,714630.0
2022-07-01,844833.0
2022-08-01,853605.0
2022-09-01,943503.0
2022-10-01,996333.0
2022-11-01,955616.0
2022-12-01,1126773.0
2023-01-01,1356049.0
2023-02-01,1610142.0
2023-03-01,1759263.0
2023-04-01,1403152.0
2023-05-01,1341609.0
2023-06-01,1530829.0
2023-07-01,1857514.0
2023-08-01,1711423.0
2023-09-01,1819165.0
2023-10-01,1984171.0
2023-11-01,2218046.0
2023-12-01,2541747.0
2024-01-01,3230202.0
2024-02-01,3835042.0
2024-03-01,4194367.0
2024-04-01,6442640.0
2024-05-01,3257325.0
2024-06-01,3795151.0
2024-07-01,4231210.0
2024-08-01,4290654.0
2024-09-01,4580444.0
2024-10-01,4721457.0
2024-11-01,5184141.0
2024-12-01,5778555.0
2025-01-01,6425939.0
2025-02-01,6241681.0
2025-03-01,7948139.0
2025-04-01,13500282.0
2025-05-01,8393208.0
2025-06-01,8398909.0
2025-07-01,8759436.0
2025-08-01,9319237.0
