Tarih,TP_PB_BLY02
2013-10-01,13768107.0
2013-11-01,14290540.0
2013-12-01,15221000.0
2014-01-01,14095465.0
2014-02-01,13464395.0
2014-03-01,13067114.0
2014-04-01,13001041.0
2014-05-01,13069730.0
2014-06-01,13962054.0
2014-07-01,14157846.0
2014-08-01,13894681.0
2014-09-01,14707312.0
2014-10-01,14999536.0
2014-11-01,15207829.0
2014-12-01,16239926.0
2015-01-01,15477931.0
2015-02-01,15816293.0
2015-03-01,16221516.0
2015-04-01,16712996.0
2015-05-01,17774895.0
2015-06-01,18065646.0
2015-07-01,18382270.0
2015-08-01,18895154.0
2015-09-01,19752270.0
2015-10-01,19538493.0
2015-11-01,19490497.0
2015-12-01,20261440.0
2016-01-01,19813815.0
2016-02-01,20111373.0
2016-03-01,20106124.0
2016-04-01,20579028.0
2016-05-01,20594985.0
2016-06-01,20936262.0
2016-07-01,19929654.0
2016-08-01,19614958.0
2016-09-01,19494199.0
2016-10-01,20271167.0
2016-11-01,22004427.0
2016-12-01,24332421.0
2017-01-01,24216974.0
2017-02-01,24026656.0
2017-03-01,25551787.0
2017-04-01,26686141.0
2017-05-01,27509324.0
2017-06-01,27516775.0
2017-07-01,27787727.0
2017-08-01,27888149.0
2017-09-01,29020876.0
2017-10-01,29359875.0
2017-11-01,29758732.0
2017-12-01,32853661.0
2018-01-01,29828032.0
2018-02-01,30321052.0
2018-03-01,31560194.0
2018-04-01,32973591.0
2018-05-01,36480888.0
2018-06-01,38797484.0
2018-07-01,39852403.0
2018-08-01,49548463.0
2018-09-01,48138166.0
2018-10-01,45502190.0
2018-11-01,42049444.0
2018-12-01,45708380.0
2019-01-01,45721634.0
2019-02-01,46251195.0
2019-03-01,53148372.0
2019-04-01,54460966.0
2019-05-01,56331978.0
2019-06-01,59471949.0
2019-07-01,58073651.0
2019-08-01,60973610.0
2019-09-01,63391200.0
2019-10-01,65879029.0
2019-11-01,68239211.0
2019-12-01,73719785.0
2020-01-01,75920292.0
2020-02-01,84105418.0
2020-03-01,94330606.0
2020-04-01,104270754.0
2020-05-01,109093487.0
2020-06-01,110741700.0
2020-07-01,126347632.0
2020-08-01,136949317.0
2020-09-01,140817623.0
2020-10-01,149858503.0
2020-11-01,150429398.0
2020-12-01,151477641.0
2021-01-01,146690022.0
2021-02-01,147821038.0
2021-03-01,155511774.0
2021-04-01,157264407.0
2021-05-01,164198104.0
2021-06-01,167395359.0
2021-07-01,168660227.0
2021-08-01,168689566.0
2021-09-01,175218296.0
2021-10-01,186959717.0
2021-11-01,243736265.0
2021-12-01,266768328.0
2022-01-01,253903032.0
2022-02-01,262795268.0
2022-03-01,278033945.0
2022-04-01,285830814.0
2022-05-01,314683486.0
2022-06-01,320153632.0
2022-07-01,340251447.0
2022-08-01,352204153.0
2022-09-01,377980048.0
2022-10-01,402985503.0
2022-11-01,393170677.0
2022-12-01,379344833.0
2023-01-01,397912034.0
2023-02-01,388804939.0
2023-03-01,392320268.0
2023-04-01,400597374.0
2023-05-01,404928401.0
2023-06-01,458311148.0
2023-07-01,499212915.0
2023-08-01,511876295.0
2023-09-01,506596693.0
2023-10-01,547489687.0
2023-11-01,555874615.0
2023-12-01,589729928.0
2024-01-01,605095886.0
2024-02-01,630962413.0
2024-03-01,665439501.0
2024-04-01,641440029.0
2024-05-01,622987340.0
2024-06-01,637065388.0
2024-07-01,651267120.0
2024-08-01,672512474.0
2024-09-01,698260829.0
2024-10-01,706944363.0
2024-11-01,686785682.0
2024-12-01,725561946.0
2025-01-01,708556111.0
2025-02-01,739913791.0
2025-03-01,801687345.0
2025-04-01,855249989.0
2025-05-01,854948351.0
2025-06-01,874702228.0
2025-07-01,892602895.0
2025-08-01,908970911.0
