Tarih,TP_PB_BLV07
2013-12-01,2402602.0
2014-01-01,3371685.0
2014-02-01,3198190.0
2014-03-01,3976679.0
2014-04-01,3653783.0
2014-05-01,3072105.0
2014-06-01,4535547.0
2014-07-01,4001978.0
2014-08-01,2943510.0
2014-09-01,3275666.0
2014-10-01,2952375.0
2014-11-01,1975843.0
2014-12-01,3400210.0
2015-01-01,2431069.0
2015-02-01,2610214.0
2015-03-01,3285143.0
2015-04-01,3090355.0
2015-05-01,2928728.0
2015-06-01,2997160.0
2015-07-01,2735889.0
2015-08-01,3707608.0
2015-09-01,3384806.0
2015-10-01,2313997.0
2015-11-01,3052368.0
2015-12-01,2550490.0
2016-01-01,2502638.0
2016-02-01,2113442.0
2016-03-01,2255222.0
2016-04-01,2666169.0
2016-05-01,2754544.0
2016-06-01,3060896.0
2016-07-01,2483399.0
2016-08-01,2792127.0
2016-09-01,2700317.0
2016-10-01,3349782.0
2016-11-01,3549595.0
2016-12-01,3372043.0
2017-01-01,2342541.0
2017-02-01,2597473.0
2017-03-01,2683379.0
2017-04-01,1742888.0
2017-05-01,2150692.0
2017-06-01,1959817.0
2017-07-01,1798502.0
2017-08-01,1949348.0
2017-09-01,1550995.0
2017-10-01,1404649.0
2017-11-01,1779872.0
2017-12-01,3000980.0
2018-01-01,2064537.0
2018-02-01,2444830.0
2018-03-01,2264240.0
2018-04-01,3033143.0
2018-05-01,3334761.0
2018-06-01,2483140.0
2018-07-01,2577231.0
2018-08-01,3301882.0
2018-09-01,3663518.0
2018-10-01,5329040.0
2018-11-01,5046007.0
2018-12-01,6768671.0
2019-01-01,9106691.0
2019-02-01,5689197.0
2019-03-01,5788928.0
2019-04-01,6373750.0
2019-05-01,4298433.0
2019-06-01,2564810.0
2019-07-01,3493466.0
2019-08-01,4615356.0
2019-09-01,5925604.0
2019-10-01,6806164.0
2019-11-01,5537971.0
2019-12-01,7169949.0
2020-01-01,6969004.0
2020-02-01,6861876.0
2020-03-01,7777391.0
2020-04-01,2850831.0
2020-05-01,3634894.0
2020-06-01,4825471.0
2020-07-01,3595178.0
2020-08-01,4579621.0
2020-09-01,3507860.0
2020-10-01,5195720.0
2020-11-01,9075759.0
2020-12-01,7338019.0
2021-01-01,10150090.0
2021-02-01,10904561.0
2021-03-01,11831138.0
2021-04-01,11967488.0
2021-05-01,16381777.0
2021-06-01,24236188.0
2021-07-01,18877967.0
2021-08-01,19780106.0
2021-09-01,27412853.0
2021-10-01,26613231.0
2021-11-01,29118375.0
2021-12-01,32436933.0
2022-01-01,29182006.0
2022-02-01,29738520.0
2022-03-01,30913828.0
2022-04-01,29547185.0
2022-05-01,33024975.0
2022-06-01,42617027.0
2022-07-01,43894709.0
2022-08-01,39137001.0
2022-09-01,46757426.0
2022-10-01,40420352.0
2022-11-01,56088667.0
2022-12-01,52484963.0
2023-01-01,67040914.0
2023-02-01,48438099.0
2023-03-01,63172002.0
2023-04-01,70671473.0
2023-05-01,60483774.0
2023-06-01,74528778.0
2023-07-01,106965396.0
2023-08-01,142703693.0
2023-09-01,138745596.0
2023-10-01,133261845.0
2023-11-01,134427900.0
2023-12-01,161550805.0
2024-01-01,134884012.0
2024-02-01,142601918.0
2024-03-01,115339773.0
2024-04-01,102811196.0
2024-05-01,140532162.0
2024-06-01,145947346.0
2024-07-01,142969268.0
2024-08-01,182772947.0
2024-09-01,174897749.0
2024-10-01,197425669.0
2024-11-01,209990138.0
2024-12-01,248739274.0
2025-01-01,291882334.0
2025-02-01,256906638.0
2025-03-01,253728407.0
2025-04-01,209430950.0
2025-05-01,195549360.0
2025-06-01,229714233.0
2025-07-01,262304619.0
2025-08-01,305238149.0
