Tarih,TP_PB_BLY34
2014-02-01,2334901.0
2014-03-01,2872804.0
2014-04-01,3066801.0
2014-05-01,3066801.0
2014-06-01,3066801.0
2014-07-01,3066801.0
2014-08-01,3066801.0
2014-09-01,3066893.0
2014-10-01,2466893.0
2014-11-01,2466893.0
2014-12-01,2466893.0
2015-01-01,2466893.0
2015-02-01,2466947.0
2015-03-01,3015657.0
2015-04-01,3070679.0
2015-05-01,3070676.0
2015-06-01,3070678.0
2015-07-01,3070679.0
2015-08-01,3070679.0
2015-09-01,3070866.0
2015-10-01,3070866.0
2015-11-01,3070866.0
2015-12-01,3070866.0
2016-01-01,3070866.0
2016-02-01,3070866.0
2016-03-01,3618263.0
2016-04-01,3751361.0
2016-05-01,3751361.0
2016-06-01,3751361.0
2016-07-01,2149439.0
2016-08-01,2149439.0
2016-09-01,2149439.0
2016-10-01,2149439.0
2016-11-01,2149439.0
2016-12-01,2149412.0
2017-01-01,2149412.0
2017-02-01,2149412.0
2017-03-01,2960802.0
2017-04-01,2960802.0
2017-05-01,2960802.0
2017-06-01,2982096.0
2017-07-01,2991788.0
2017-08-01,2991787.0
2017-09-01,2991787.0
2017-10-01,2991788.0
2017-11-01,2991788.0
2017-12-01,2992157.0
2018-01-01,2992157.0
2018-02-01,2992157.0
2018-03-01,4349893.0
2018-04-01,3962311.0
2018-05-01,4111212.0
2018-06-01,4111213.0
2018-07-01,4110893.0
2018-08-01,4110773.0
2018-09-01,4110653.0
2018-10-01,4110533.0
2018-11-01,4094048.0
2018-12-01,4093929.0
2019-01-01,4093809.0
2019-02-01,4093688.0
2019-03-01,5090109.0
2019-04-01,5332479.0
2019-05-01,5404819.0
2019-06-01,5443713.0
2019-07-01,5766258.0
2019-08-01,5766258.0
2019-09-01,5766017.0
2019-10-01,5766146.0
2019-11-01,5766025.0
2019-12-01,6079786.0
2020-01-01,6079666.0
2020-02-01,6079547.0
2020-03-01,6616802.0
2020-04-01,6616681.0
2020-05-01,6682060.0
2020-06-01,6727353.0
2020-07-01,7269402.0
2020-08-01,7647456.0
2020-09-01,7647336.0
2020-10-01,7647216.0
2020-11-01,7647097.0
2020-12-01,7906409.0
2021-01-01,7906289.0
2021-02-01,7906169.0
2021-03-01,10353164.0
2021-04-01,10994173.0
2021-05-01,10994053.0
2021-06-01,10993934.0
2021-07-01,10993814.0
2021-08-01,10994151.0
2021-09-01,10994030.0
2021-10-01,10993911.0
2021-11-01,10993791.0
2021-12-01,11560745.0
2022-01-01,11560625.0
2022-02-01,11560505.0
2022-03-01,16014538.0
2022-04-01,16573107.0
2022-05-01,16568881.0
2022-06-01,16232527.0
2022-07-01,16232407.0
2022-08-01,16232287.0
2022-09-01,16232168.0
2022-10-01,16232048.0
2022-11-01,16006928.0
2022-12-01,16006808.0
2023-01-01,16006688.0
2023-02-01,16006569.0
2023-03-01,27841509.0
2023-04-01,28071956.0
2023-05-01,30558657.0
2023-06-01,30558537.0
2023-07-01,30558417.0
2023-08-01,36763785.0
2023-09-01,40603938.0
2023-10-01,40603840.0
2023-11-01,40632796.0
2023-12-01,40642660.0
2024-01-01,40644596.0
2024-02-01,40644476.0
2024-03-01,43570501.0
2024-04-01,69256491.0
2024-05-01,75446319.0
2024-06-01,85031107.0
2024-07-01,89035485.0
2024-08-01,89035365.0
2024-09-01,89035245.0
2024-10-01,89157358.0
2024-11-01,89157238.0
2024-12-01,89157119.0
2025-01-01,89156999.0
2025-02-01,89156879.0
2025-03-01,92292494.0
2025-04-01,129229385.0
2025-05-01,132714121.0
2025-06-01,132713999.0
2025-07-01,132713879.0
2025-08-01,132713761.0
