Tarih,TP_PB_BLV01
2014-06-01,667922.0
2014-07-01,813227.0
2014-08-01,585240.0
2014-09-01,621235.0
2014-10-01,620336.0
2014-11-01,563404.0
2014-12-01,628786.0
2015-01-01,562882.0
2015-02-01,564357.0
2015-03-01,666218.0
2015-04-01,641197.0
2015-05-01,666386.0
2015-06-01,693055.0
2015-07-01,710127.0
2015-08-01,792061.0
2015-09-01,856194.0
2015-10-01,765330.0
2015-11-01,753660.0
2015-12-01,773600.0
2016-01-01,596829.0
2016-02-01,650664.0
2016-03-01,569492.0
2016-04-01,568845.0
2016-05-01,632271.0
2016-06-01,716973.0
2016-07-01,648637.0
2016-08-01,795566.0
2016-09-01,743590.0
2016-10-01,832250.0
2016-11-01,749090.0
2016-12-01,786172.0
2017-01-01,717080.0
2017-02-01,683519.0
2017-03-01,591076.0
2017-04-01,656295.0
2017-05-01,628783.0
2017-06-01,683901.0
2017-07-01,672469.0
2017-08-01,676210.0
2017-09-01,621391.0
2017-10-01,677648.0
2017-11-01,702418.0
2017-12-01,747856.0
2018-01-01,608464.0
2018-02-01,660753.0
2018-03-01,604740.0
2018-04-01,728646.0
2018-05-01,617912.0
2018-06-01,617650.0
2018-07-01,675935.0
2018-08-01,859782.0
2018-09-01,658573.0
2018-10-01,712780.0
2018-11-01,639285.0
2018-12-01,882519.0
2019-01-01,714513.0
2019-02-01,677919.0
2019-03-01,757430.0
2019-04-01,686591.0
2019-05-01,723326.0
2019-06-01,640528.0
2019-07-01,666184.0
2019-08-01,715568.0
2019-09-01,816192.0
2019-10-01,742991.0
2019-11-01,710722.0
2019-12-01,971298.0
2020-01-01,705222.0
2020-02-01,769615.0
2020-03-01,1028082.0
2020-04-01,1246607.0
2020-05-01,1059839.0
2020-06-01,1008044.0
2020-07-01,1247481.0
2020-08-01,1001194.0
2020-09-01,1040678.0
2020-10-01,1015542.0
2020-11-01,1010945.0
2020-12-01,1114195.0
2021-01-01,850594.0
2021-02-01,920751.0
2021-03-01,972459.0
2021-04-01,995948.0
2021-05-01,1145990.0
2021-06-01,1098658.0
2021-07-01,1171543.0
2021-08-01,1230959.0
2021-09-01,1199210.0
2021-10-01,1303255.0
2021-11-01,1253206.0
2021-12-01,1283745.0
2022-01-01,1234453.0
2022-02-01,1434217.0
2022-03-01,1274259.0
2022-04-01,1712116.0
2022-05-01,1595740.0
2022-06-01,1712641.0
2022-07-01,1594783.0
2022-08-01,1837743.0
2022-09-01,1806255.0
2022-10-01,2368162.0
2022-11-01,2305815.0
2022-12-01,3474061.0
2023-01-01,2814202.0
2023-02-01,3371277.0
2023-03-01,3062733.0
2023-04-01,3040071.0
2023-05-01,2898782.0
2023-06-01,2932348.0
2023-07-01,3206175.0
2023-08-01,3091035.0
2023-09-01,2813674.0
2023-10-01,3015659.0
2023-11-01,3277305.0
2023-12-01,3632086.0
2024-01-01,3160767.0
2024-02-01,3439096.0
2024-03-01,3714511.0
2024-04-01,3849346.0
2024-05-01,3572500.0
2024-06-01,4029897.0
2024-07-01,3762772.0
2024-08-01,4121236.0
2024-09-01,4961932.0
2024-10-01,4664417.0
2024-11-01,4339210.0
2024-12-01,5554441.0
2025-01-01,4100387.0
2025-02-01,4335599.0
2025-03-01,5221887.0
2025-04-01,5312471.0
2025-05-01,4132140.0
2025-06-01,5598198.0
2025-07-01,5117709.0
2025-08-01,5021418.0
