Tarih,TP_PB_BLV06
2014-05-01,738565.0
2014-06-01,1216203.0
2014-07-01,1066014.0
2014-08-01,1068064.0
2014-09-01,999248.0
2014-10-01,774204.0
2014-11-01,513120.0
2014-12-01,1369726.0
2015-01-01,1165867.0
2015-02-01,1158404.0
2015-03-01,1178801.0
2015-04-01,1068465.0
2015-05-01,810731.0
2015-06-01,1145245.0
2015-07-01,818296.0
2015-08-01,1456646.0
2015-09-01,1907941.0
2015-10-01,1250481.0
2015-11-01,641723.0
2015-12-01,515937.0
2016-01-01,578066.0
2016-02-01,654493.0
2016-03-01,574860.0
2016-04-01,489661.0
2016-05-01,588200.0
2016-06-01,1202356.0
2016-07-01,800952.0
2016-08-01,558918.0
2016-09-01,527747.0
2016-10-01,662070.0
2016-11-01,479293.0
2016-12-01,849141.0
2017-01-01,846322.0
2017-02-01,620616.0
2017-03-01,652813.0
2017-04-01,281625.0
2017-05-01,435607.0
2017-06-01,471517.0
2017-07-01,1016737.0
2017-08-01,457615.0
2017-09-01,243594.0
2017-10-01,705015.0
2017-11-01,442066.0
2017-12-01,750746.0
2018-01-01,1070040.0
2018-02-01,607769.0
2018-03-01,515866.0
2018-04-01,332346.0
2018-05-01,787083.0
2018-06-01,679477.0
2018-07-01,839286.0
2018-08-01,2083747.0
2018-09-01,1306588.0
2018-10-01,1315007.0
2018-11-01,1144190.0
2018-12-01,1668903.0
2019-01-01,1949706.0
2019-02-01,1032825.0
2019-03-01,1468430.0
2019-04-01,2224774.0
2019-05-01,1710899.0
2019-06-01,1971550.0
2019-07-01,1955581.0
2019-08-01,2145181.0
2019-09-01,1486377.0
2019-10-01,1359380.0
2019-11-01,1235268.0
2019-12-01,1857470.0
2020-01-01,4273827.0
2020-02-01,2069063.0
2020-03-01,3594940.0
2020-04-01,1651387.0
2020-05-01,1439660.0
2020-06-01,2561328.0
2020-07-01,1547371.0
2020-08-01,4754315.0
2020-09-01,2743143.0
2020-10-01,6907149.0
2020-11-01,5887662.0
2020-12-01,3693286.0
2021-01-01,4195752.0
2021-02-01,4059828.0
2021-03-01,3768577.0
2021-04-01,4657917.0
2021-05-01,6644232.0
2021-06-01,3496813.0
2021-07-01,5007889.0
2021-08-01,4512703.0
2021-09-01,4687273.0
2021-10-01,8298332.0
2021-11-01,9396567.0
2021-12-01,9304306.0
2022-01-01,7839210.0
2022-02-01,5104128.0
2022-03-01,7484233.0
2022-04-01,6227074.0
2022-05-01,5984228.0
2022-06-01,4476451.0
2022-07-01,5580718.0
2022-08-01,6389619.0
2022-09-01,6306775.0
2022-10-01,6182901.0
2022-11-01,7466725.0
2022-12-01,4621274.0
2023-01-01,9682512.0
2023-02-01,7480773.0
2023-03-01,4878924.0
2023-04-01,5323661.0
2023-05-01,7981145.0
2023-06-01,7999821.0
2023-07-01,8513453.0
2023-08-01,7906036.0
2023-09-01,6393365.0
2023-10-01,11154201.0
2023-11-01,14181501.0
2023-12-01,8733260.0
2024-01-01,11744768.0
2024-02-01,14789239.0
2024-03-01,15753805.0
2024-04-01,25394817.0
2024-05-01,13685882.0
2024-06-01,15817188.0
2024-07-01,25621528.0
2024-08-01,21229328.0
2024-09-01,20735785.0
2024-10-01,26907345.0
2024-11-01,26181046.0
2024-12-01,26111857.0
2025-01-01,44560519.0
2025-02-01,33857795.0
2025-03-01,29796269.0
2025-04-01,17707246.0
2025-05-01,21378494.0
2025-06-01,35885067.0
2025-07-01,33307101.0
2025-08-01,27544801.0
