Tarih,TP_PB_BLV26
2014-06-01,83135.0
2014-07-01,81899.0
2014-08-01,142436.0
2014-09-01,141806.0
2014-10-01,141007.0
2014-11-01,200820.0
2014-12-01,199844.0
2015-01-01,203358.0
2015-02-01,274289.0
2015-03-01,273305.0
2015-04-01,159570.0
2015-05-01,86214.0
2015-06-01,83318.0
2015-07-01,81539.0
2015-08-01,153542.0
2015-09-01,147509.0
2015-10-01,144979.0
2015-11-01,222613.0
2015-12-01,222230.0
2016-01-01,222091.0
2016-02-01,298044.0
2016-03-01,295324.0
2016-04-01,134636.0
2016-05-01,50041.0
2016-06-01,48821.0
2016-07-01,46779.0
2016-08-01,83185.0
2016-09-01,80702.0
2016-10-01,78477.0
2016-11-01,152828.0
2016-12-01,154539.0
2017-01-01,153602.0
2017-02-01,77103.0
2017-03-01,73986.0
2017-04-01,73719.0
2017-05-01,67134.0
2017-06-01,62911.0
2017-07-01,62365.0
2017-08-01,165178.0
2017-09-01,164948.0
2017-10-01,179500.0
2017-11-01,214203.0
2017-12-01,218116.0
2018-01-01,217631.0
2018-02-01,90612.0
2018-03-01,90843.0
2018-04-01,29692.0
2018-05-01,87380.0
2018-06-01,85913.0
2018-07-01,86050.0
2018-08-01,237914.0
2018-09-01,234096.0
2018-10-01,232587.0
2018-11-01,421659.0
2018-12-01,422103.0
2019-01-01,422088.0
2019-02-01,153874.0
2019-03-01,242155.0
2019-04-01,106290.0
2019-05-01,153047.0
2019-06-01,149951.0
2019-07-01,149976.0
2019-08-01,192635.0
2019-09-01,193179.0
2019-10-01,191851.0
2019-11-01,192919.0
2019-12-01,194078.0
2020-01-01,193109.0
2020-02-01,85032.0
2020-03-01,92414.0
2020-04-01,89382.0
2020-05-01,252171.0
2020-06-01,176851.0
2020-07-01,178118.0
2020-08-01,428942.0
2020-09-01,428521.0
2020-10-01,430919.0
2020-11-01,614910.0
2020-12-01,616138.0
2021-01-01,612823.0
2021-02-01,246554.0
2021-03-01,244709.0
2021-04-01,37482.0
2021-05-01,455570.0
2021-06-01,453930.0
2021-07-01,451341.0
2021-08-01,631124.0
2021-09-01,616649.0
2021-10-01,613303.0
2021-11-01,1031080.0
2021-12-01,1032180.0
2022-01-01,1030299.0
2022-02-01,393293.0
2022-03-01,393027.0
2022-04-01,402672.0
2022-05-01,415761.0
2022-06-01,418814.0
2022-07-01,432392.0
2022-08-01,2957203.0
2022-09-01,2954287.0
2022-10-01,3031643.0
2022-11-01,4242217.0
2022-12-01,4263610.0
2023-01-01,4263253.0
2023-02-01,4267411.0
2023-03-01,4272191.0
2023-04-01,150344.0
2023-05-01,1619264.0
2023-06-01,1656691.0
2023-07-01,1709561.0
2023-08-01,4815421.0
2023-09-01,4847806.0
2023-10-01,4869240.0
2023-11-01,8596071.0
2023-12-01,8588983.0
2024-01-01,8522452.0
2024-02-01,8486449.0
2024-03-01,8393307.0
2024-04-01,2162621.0
2024-05-01,4015067.0
2024-06-01,3971195.0
2024-07-01,3969922.0
2024-08-01,3955557.0
2024-09-01,6990530.0
2024-10-01,6903709.0
2024-11-01,7701789.0
2024-12-01,7682221.0
2025-01-01,7629652.0
2025-02-01,7664505.0
2025-03-01,7763339.0
2025-04-01,866170.0
2025-05-01,3717697.0
2025-06-01,3733688.0
2025-07-01,3829746.0
2025-08-01,10434096.0
