Tarih,TP_FINHESTNKS15_ZP22
2000-01-01,
2000-04-01,
2000-07-01,
2000-10-01,
2001-01-01,
2001-04-01,
2001-07-01,
2001-10-01,
2002-01-01,
2002-04-01,
2002-07-01,
2002-10-01,
2003-01-01,
2003-04-01,
2003-07-01,
2003-10-01,
2004-01-01,
2004-04-01,
2004-07-01,
2004-10-01,
2005-01-01,
2005-04-01,
2005-07-01,
2005-10-01,
2006-01-01,
2006-04-01,
2006-07-01,
2006-10-01,
2007-01-01,
2007-04-01,
2007-07-01,
2007-10-01,
2008-01-01,
2008-04-01,
2008-07-01,
2008-10-01,
2009-01-01,
2009-04-01,
2009-07-01,
2009-10-01,
2010-01-01,
2010-04-01,
2010-07-01,
2010-10-01,427959.0
2011-01-01,
2011-04-01,
2011-07-01,
2011-10-01,707439.0
2012-01-01,
2012-04-01,
2012-07-01,
2012-10-01,848437.0
2013-01-01,
2013-04-01,
2013-07-01,
2013-10-01,989233.0
2014-01-01,
2014-04-01,
2014-07-01,
2014-10-01,993936.0
2015-01-01,1006720.0
2015-04-01,1027344.0
2015-07-01,1040613.0
2015-10-01,1098968.0
2016-01-01,1177184.0
2016-04-01,1280987.0
2016-07-01,1268185.0
2016-10-01,1378528.0
2017-01-01,1542198.0
2017-04-01,1691959.0
2017-07-01,1828795.0
2017-10-01,1872579.0
2018-01-01,2075919.0
2018-04-01,2197721.0
2018-07-01,2452135.0
2018-10-01,2418622.0
2019-01-01,2762219.0
2019-04-01,201463.0
2019-07-01,361657.0
2019-10-01,424247.0
2020-01-01,325123.0
2020-04-01,263104.0
2020-07-01,530602.0
2020-10-01,516961.0
2021-01-01,634178.0
2021-04-01,619354.0
2021-07-01,1056579.0
2021-10-01,870586.0
2022-01-01,1008174.0
2022-04-01,772494.0
2022-07-01,1417299.0
2022-10-01,1032661.0
2023-01-01,1183958.0
2023-04-01,1459800.0
2023-07-01,2841318.0
2023-10-01,1268918.0
2024-01-01,1585146.0
2024-04-01,2945936.0
2024-07-01,3179761.0
2024-10-01,2308897.0
2025-01-01,3892588.0
2025-04-01,3777396.0
