Tarih,TP_KREHACBS_A8
2014-06-01,623903841.0
2014-07-01,635459123.0
2014-08-01,639773441.0
2014-09-01,669449557.0
2014-10-01,668194272.0
2014-11-01,681682038.0
2014-12-01,707825469.0
2015-01-01,723398461.0
2015-02-01,748864063.0
2015-03-01,770805635.0
2015-04-01,795333764.0
2015-05-01,802725568.0
2015-06-01,825444553.0
2015-07-01,850772717.0
2015-08-01,866009311.0
2015-09-01,886769721.0
2015-10-01,877118414.0
2015-11-01,876536043.0
2015-12-01,882842687.0
2016-01-01,893703031.0
2016-02-01,904650658.0
2016-03-01,902876272.0
2016-04-01,903972013.0
2016-05-01,926921878.0
2016-06-01,940998525.0
2016-07-01,952700722.0
2016-08-01,953775080.0
2016-09-01,965138809.0
2016-10-01,978112375.0
2016-11-01,1024519453.0
2016-12-01,1038265927.0
2017-01-01,1093334962.0
2017-02-01,1082645100.0
2017-03-01,1113066210.0
2017-04-01,1136208753.0
2017-05-01,1153271262.0
2017-06-01,1171919922.0
2017-07-01,1178633437.0
2017-08-01,1177349621.0
2017-09-01,1199408278.0
2017-10-01,1229038013.0
2017-11-01,1267787348.0
2017-12-01,1257658552.0
2018-01-01,1265826643.0
2018-02-01,1288055590.0
2018-03-01,1320086097.0
2018-04-01,1353479197.0
2018-05-01,1415385287.0
2018-06-01,1417871123.0
2018-07-01,1452177208.0
2018-08-01,1634435309.0
2018-09-01,1555257962.0
2018-10-01,1468837305.0
2018-11-01,1410972277.0
2018-12-01,1402677926.0
2019-01-01,1392231769.0
2019-02-01,1428410679.0
2019-03-01,1487288008.0
2019-04-01,1514105221.0
2019-05-01,1497618090.0
2019-06-01,1491573767.0
2019-07-01,1462976590.0
2019-08-01,1477382834.0
2019-09-01,1463572461.0
2019-10-01,1468709148.0
2019-11-01,1477710266.0
2019-12-01,1512130155.0
2020-01-01,1521844748.0
2020-02-01,1578103798.0
2020-03-01,1660570506.0
2020-04-01,1807998964.0
2020-05-01,1858457890.0
2020-06-01,1881309790.0
2020-07-01,1930015464.0
2020-08-01,1980894547.0
2020-09-01,2014192750.0
2020-10-01,2088769358.0
2020-11-01,2063761022.0
2020-12-01,2029307005.0
2021-01-01,2012244252.0
2021-02-01,2031989715.0
2021-03-01,2127957239.0
2021-04-01,2143549653.0
2021-05-01,2168001520.0
2021-06-01,2193479894.0
2021-07-01,2168327830.0
2021-08-01,2185265782.0
2021-09-01,2253471242.0
2021-10-01,2342809258.0
2021-11-01,2712945159.0
2021-12-01,2758581544.0
2022-01-01,2821589438.0
2022-02-01,2959273983.0
2022-03-01,3154925963.0
2022-04-01,3265736389.0
2022-05-01,3506939763.0
2022-06-01,3613584864.0
2022-07-01,3748545164.0
2022-08-01,3842299194.0
2022-09-01,3935437479.0
2022-10-01,4047135951.0
2022-11-01,4154760232.0
2022-12-01,4285925310.0
2023-01-01,4397474826.0
2023-02-01,4476112828.0
2023-03-01,4720883751.0
2023-04-01,4952082454.0
2023-05-01,5137268550.0
2023-06-01,5553111151.0
2023-07-01,5708505626.0
2023-08-01,5751550889.0
2023-09-01,5890212449.0
2023-10-01,6031418337.0
2023-11-01,6202344482.0
2023-12-01,6314279505.0
2024-01-01,6475124193.0
2024-02-01,6759706290.0
2024-03-01,7072289313.0
2024-04-01,7199070676.0
2024-05-01,7461549578.0
2024-06-01,7603982898.0
2024-07-01,7740645171.0
2024-08-01,7984005575.0
2024-09-01,8213900143.0
2024-10-01,8266810532.0
2024-11-01,8367919702.0
2024-12-01,8625975855.0
2025-01-01,8836168038.0
2025-02-01,9131944837.0
2025-03-01,9573279248.0
2025-04-01,9973361614.0
2025-05-01,10271012301.0
2025-06-01,10579049278.0
2025-07-01,10801998857.0
2025-08-01,10999147526.0
