Tarih,TP_KREHACBS_A11
2014-06-01,52844156.0
2014-07-01,52985907.0
2014-08-01,54249256.0
2014-09-01,55796693.0
2014-10-01,54322064.0
2014-11-01,55268756.0
2014-12-01,57051419.0
2015-01-01,56946885.0
2015-02-01,58598488.0
2015-03-01,60382574.0
2015-04-01,62990996.0
2015-05-01,63473997.0
2015-06-01,66763981.0
2015-07-01,68983546.0
2015-08-01,72961585.0
2015-09-01,74200616.0
2015-10-01,72426368.0
2015-11-01,72055289.0
2015-12-01,72519361.0
2016-01-01,73602150.0
2016-02-01,74142870.0
2016-03-01,75087373.0
2016-04-01,77016417.0
2016-05-01,81004259.0
2016-06-01,80623545.0
2016-07-01,82807046.0
2016-08-01,84037595.0
2016-09-01,86610370.0
2016-10-01,91605753.0
2016-11-01,95971386.0
2016-12-01,98121264.0
2017-01-01,103576483.0
2017-02-01,98732171.0
2017-03-01,99859384.0
2017-04-01,100771364.0
2017-05-01,104222279.0
2017-06-01,107556286.0
2017-07-01,113818726.0
2017-08-01,116990496.0
2017-09-01,120753773.0
2017-10-01,127602073.0
2017-11-01,131538919.0
2017-12-01,128241438.0
2018-01-01,131560246.0
2018-02-01,132475023.0
2018-03-01,136422684.0
2018-04-01,139085426.0
2018-05-01,148056178.0
2018-06-01,150251360.0
2018-07-01,164572379.0
2018-08-01,208873766.0
2018-09-01,196317322.0
2018-10-01,184293392.0
2018-11-01,178633429.0
2018-12-01,188204628.0
2019-01-01,187416779.0
2019-02-01,191134710.0
2019-03-01,196997496.0
2019-04-01,206772049.0
2019-05-01,203457734.0
2019-06-01,203511393.0
2019-07-01,194851809.0
2019-08-01,200850402.0
2019-09-01,196537789.0
2019-10-01,198198422.0
2019-11-01,197984911.0
2019-12-01,205022820.0
2020-01-01,200466335.0
2020-02-01,202589187.0
2020-03-01,212999160.0
2020-04-01,231430843.0
2020-05-01,231761834.0
2020-06-01,238625845.0
2020-07-01,239179127.0
2020-08-01,248868465.0
2020-09-01,257103616.0
2020-10-01,272006939.0
2020-11-01,262540894.0
2020-12-01,255766683.0
2021-01-01,258312194.0
2021-02-01,267539821.0
2021-03-01,295716092.0
2021-04-01,296282177.0
2021-05-01,302457426.0
2021-06-01,305534491.0
2021-07-01,295672065.0
2021-08-01,294421206.0
2021-09-01,311845835.0
2021-10-01,324064597.0
2021-11-01,397637829.0
2021-12-01,401535323.0
2022-01-01,392265172.0
2022-02-01,407956334.0
2022-03-01,428411905.0
2022-04-01,409971431.0
2022-05-01,443980995.0
2022-06-01,444618347.0
2022-07-01,461217230.0
2022-08-01,457210363.0
2022-09-01,448581566.0
2022-10-01,450734915.0
2022-11-01,450925351.0
2022-12-01,470377734.0
2023-01-01,495131725.0
2023-02-01,500406135.0
2023-03-01,532311085.0
2023-04-01,546370981.0
2023-05-01,559934296.0
2023-06-01,644932041.0
2023-07-01,668357813.0
2023-08-01,673182087.0
2023-09-01,692061495.0
2023-10-01,720732717.0
2023-11-01,759030319.0
2023-12-01,789399256.0
2024-01-01,808912245.0
2024-02-01,833417359.0
2024-03-01,879589962.0
2024-04-01,895495028.0
2024-05-01,926795342.0
2024-06-01,952572842.0
2024-07-01,1003945234.0
2024-08-01,1063174972.0
2024-09-01,1075653994.0
2024-10-01,1066094111.0
2024-11-01,1075005962.0
2024-12-01,1116934392.0
2025-01-01,1127353847.0
2025-02-01,1169757305.0
2025-03-01,1242600340.0
2025-04-01,1303347490.0
2025-05-01,1332152437.0
2025-06-01,1404335900.0
2025-07-01,1442329641.0
2025-08-01,1504535607.0
