Tarih,TP_KREHACBS_A2
2014-06-01,968462089.0
2014-07-01,978343820.0
2014-08-01,985863576.0
2014-09-01,1024677840.0
2014-10-01,1021991986.0
2014-11-01,1038082993.0
2014-12-01,1074857139.0
2015-01-01,1090353885.0
2015-02-01,1118828168.0
2015-03-01,1149414017.0
2015-04-01,1176169952.0
2015-05-01,1186942623.0
2015-06-01,1213504913.0
2015-07-01,1239337076.0
2015-08-01,1259335223.0
2015-09-01,1281239603.0
2015-10-01,1268828222.0
2015-11-01,1269362529.0
2015-12-01,1282795389.0
2016-01-01,1292028294.0
2016-02-01,1302189482.0
2016-03-01,1302125453.0
2016-04-01,1303936477.0
2016-05-01,1335729876.0
2016-06-01,1351684206.0
2016-07-01,1363270612.0
2016-08-01,1369297493.0
2016-09-01,1385317424.0
2016-10-01,1403668945.0
2016-11-01,1458892311.0
2016-12-01,1481658114.0
2017-01-01,1538186750.0
2017-02-01,1531747406.0
2017-03-01,1570294401.0
2017-04-01,1597161808.0
2017-05-01,1622919841.0
2017-06-01,1646632253.0
2017-07-01,1661910714.0
2017-08-01,1668124008.0
2017-09-01,1696785497.0
2017-10-01,1733174150.0
2017-11-01,1779750381.0
2017-12-01,1779967500.0
2018-01-01,1788593693.0
2018-02-01,1813799592.0
2018-03-01,1853917883.0
2018-04-01,1892002837.0
2018-05-01,1964009437.0
2018-06-01,1975519293.0
2018-07-01,2014990964.0
2018-08-01,2203081218.0
2018-09-01,2116716507.0
2018-10-01,2020727200.0
2018-11-01,1959680660.0
2018-12-01,1953238049.0
2019-01-01,1940355819.0
2019-02-01,1977683620.0
2019-03-01,2054408956.0
2019-04-01,2077112419.0
2019-05-01,2063986084.0
2019-06-01,2060898473.0
2019-07-01,2027291236.0
2019-08-01,2059966423.0
2019-09-01,2063748791.0
2019-10-01,2086020463.0
2019-11-01,2111415040.0
2019-12-01,2158772092.0
2020-01-01,2185315361.0
2020-02-01,2256234184.0
2020-03-01,2348380351.0
2020-04-01,2515293408.0
2020-05-01,2567671553.0
2020-06-01,2644868585.0
2020-07-01,2745179562.0
2020-08-01,2822013847.0
2020-09-01,2874266497.0
2020-10-01,2958479106.0
2020-11-01,2942964613.0
2020-12-01,2912402121.0
2021-01-01,2894802709.0
2021-02-01,2924239583.0
2021-03-01,3044538159.0
2021-04-01,3064785391.0
2021-05-01,3090426191.0
2021-06-01,3143391088.0
2021-07-01,3130080109.0
2021-08-01,3168087149.0
2021-09-01,3258929959.0
2021-10-01,3363776745.0
2021-11-01,3771194621.0
2021-12-01,3856012654.0
2022-01-01,3925116077.0
2022-02-01,4081804361.0
2022-03-01,4341056803.0
2022-04-01,4490629611.0
2022-05-01,4820892128.0
2022-06-01,4993994345.0
2022-07-01,5168083802.0
2022-08-01,5305880501.0
2022-09-01,5465405977.0
2022-10-01,5640646021.0
2022-11-01,5859672717.0
2022-12-01,6111188231.0
2023-01-01,6314871125.0
2023-02-01,6485167979.0
2023-03-01,6880876819.0
2023-04-01,7223145715.0
2023-05-01,7511651494.0
2023-06-01,8033699882.0
2023-07-01,8292403009.0
2023-08-01,8432780380.0
2023-09-01,8645352273.0
2023-10-01,8857515073.0
2023-11-01,9111470149.0
2023-12-01,9384346249.0
2024-01-01,9598969208.0
2024-02-01,9977618756.0
2024-03-01,10431986103.0
2024-04-01,10642099493.0
2024-05-01,10971891964.0
2024-06-01,11250402326.0
2024-07-01,11444457578.0
2024-08-01,11834711617.0
2024-09-01,12155835912.0
2024-10-01,12280545651.0
2024-11-01,12584458541.0
2024-12-01,13073373414.0
2025-01-01,13347211601.0
2025-02-01,13723553964.0
2025-03-01,14273470955.0
2025-04-01,14842051174.0
2025-05-01,15337089680.0
2025-06-01,15812945296.0
2025-07-01,16240430615.0
2025-08-01,16679835196.0
