Tarih,TP_KREHACBS_A20
2014-06-01,60211261.0
2014-07-01,60791885.0
2014-08-01,60528653.0
2014-09-01,61164709.0
2014-10-01,61482906.0
2014-11-01,62384024.0
2014-12-01,62817063.0
2015-01-01,63066217.0
2015-02-01,63838481.0
2015-03-01,65088803.0
2015-04-01,66901035.0
2015-05-01,67404038.0
2015-06-01,67474706.0
2015-07-01,67647071.0
2015-08-01,68135746.0
2015-09-01,68474876.0
2015-10-01,68954641.0
2015-11-01,69474777.0
2015-12-01,70596124.0
2016-01-01,71716672.0
2016-02-01,72562029.0
2016-03-01,72720724.0
2016-04-01,72944555.0
2016-05-01,74136120.0
2016-06-01,74621759.0
2016-07-01,71825601.0
2016-08-01,71803578.0
2016-09-01,71390657.0
2016-10-01,71805270.0
2016-11-01,73405407.0
2016-12-01,74688945.0
2017-01-01,76707764.0
2017-02-01,76069234.0
2017-03-01,78211871.0
2017-04-01,78744475.0
2017-05-01,80159366.0
2017-06-01,82867422.0
2017-07-01,84630675.0
2017-08-01,86972703.0
2017-09-01,89753676.0
2017-10-01,92645107.0
2017-11-01,95571687.0
2017-12-01,96365339.0
2018-01-01,97127066.0
2018-02-01,98697559.0
2018-03-01,102505859.0
2018-04-01,103800637.0
2018-05-01,108781103.0
2018-06-01,109133145.0
2018-07-01,112293800.0
2018-08-01,120347179.0
2018-09-01,117806485.0
2018-10-01,113225977.0
2018-11-01,108840577.0
2018-12-01,110204314.0
2019-01-01,109706178.0
2019-02-01,109938106.0
2019-03-01,113713537.0
2019-04-01,118010367.0
2019-05-01,122012410.0
2019-06-01,121523140.0
2019-07-01,118930047.0
2019-08-01,121713876.0
2019-09-01,118894132.0
2019-10-01,122293522.0
2019-11-01,128220427.0
2019-12-01,132078468.0
2020-01-01,136034999.0
2020-02-01,146022325.0
2020-03-01,158815048.0
2020-04-01,170129719.0
2020-05-01,176744714.0
2020-06-01,186660306.0
2020-07-01,199805450.0
2020-08-01,211331945.0
2020-09-01,215510456.0
2020-10-01,221805982.0
2020-11-01,220941751.0
2020-12-01,215926551.0
2021-01-01,214559245.0
2021-02-01,218168438.0
2021-03-01,231240478.0
2021-04-01,234946353.0
2021-05-01,238143297.0
2021-06-01,240927244.0
2021-07-01,238919908.0
2021-08-01,239964030.0
2021-09-01,248838019.0
2021-10-01,259419998.0
2021-11-01,309511928.0
2021-12-01,324018248.0
2022-01-01,330238046.0
2022-02-01,355227488.0
2022-03-01,387043256.0
2022-04-01,403353548.0
2022-05-01,438794709.0
2022-06-01,452707247.0
2022-07-01,471397827.0
2022-08-01,484640645.0
2022-09-01,504925089.0
2022-10-01,520538727.0
2022-11-01,538708901.0
2022-12-01,561429368.0
2023-01-01,595684302.0
2023-02-01,629952793.0
2023-03-01,663072797.0
2023-04-01,687287968.0
2023-05-01,696003228.0
2023-06-01,747141582.0
2023-07-01,765385128.0
2023-08-01,762059929.0
2023-09-01,788078755.0
2023-10-01,813616328.0
2023-11-01,846419621.0
2023-12-01,879741042.0
2024-01-01,894798464.0
2024-02-01,916444317.0
2024-03-01,959693679.0
2024-04-01,956052761.0
2024-05-01,969296644.0
2024-06-01,983175811.0
2024-07-01,1001851190.0
2024-08-01,1033191747.0
2024-09-01,1065470181.0
2024-10-01,1084261102.0
2024-11-01,1113441944.0
2024-12-01,1148138881.0
2025-01-01,1177763258.0
2025-02-01,1240767107.0
2025-03-01,1341550343.0
2025-04-01,1416246781.0
2025-05-01,1447805503.0
2025-06-01,1500908461.0
2025-07-01,1533386341.0
2025-08-01,1575823272.0
