Tarih,TP_KREHACBS_A27
2014-06-01,12407605.0
2014-07-01,12562887.0
2014-08-01,12708378.0
2014-09-01,12924963.0
2014-10-01,12965511.0
2014-11-01,13263730.0
2014-12-01,13448069.0
2015-01-01,13614861.0
2015-02-01,13677650.0
2015-03-01,13974814.0
2015-04-01,14362098.0
2015-05-01,14729259.0
2015-06-01,14822441.0
2015-07-01,14649093.0
2015-08-01,14540992.0
2015-09-01,14450178.0
2015-10-01,14377093.0
2015-11-01,14394444.0
2015-12-01,15282083.0
2016-01-01,15283279.0
2016-02-01,15347463.0
2016-03-01,15640697.0
2016-04-01,15690516.0
2016-05-01,15659106.0
2016-06-01,15615033.0
2016-07-01,13768373.0
2016-08-01,13706088.0
2016-09-01,13694065.0
2016-10-01,13787009.0
2016-11-01,13944486.0
2016-12-01,14081290.0
2017-01-01,14093587.0
2017-02-01,14183440.0
2017-03-01,14689206.0
2017-04-01,14914279.0
2017-05-01,14960953.0
2017-06-01,15035837.0
2017-07-01,15119428.0
2017-08-01,15231870.0
2017-09-01,15372779.0
2017-10-01,15459647.0
2017-11-01,15548887.0
2017-12-01,15599708.0
2018-01-01,15733447.0
2018-02-01,15921034.0
2018-03-01,16052451.0
2018-04-01,16073857.0
2018-05-01,16087772.0
2018-06-01,16167250.0
2018-07-01,16064109.0
2018-08-01,15940428.0
2018-09-01,15727346.0
2018-10-01,15419499.0
2018-11-01,15207696.0
2018-12-01,15209480.0
2019-01-01,15167566.0
2019-02-01,15066776.0
2019-03-01,15098543.0
2019-04-01,15060758.0
2019-05-01,15055416.0
2019-06-01,15010074.0
2019-07-01,14911440.0
2019-08-01,14907973.0
2019-09-01,15275548.0
2019-10-01,15687238.0
2019-11-01,16522080.0
2019-12-01,17614908.0
2020-01-01,18401799.0
2020-02-01,19522700.0
2020-03-01,20508967.0
2020-04-01,20613159.0
2020-05-01,21226647.0
2020-06-01,24845763.0
2020-07-01,29095115.0
2020-08-01,31559371.0
2020-09-01,32421285.0
2020-10-01,32756868.0
2020-11-01,33031838.0
2020-12-01,32742951.0
2021-01-01,32495715.0
2021-02-01,32337826.0
2021-03-01,32482455.0
2021-04-01,32444159.0
2021-05-01,32269774.0
2021-06-01,32860738.0
2021-07-01,32999096.0
2021-08-01,33217001.0
2021-09-01,33490115.0
2021-10-01,33743012.0
2021-11-01,34620794.0
2021-12-01,35714196.0
2022-01-01,35839072.0
2022-02-01,36296888.0
2022-03-01,37357527.0
2022-04-01,39060985.0
2022-05-01,41246031.0
2022-06-01,43606709.0
2022-07-01,44130268.0
2022-08-01,45038538.0
2022-09-01,46353608.0
2022-10-01,47522598.0
2022-11-01,49510868.0
2022-12-01,52072827.0
2023-01-01,54070330.0
2023-02-01,55740877.0
2023-03-01,60915189.0
2023-04-01,66113822.0
2023-05-01,70641664.0
2023-06-01,74269240.0
2023-07-01,77758180.0
2023-08-01,81840835.0
2023-09-01,84396187.0
2023-10-01,85038314.0
2023-11-01,86859603.0
2023-12-01,88381961.0
2024-01-01,89082747.0
2024-02-01,91268977.0
2024-03-01,94190494.0
2024-04-01,92778369.0
2024-05-01,91549662.0
2024-06-01,91682005.0
2024-07-01,92109781.0
2024-08-01,94533823.0
2024-09-01,96458675.0
2024-10-01,97554837.0
2024-11-01,100991286.0
2024-12-01,102788740.0
2025-01-01,103609964.0
2025-02-01,105402022.0
2025-03-01,110410867.0
2025-04-01,115382987.0
2025-05-01,118566808.0
2025-06-01,120726037.0
2025-07-01,124642784.0
2025-08-01,128740641.0
