Tarih,TP_KREHACBS_A9
2014-06-01,323721762.0
2014-07-01,324161696.0
2014-08-01,327128063.0
2014-09-01,332478578.0
2014-10-01,333022228.0
2014-11-01,335780171.0
2014-12-01,341305729.0
2015-01-01,343541585.0
2015-02-01,345051045.0
2015-03-01,349728364.0
2015-04-01,352815522.0
2015-05-01,356090128.0
2015-06-01,358789265.0
2015-07-01,361189347.0
2015-08-01,364411389.0
2015-09-01,364789967.0
2015-10-01,364646874.0
2015-11-01,364229026.0
2015-12-01,368246642.0
2016-01-01,367885625.0
2016-02-01,368161259.0
2016-03-01,371031582.0
2016-04-01,373587257.0
2016-05-01,377212389.0
2016-06-01,380744144.0
2016-07-01,380532642.0
2016-08-01,384377930.0
2016-09-01,387832138.0
2016-10-01,392706945.0
2016-11-01,399011205.0
2016-12-01,404363312.0
2017-01-01,407712112.0
2017-02-01,410379668.0
2017-03-01,417888531.0
2017-04-01,424006477.0
2017-05-01,430503992.0
2017-06-01,434476937.0
2017-07-01,442728504.0
2017-08-01,450584928.0
2017-09-01,456752363.0
2017-10-01,460418547.0
2017-11-01,465346530.0
2017-12-01,471307676.0
2018-01-01,474168159.0
2018-02-01,474883582.0
2018-03-01,480515625.0
2018-04-01,484851341.0
2018-05-01,491372760.0
2018-06-01,496134077.0
2018-07-01,501938388.0
2018-08-01,501168569.0
2018-09-01,499204839.0
2018-10-01,492875245.0
2018-11-01,489590545.0
2018-12-01,487509605.0
2019-01-01,484303858.0
2019-02-01,479173071.0
2019-03-01,488949603.0
2019-04-01,490617392.0
2019-05-01,490901503.0
2019-06-01,494270180.0
2019-07-01,497396140.0
2019-08-01,505765505.0
2019-09-01,519021771.0
2019-10-01,532576245.0
2019-11-01,548063798.0
2019-12-01,562995210.0
2020-01-01,577036679.0
2020-02-01,591136517.0
2020-03-01,600351467.0
2020-04-01,608400401.0
2020-05-01,623167848.0
2020-06-01,669684672.0
2020-07-01,723294191.0
2020-08-01,749838144.0
2020-09-01,760386773.0
2020-10-01,769829501.0
2020-11-01,781517036.0
2020-12-01,781706996.0
2021-01-01,785246477.0
2021-02-01,792895312.0
2021-03-01,807384426.0
2021-04-01,809361309.0
2021-05-01,812057672.0
2021-06-01,833508289.0
2021-07-01,848460374.0
2021-08-01,866703748.0
2021-09-01,883138306.0
2021-10-01,895469414.0
2021-11-01,916816593.0
2021-12-01,941812909.0
2022-01-01,946504259.0
2022-02-01,960060788.0
2022-03-01,989613655.0
2022-04-01,1021308165.0
2022-05-01,1086766745.0
2022-06-01,1144446754.0
2022-07-01,1176645424.0
2022-08-01,1213488747.0
2022-09-01,1254419857.0
2022-10-01,1298283449.0
2022-11-01,1370205609.0
2022-12-01,1471300096.0
2023-01-01,1552741017.0
2023-02-01,1642078267.0
2023-03-01,1772046913.0
2023-04-01,1882224743.0
2023-05-01,1997472350.0
2023-06-01,2084633854.0
2023-07-01,2172308378.0
2023-08-01,2261567376.0
2023-09-01,2317067948.0
2023-10-01,2364439805.0
2023-11-01,2449177219.0
2023-12-01,2603318172.0
2024-01-01,2686326289.0
2024-02-01,2792961472.0
2024-03-01,2933685602.0
2024-04-01,2965340435.0
2024-05-01,3037315818.0
2024-06-01,3126063554.0
2024-07-01,3200729199.0
2024-08-01,3307142587.0
2024-09-01,3379830342.0
2024-10-01,3462882046.0
2024-11-01,3598206507.0
2024-12-01,3760552984.0
2025-01-01,3853109629.0
2025-02-01,3922996031.0
2025-03-01,4041095051.0
2025-04-01,4189671289.0
2025-05-01,4387424512.0
2025-06-01,4508736641.0
2025-07-01,4692684826.0
2025-08-01,4911866833.0
