Tarih,TP_KREHACBS_A7
2014-09-01,847488.0
2014-10-01,1030058.0
2014-11-01,914604.0
2014-12-01,815831.0
2015-01-01,757011.0
2015-02-01,1043053.0
2015-03-01,1171240.0
2015-04-01,1318615.0
2015-05-01,1140056.0
2015-06-01,1253692.0
2015-07-01,2035911.0
2015-08-01,2148821.0
2015-09-01,2669177.0
2015-10-01,2850334.0
2015-11-01,2950742.0
2015-12-01,3571012.0
2016-01-01,4718213.0
2016-02-01,5011028.0
2016-03-01,2162219.0
2016-04-01,1605093.0
2016-05-01,1407957.0
2016-06-01,1674357.0
2016-07-01,2284668.0
2016-08-01,3413535.0
2016-09-01,3473637.0
2016-10-01,3737360.0
2016-11-01,4086215.0
2016-12-01,3657352.0
2017-01-01,2834127.0
2017-02-01,3552559.0
2017-03-01,3244550.0
2017-04-01,2903851.0
2017-05-01,2729087.0
2017-06-01,2483799.0
2017-07-01,2750305.0
2017-08-01,2784740.0
2017-09-01,2535517.0
2017-10-01,3349402.0
2017-11-01,3094000.0
2017-12-01,4689233.0
2018-01-01,3987439.0
2018-02-01,4627678.0
2018-03-01,4227034.0
2018-04-01,4520708.0
2018-05-01,4825433.0
2018-06-01,7005572.0
2018-07-01,5484906.0
2018-08-01,7075657.0
2018-09-01,6832277.0
2018-10-01,7128397.0
2018-11-01,8102591.0
2018-12-01,9707386.0
2019-01-01,12953972.0
2019-02-01,13752753.0
2019-03-01,14617225.0
2019-04-01,14442744.0
2019-05-01,19428318.0
2019-06-01,19477116.0
2019-07-01,14977696.0
2019-08-01,20973852.0
2019-09-01,20887652.0
2019-10-01,23125237.0
2019-11-01,23287893.0
2019-12-01,21066374.0
2020-01-01,24256109.0
2020-02-01,23897712.0
2020-03-01,23451587.0
2020-04-01,34674206.0
2020-05-01,21796104.0
2020-06-01,24412469.0
2020-07-01,23490458.0
2020-08-01,24003207.0
2020-09-01,27440706.0
2020-10-01,27545616.0
2020-11-01,27037685.0
2020-12-01,23592884.0
2021-01-01,23577850.0
2021-02-01,25773473.0
2021-03-01,27546188.0
2021-04-01,30636130.0
2021-05-01,29355476.0
2021-06-01,29961860.0
2021-07-01,30788784.0
2021-08-01,33131778.0
2021-09-01,36309421.0
2021-10-01,39235523.0
2021-11-01,47026564.0
2021-12-01,53106039.0
2022-01-01,52984331.0
2022-02-01,58256842.0
2022-03-01,59779909.0
2022-04-01,62937465.0
2022-05-01,74858435.0
2022-06-01,75651607.0
2022-07-01,80695675.0
2022-08-01,87373841.0
2022-09-01,101010896.0
2022-10-01,110628847.0
2022-11-01,132251030.0
2022-12-01,129657506.0
2023-01-01,129336560.0
2023-02-01,127887218.0
2023-03-01,123701236.0
2023-04-01,115212819.0
2023-05-01,95184671.0
2023-06-01,103310917.0
2023-07-01,113457238.0
2023-08-01,123521885.0
2023-09-01,135058474.0
2023-10-01,149938598.0
2023-11-01,153122624.0
2023-12-01,148337459.0
2024-01-01,131986793.0
2024-02-01,116460650.0
2024-03-01,107808713.0
2024-04-01,158729286.0
2024-05-01,141692901.0
2024-06-01,173856003.0
2024-07-01,174657860.0
2024-08-01,234892183.0
2024-09-01,247539199.0
2024-10-01,243701272.0
2024-11-01,290451493.0
2024-12-01,326666506.0
2025-01-01,321987507.0
2025-02-01,331032302.0
2025-03-01,335488488.0
2025-04-01,346818754.0
2025-05-01,345343492.0
2025-06-01,381583005.0
2025-07-01,396144764.0
2025-08-01,414771854.0
