Tarih,TP_KREHACBS_A19
2014-12-01,1458855.0
2015-01-01,1251498.0
2015-02-01,1267048.0
2015-03-01,1516010.0
2015-04-01,1386641.0
2015-05-01,1278869.0
2015-06-01,1640061.0
2015-07-01,1619524.0
2015-08-01,1594792.0
2015-09-01,1775339.0
2015-10-01,1769775.0
2015-11-01,1930554.0
2015-12-01,1905349.0
2016-01-01,2031475.0
2016-02-01,2074594.0
2016-03-01,2129157.0
2016-04-01,2287609.0
2016-05-01,2361131.0
2016-06-01,2545193.0
2016-07-01,2396630.0
2016-08-01,2562668.0
2016-09-01,2758926.0
2016-10-01,2808143.0
2016-11-01,2744816.0
2016-12-01,2289410.0
2017-01-01,2890277.0
2017-02-01,3141715.0
2017-03-01,2709280.0
2017-04-01,3256331.0
2017-05-01,3572329.0
2017-06-01,3006085.0
2017-07-01,3623259.0
2017-08-01,3937180.0
2017-09-01,3243278.0
2017-10-01,3619100.0
2017-11-01,3567660.0
2017-12-01,3698952.0
2018-01-01,5076634.0
2018-02-01,4807159.0
2018-03-01,4715308.0
2018-04-01,5027423.0
2018-05-01,5250132.0
2018-06-01,5186676.0
2018-07-01,6156751.0
2018-08-01,6767877.0
2018-09-01,5742404.0
2018-10-01,4892366.0
2018-11-01,5003884.0
2018-12-01,4855797.0
2019-01-01,5018877.0
2019-02-01,4735789.0
2019-03-01,5022008.0
2019-04-01,5452831.0
2019-05-01,5428842.0
2019-06-01,5618912.0
2019-07-01,5059482.0
2019-08-01,5054139.0
2019-09-01,5777154.0
2019-10-01,5291025.0
2019-11-01,5046088.0
2019-12-01,6439263.0
2020-01-01,5939395.0
2020-02-01,6350038.0
2020-03-01,5852650.0
2020-04-01,6018352.0
2020-05-01,5860159.0
2020-06-01,6978378.0
2020-07-01,6649655.0
2020-08-01,7184584.0
2020-09-01,7651292.0
2020-10-01,7775809.0
2020-11-01,7708097.0
2020-12-01,8103147.0
2021-01-01,8493254.0
2021-02-01,8401333.0
2021-03-01,8838366.0
2021-04-01,8802330.0
2021-05-01,8917685.0
2021-06-01,9932957.0
2021-07-01,8596200.0
2021-08-01,8467309.0
2021-09-01,9169400.0
2021-10-01,9963271.0
2021-11-01,12084013.0
2021-12-01,12955006.0
2022-01-01,11195739.0
2022-02-01,11364794.0
2022-03-01,11373413.0
2022-04-01,11385985.0
2022-05-01,12598263.0
2022-06-01,12562099.0
2022-07-01,12200491.0
2022-08-01,13232806.0
2022-09-01,16424998.0
2022-10-01,13511588.0
2022-11-01,16138158.0
2022-12-01,17241500.0
2023-01-01,18674731.0
2023-02-01,16525522.0
2023-03-01,20123230.0
2023-04-01,21709706.0
2023-05-01,24185534.0
2023-06-01,25896150.0
2023-07-01,24687620.0
2023-08-01,25084479.0
2023-09-01,26032956.0
2023-10-01,27378448.0
2023-11-01,28802246.0
2023-12-01,31200568.0
2024-01-01,34662680.0
2024-02-01,35736148.0
2024-03-01,37115051.0
2024-04-01,37082955.0
2024-05-01,38618965.0
2024-06-01,40274877.0
2024-07-01,40330519.0
2024-08-01,42899365.0
2024-09-01,46420578.0
2024-10-01,46573823.0
2024-11-01,47905075.0
2024-12-01,52222232.0
2025-01-01,56413728.0
2025-02-01,56877528.0
2025-03-01,60041788.0
2025-04-01,62832172.0
2025-05-01,67669721.0
2025-06-01,72189695.0
2025-07-01,73692380.0
2025-08-01,76473395.0
