Tarih,TP_KREHACBS_A26
2014-06-01,47648225.0
2014-07-01,48081339.0
2014-08-01,47680346.0
2014-09-01,48105136.0
2014-10-01,48321260.0
2014-11-01,48929919.0
2014-12-01,49186186.0
2015-01-01,49271295.0
2015-02-01,49983771.0
2015-03-01,50944168.0
2015-04-01,52406605.0
2015-05-01,52568365.0
2015-06-01,52573816.0
2015-07-01,52929105.0
2015-08-01,53534471.0
2015-09-01,53972984.0
2015-10-01,54534449.0
2015-11-01,55010518.0
2015-12-01,55253072.0
2016-01-01,56375994.0
2016-02-01,57161252.0
2016-03-01,57035185.0
2016-04-01,57213665.0
2016-05-01,58437659.0
2016-06-01,58886791.0
2016-07-01,57944119.0
2016-08-01,57960924.0
2016-09-01,57586550.0
2016-10-01,57885383.0
2016-11-01,59354759.0
2016-12-01,60432527.0
2017-01-01,62348695.0
2017-02-01,61673558.0
2017-03-01,63138732.0
2017-04-01,63481342.0
2017-05-01,64735237.0
2017-06-01,66969321.0
2017-07-01,68876998.0
2017-08-01,71034695.0
2017-09-01,73696580.0
2017-10-01,76306552.0
2017-11-01,79020422.0
2017-12-01,79783374.0
2018-01-01,80655681.0
2018-02-01,81992016.0
2018-03-01,85300161.0
2018-04-01,86863677.0
2018-05-01,91843661.0
2018-06-01,92369005.0
2018-07-01,95247388.0
2018-08-01,103184009.0
2018-09-01,100669049.0
2018-10-01,96263082.0
2018-11-01,91826503.0
2018-12-01,93213690.0
2019-01-01,92901429.0
2019-02-01,93481275.0
2019-03-01,97190040.0
2019-04-01,101604796.0
2019-05-01,105266152.0
2019-06-01,103836413.0
2019-07-01,101178725.0
2019-08-01,103713164.0
2019-09-01,100900810.0
2019-10-01,103673440.0
2019-11-01,107572141.0
2019-12-01,109430984.0
2020-01-01,113345683.0
2020-02-01,122649221.0
2020-03-01,132518559.0
2020-04-01,144112523.0
2020-05-01,149532821.0
2020-06-01,154670933.0
2020-07-01,162915661.0
2020-08-01,171817554.0
2020-09-01,175250358.0
2020-10-01,181242335.0
2020-11-01,179785680.0
2020-12-01,175781255.0
2021-01-01,174733620.0
2021-02-01,178103117.0
2021-03-01,190098015.0
2021-04-01,193292271.0
2021-05-01,195074292.0
2021-06-01,197449962.0
2021-07-01,196224261.0
2021-08-01,196494894.0
2021-09-01,204389757.0
2021-10-01,213219373.0
2021-11-01,259156759.0
2021-12-01,271391943.0
2022-01-01,278653849.0
2022-02-01,303145875.0
2022-03-01,331580554.0
2022-04-01,341349148.0
2022-05-01,371912660.0
2022-06-01,383806964.0
2022-07-01,400774831.0
2022-08-01,414312411.0
2022-09-01,432535126.0
2022-10-01,447105800.0
2022-11-01,462698457.0
2022-12-01,480781655.0
2023-01-01,512665923.0
2023-02-01,543715066.0
2023-03-01,572133343.0
2023-04-01,593172299.0
2023-05-01,599405066.0
2023-06-01,645941695.0
2023-07-01,660503375.0
2023-08-01,652618771.0
2023-09-01,675041144.0
2023-10-01,695796326.0
2023-11-01,722684357.0
2023-12-01,754837330.0
2024-01-01,772469533.0
2024-02-01,795824566.0
2024-03-01,835516728.0
2024-04-01,834108054.0
2024-05-01,847054792.0
2024-06-01,859707804.0
2024-07-01,878256822.0
2024-08-01,906264626.0
2024-09-01,937529758.0
2024-10-01,953641847.0
2024-11-01,979742324.0
2024-12-01,1014760943.0
2025-01-01,1045556402.0
2025-02-01,1098381554.0
2025-03-01,1189580215.0
2025-04-01,1258215415.0
2025-05-01,1287896197.0
2025-06-01,1293766656.0
2025-07-01,1310673004.0
2025-08-01,1346726483.0
