Tarih,TP_PBD_V11
2000-01-01,0.0
2000-02-01,0.0
2000-03-01,0.0
2000-04-01,0.0
2000-05-01,0.0
2000-06-01,0.0
2000-07-01,0.0
2000-08-01,0.0
2000-09-01,0.0
2000-10-01,0.0
2000-11-01,0.0
2000-12-01,0.0
2001-01-01,0.0
2001-02-01,0.0
2001-03-01,0.0
2001-04-01,0.0
2001-05-01,0.0
2001-06-01,0.0
2001-07-01,0.0
2001-08-01,0.0
2001-09-01,0.0
2001-10-01,0.0
2001-11-01,0.0
2001-12-01,0.0
2002-01-01,0.0
2002-02-01,11743.0
2002-03-01,9429.0
2002-04-01,17272.0
2002-05-01,14620.0
2002-06-01,14321.0
2002-07-01,14920.0
2002-08-01,1112.0
2002-09-01,22764.0
2002-10-01,30682.0
2002-11-01,30871.0
2002-12-01,36175.0
2003-01-01,19112.0
2003-02-01,15719.0
2003-03-01,16439.0
2003-04-01,9111.0
2003-05-01,9798.0
2003-06-01,10399.0
2003-07-01,19833.0
2003-08-01,48936.0
2003-09-01,12597.0
2003-10-01,15662.0
2003-11-01,18180.0
2003-12-01,8724.0
2004-01-01,9242.0
2004-02-01,11747.0
2004-03-01,8021.0
2004-04-01,11778.0
2004-05-01,8069.0
2004-06-01,25861.0
2004-07-01,25047.0
2004-08-01,31461.0
2004-09-01,27811.0
2004-10-01,19217.0
2004-11-01,23567.0
2004-12-01,32217.0
2005-01-01,30676.0
2005-02-01,30349.0
2005-03-01,30127.0
2005-04-01,31098.0
2005-05-01,44817.0
2005-06-01,46311.0
2005-07-01,52715.0
2005-08-01,52142.0
2005-09-01,64442.0
2005-10-01,40413.0
2005-11-01,22432.0
2005-12-01,22776.0
2006-01-01,25250.0
2006-02-01,21547.0
2006-03-01,20835.0
2006-04-01,39349.0
2006-05-01,58686.0
2006-06-01,73057.0
2006-07-01,65898.0
2006-08-01,61770.0
2006-09-01,71682.0
2006-10-01,55047.0
2006-11-01,48834.0
2006-12-01,39882.0
2007-01-01,41766.0
2007-02-01,44785.0
2007-03-01,59292.0
2007-04-01,94074.0
2007-05-01,112547.0
2007-06-01,96743.0
2007-07-01,124463.0
2007-08-01,82792.0
2007-09-01,67085.0
2007-10-01,74488.0
2007-11-01,81067.0
2007-12-01,69224.0
2008-01-01,54958.0
2008-02-01,66459.0
2008-03-01,68721.0
2008-04-01,68434.0
2008-05-01,72521.0
2008-06-01,58916.0
2008-07-01,61714.0
2008-08-01,62347.0
2008-09-01,61961.0
2008-10-01,77004.0
2008-11-01,75773.0
2008-12-01,54219.0
2009-01-01,59629.0
2009-02-01,89990.0
2009-03-01,99387.0
2009-04-01,99951.0
2009-05-01,95742.0
2009-06-01,110492.0
2009-07-01,107460.0
2009-08-01,109110.0
2009-09-01,122768.0
2009-10-01,170279.0
2009-11-01,182318.0
2009-12-01,147793.0
2010-01-01,192982.0
2010-02-01,222004.0
2010-03-01,205214.0
2010-04-01,214078.0
2010-05-01,195654.0
2010-06-01,182187.0
2010-07-01,241228.0
2010-08-01,212234.0
2010-09-01,199744.0
2010-10-01,159352.0
2010-11-01,149469.0
2010-12-01,138301.0
2011-01-01,170889.0
2011-02-01,186019.0
2011-03-01,155485.0
2011-04-01,200590.0
2011-05-01,184897.0
2011-06-01,168572.0
2011-07-01,184970.0
2011-08-01,162408.0
2011-09-01,148774.0
2011-10-01,248872.0
2011-11-01,194459.0
2011-12-01,247106.0
2012-01-01,187461.0
2012-02-01,164255.0
2012-03-01,118561.0
2012-04-01,107930.0
2012-05-01,107256.0
2012-06-01,135361.0
2012-07-01,170414.0
2012-08-01,317229.0
2012-09-01,164059.0
2012-10-01,305359.0
2012-11-01,277094.0
2012-12-01,524682.0
2013-01-01,540483.0
2013-02-01,505152.0
2013-03-01,250405.0
2013-04-01,276725.0
2013-05-01,272725.0
2013-06-01,227940.0
2013-07-01,129538.0
2013-08-01,136256.0
2013-09-01,109544.0
2013-10-01,105499.0
2013-11-01,111778.0
2013-12-01,47912.0
2014-01-01,90596.0
2014-02-01,65163.0
2014-03-01,45883.0
2014-04-01,75893.0
2014-05-01,103660.0
2014-06-01,52922.0
2014-07-01,70812.0
2014-08-01,74505.0
2014-09-01,109008.0
2014-10-01,367442.0
2014-11-01,139511.0
2014-12-01,72696.0
2015-01-01,110818.0
2015-02-01,131759.0
2015-03-01,158197.0
2015-04-01,151336.0
2015-05-01,247720.0
2015-06-01,226037.0
2015-07-01,211325.0
2015-08-01,186504.0
2015-09-01,150125.0
2015-10-01,225043.0
2015-11-01,163149.0
2015-12-01,348424.0
2016-01-01,191854.0
2016-02-01,217869.0
2016-03-01,265499.0
2016-04-01,348632.0
2016-05-01,352985.0
2016-06-01,548624.0
2016-07-01,410284.0
2016-08-01,363292.0
2016-09-01,348014.0
2016-10-01,403701.0
2016-11-01,454390.0
2016-12-01,375729.0
2017-01-01,535485.0
2017-02-01,516390.0
2017-03-01,493468.0
2017-04-01,450174.0
2017-05-01,648110.0
2017-06-01,705576.0
2017-07-01,797676.0
2017-08-01,817456.0
2017-09-01,867984.0
2017-10-01,822967.0
2017-11-01,774096.0
2017-12-01,611774.0
2018-01-01,731005.0
2018-02-01,741401.0
