Tarih,TP_PBD_V01
2018-03-01,5402116.0
2018-04-01,6271717.0
2018-05-01,5899772.0
2018-06-01,6335168.0
2018-07-01,6373407.0
2018-08-01,9381405.0
2018-09-01,8054583.0
2018-10-01,7981998.0
2018-11-01,7370187.0
2018-12-01,7375222.0
2019-01-01,7987079.0
2019-02-01,8491893.0
2019-03-01,9171820.0
2019-04-01,10165255.0
2019-05-01,9786323.0
2019-06-01,10231333.0
2019-07-01,9167366.0
2019-08-01,9278957.0
2019-09-01,8952610.0
2019-10-01,9446420.0
2019-11-01,9443232.0
2019-12-01,9437379.0
2020-01-01,10430229.0
2020-02-01,11744584.0
2020-03-01,12186478.0
2020-04-01,13582892.0
2020-05-01,13791345.0
2020-06-01,14574937.0
2020-07-01,16980610.0
2020-08-01,16385252.0
2020-09-01,17436245.0
2020-10-01,18452226.0
2020-11-01,20037434.0
2020-12-01,19591999.0
2021-01-01,20920665.0
2021-02-01,20847420.0
2021-03-01,23537127.0
2021-04-01,23597838.0
2021-05-01,24645410.0
2021-06-01,23837188.0
2021-07-01,23710658.0
2021-08-01,23183395.0
2021-09-01,24161036.0
2021-10-01,26072135.0
2021-11-01,32129170.0
2021-12-01,36334716.0
2022-01-01,34654999.0
2022-02-01,35332493.0
2022-03-01,38887949.0
2022-04-01,46700515.0
2022-05-01,49171384.0
2022-06-01,47288798.0
2022-07-01,47531052.0
2022-08-01,54713296.0
2022-09-01,51076567.0
2022-10-01,54283720.0
2022-11-01,61954568.0
2022-12-01,67619058.0
2023-01-01,64182863.0
2023-02-01,60709944.0
2023-03-01,64460070.0
2023-04-01,63573530.0
2023-05-01,64509267.0
2023-06-01,71920466.0
2023-07-01,79409202.0
2023-08-01,87227611.0
2023-09-01,92757169.0
2023-10-01,90385097.0
2023-11-01,86499402.0
2023-12-01,86495319.0
2024-01-01,95681800.0
2024-02-01,102102089.0
2024-03-01,106649098.0
2024-04-01,116160314.0
2024-05-01,129333086.0
2024-06-01,146612703.0
2024-07-01,141923682.0
2024-08-01,141665144.0
2024-09-01,151268171.0
2024-10-01,152388696.0
2024-11-01,161559658.0
2024-12-01,168590483.0
2025-01-01,184959664.0
2025-02-01,185767424.0
2025-03-01,176971657.0
2025-04-01,187364966.0
2025-05-01,194170724.0
2025-06-01,210650706.0
2025-07-01,227845137.0
2025-08-01,248574580.0
