Tarih,TP_PBD_T15
2000-01-01,234975.0
2000-02-01,221027.0
2000-03-01,272417.0
2000-04-01,298342.0
2000-05-01,326027.0
2000-06-01,302696.0
2000-07-01,294810.0
2000-08-01,338701.0
2000-09-01,305961.0
2000-10-01,354010.0
2000-11-01,487968.0
2000-12-01,395100.0
2001-01-01,408461.0
2001-02-01,440385.0
2001-03-01,403789.0
2001-04-01,352712.0
2001-05-01,332624.0
2001-06-01,309773.0
2001-07-01,307937.0
2001-08-01,355238.0
2001-09-01,365573.0
2001-10-01,390718.0
2001-11-01,443121.0
2001-12-01,434307.0
2002-01-01,437299.0
2002-02-01,470812.0
2002-03-01,532997.0
2002-04-01,528656.0
2002-05-01,634085.0
2002-06-01,620373.0
2002-07-01,734719.0
2002-08-01,749491.0
2002-09-01,726631.0
2002-10-01,885449.0
2002-11-01,898314.0
2002-12-01,848444.0
2003-01-01,905089.0
2003-02-01,994517.0
2003-03-01,977219.0
2003-04-01,954385.0
2003-05-01,1024748.0
2003-06-01,885250.0
2003-07-01,1021622.0
2003-08-01,977423.0
2003-09-01,996814.0
2003-10-01,1155443.0
2003-11-01,1216276.0
2003-12-01,1099078.0
2004-01-01,1137286.0
2004-02-01,1203697.0
2004-03-01,1169187.0
2004-04-01,1401485.0
2004-05-01,1331740.0
2004-06-01,1198663.0
2004-07-01,1179162.0
2004-08-01,1305956.0
2004-09-01,1717376.0
2004-10-01,1231152.0
2004-11-01,1229321.0
2004-12-01,1272963.0
2005-01-01,1283526.0
2005-02-01,1153785.0
2005-03-01,1176170.0
2005-04-01,1280367.0
2005-05-01,1326508.0
2005-06-01,1416896.0
2005-07-01,1465228.0
2005-08-01,1552737.0
2005-09-01,1606514.0
2005-10-01,1663422.0
2005-11-01,1731666.0
2005-12-01,1879935.0
2006-01-01,1717944.0
2006-02-01,1819615.0
2006-03-01,1822962.0
2006-04-01,1631866.0
2006-05-01,1697654.0
2006-06-01,1664610.0
2006-07-01,1735932.0
2006-08-01,1795847.0
2006-09-01,1693198.0
2006-10-01,1629872.0
2006-11-01,1635955.0
2006-12-01,1628031.0
2007-01-01,1767639.0
2007-02-01,1896638.0
2007-03-01,1930595.0
2007-04-01,1830285.0
2007-05-01,1888652.0
2007-06-01,1881273.0
2007-07-01,1992053.0
2007-08-01,2280015.0
2007-09-01,1979238.0
2007-10-01,2178003.0
2007-11-01,2438873.0
2007-12-01,2530407.0
2008-01-01,2307036.0
2008-02-01,2418964.0
2008-03-01,2666501.0
2008-04-01,2325660.0
2008-05-01,2139279.0
2008-06-01,2145957.0
2008-07-01,2083404.0
2008-08-01,2198729.0
2008-09-01,2138879.0
2008-10-01,2121852.0
2008-11-01,2166971.0
2008-12-01,2286630.0
2009-01-01,2388855.0
2009-02-01,2300716.0
2009-03-01,2552597.0
2009-04-01,2420925.0
2009-05-01,2499764.0
2009-06-01,2437848.0
2009-07-01,2838356.0
2009-08-01,3069912.0
2009-09-01,3068917.0
2009-10-01,3237921.0
2009-11-01,3265707.0
2009-12-01,3304447.0
2010-01-01,3749063.0
2010-02-01,3817769.0
2010-03-01,3811581.0
2010-04-01,4017580.0
2010-05-01,3658854.0
2010-06-01,3790391.0
2010-07-01,3818261.0
2010-08-01,3711721.0
2010-09-01,3743457.0
2010-10-01,3853490.0
2010-11-01,3808202.0
2010-12-01,4130267.0
2011-01-01,4299218.0
2011-02-01,4166985.0
2011-03-01,4217054.0
2011-04-01,3864256.0
2011-05-01,3530133.0
2011-06-01,3419307.0
2011-07-01,3797726.0
2011-08-01,3847060.0
2011-09-01,4021652.0
2011-10-01,4056683.0
2011-11-01,4518388.0
2011-12-01,4639127.0
2012-01-01,4432446.0
2012-02-01,4657628.0
2012-03-01,5179928.0
2012-04-01,4661315.0
2012-05-01,5287854.0
2012-06-01,5554896.0
2012-07-01,5573794.0
2012-08-01,5637817.0
2012-09-01,5261863.0
2012-10-01,5192712.0
2012-11-01,5230954.0
2012-12-01,5324802.0
2013-01-01,5661568.0
2013-02-01,5599618.0
2013-03-01,5107975.0
2013-04-01,4678141.0
2013-05-01,3539947.0
2013-06-01,3730035.0
