Tarih,TP_PBD_T05
2000-01-01,9903.0
2000-02-01,8523.0
2000-03-01,8019.0
2000-04-01,10318.0
2000-05-01,10172.0
2000-06-01,11931.0
2000-07-01,11556.0
2000-08-01,9752.0
2000-09-01,10088.0
2000-10-01,14332.0
2000-11-01,20301.0
2000-12-01,21770.0
2001-01-01,23661.0
2001-02-01,80707.0
2001-03-01,76142.0
2001-04-01,101489.0
2001-05-01,21643.0
2001-06-01,27721.0
2001-07-01,78380.0
2001-08-01,111074.0
2001-09-01,383484.0
2001-10-01,26839.0
2001-11-01,28377.0
2001-12-01,151049.0
2002-01-01,144275.0
2002-02-01,83955.0
2002-03-01,103236.0
2002-04-01,151275.0
2002-05-01,92802.0
2002-06-01,101015.0
2002-07-01,88647.0
2002-08-01,64509.0
2002-09-01,42131.0
2002-10-01,78930.0
2002-11-01,22516.0
2002-12-01,10198.0
2003-01-01,12974.0
2003-02-01,16247.0
2003-03-01,14912.0
2003-04-01,35942.0
2003-05-01,8867.0
2003-06-01,8291.0
2003-07-01,8448.0
2003-08-01,7517.0
2003-09-01,7292.0
2003-10-01,7197.0
2003-11-01,7180.0
2003-12-01,6371.0
2004-01-01,5866.0
2004-02-01,6073.0
2004-03-01,3352.0
2004-04-01,8161.0
2004-05-01,6465.0
2004-06-01,7124.0
2004-07-01,5560.0
2004-08-01,5095.0
2004-09-01,5686.0
2004-10-01,5647.0
2004-11-01,3806.0
2004-12-01,5539.0
2005-01-01,5985.0
2005-02-01,5120.0
2005-03-01,4060.0
2005-04-01,3842.0
2005-05-01,5159.0
2005-06-01,7573.0
2005-07-01,5024.0
2005-08-01,7230.0
2005-09-01,5686.0
2005-10-01,9823.0
2005-11-01,8266.0
2005-12-01,10093.0
2006-01-01,8954.0
2006-02-01,15716.0
2006-03-01,16676.0
2006-04-01,16654.0
2006-05-01,12710.0
2006-06-01,19742.0
2006-07-01,16131.0
2006-08-01,17014.0
2006-09-01,17126.0
2006-10-01,409985.0
2006-11-01,12636.0
2006-12-01,21957.0
2007-01-01,23651.0
2007-02-01,580440.0
2007-03-01,256449.0
2007-04-01,23466.0
2007-05-01,31040.0
2007-06-01,943106.0
2007-07-01,41755.0
2007-08-01,51346.0
2007-09-01,41157.0
2007-10-01,52296.0
2007-11-01,101968.0
2007-12-01,20470.0
2008-01-01,709439.0
2008-02-01,109694.0
2008-03-01,32644.0
2008-04-01,43400.0
2008-05-01,80308.0
2008-06-01,19356.0
2008-07-01,88014.0
2008-08-01,76935.0
2008-09-01,57783.0
2008-10-01,90704.0
2008-11-01,114793.0
2008-12-01,70713.0
2009-01-01,75442.0
2009-02-01,167369.0
2009-03-01,154884.0
2009-04-01,133345.0
2009-05-01,139114.0
2009-06-01,107943.0
2009-07-01,87184.0
2009-08-01,79901.0
2009-09-01,243439.0
2009-10-01,159979.0
2009-11-01,159246.0
2009-12-01,137903.0
2010-01-01,176791.0
2010-02-01,168273.0
2010-03-01,176716.0
2010-04-01,171652.0
2010-05-01,285134.0
2010-06-01,369619.0
2010-07-01,343204.0
2010-08-01,92219.0
2010-09-01,67150.0
2010-10-01,72079.0
2010-11-01,249527.0
2010-12-01,151790.0
2011-01-01,327643.0
2011-02-01,459245.0
2011-03-01,549030.0
2011-04-01,471798.0
2011-05-01,497064.0
2011-06-01,614554.0
2011-07-01,573116.0
2011-08-01,603622.0
2011-09-01,591034.0
2011-10-01,615881.0
2011-11-01,564282.0
2011-12-01,392404.0
2012-01-01,321400.0
2012-02-01,284405.0
2012-03-01,341912.0
2012-04-01,331299.0
2012-05-01,385039.0
2012-06-01,529449.0
2012-07-01,524312.0
2012-08-01,364116.0
2012-09-01,382681.0
2012-10-01,364301.0
2012-11-01,334150.0
2012-12-01,635006.0
2013-01-01,405521.0
2013-02-01,463960.0
2013-03-01,511837.0
2013-04-01,376872.0
2013-05-01,481245.0
2013-06-01,541685.0
2013-07-01,311997.0
2013-08-01,377738.0
2013-09-01,353152.0
2013-10-01,426425.0
2013-11-01,432275.0
2013-12-01,320457.0
2014-01-01,377651.0
2014-02-01,248670.0
2014-03-01,263802.0
2014-04-01,305509.0
2014-05-01,302043.0
2014-06-01,253872.0
2014-07-01,372553.0
2014-08-01,262873.0
2014-09-01,236880.0
2014-10-01,218653.0
2014-11-01,241680.0
2014-12-01,220973.0
2015-01-01,223221.0
2015-02-01,352596.0
2015-03-01,267330.0
2015-04-01,277326.0
2015-05-01,221113.0
2015-06-01,215152.0
2015-07-01,286307.0
2015-08-01,399581.0
2015-09-01,357274.0
2015-10-01,277062.0
2015-11-01,302463.0
2015-12-01,361078.0
2016-01-01,599903.0
2016-02-01,371143.0
2016-03-01,462595.0
2016-04-01,317278.0
2016-05-01,386276.0
2016-06-01,276747.0
2016-07-01,397133.0
2016-08-01,509427.0
2016-09-01,827377.0
2016-10-01,812115.0
2016-11-01,1194345.0
2016-12-01,1073962.0
2017-01-01,1005863.0
2017-02-01,1030441.0
2017-03-01,536606.0
2017-04-01,929734.0
2017-05-01,690820.0
2017-06-01,1008898.0
2017-07-01,640383.0
2017-08-01,780269.0
2017-09-01,1087235.0
2017-10-01,1102508.0
2017-11-01,1128943.0
2017-12-01,1518434.0
2018-01-01,1244980.0
2018-02-01,1455701.0
2018-03-01,1161669.0
2018-04-01,1276061.0
2018-05-01,1387754.0
2018-06-01,1474188.0
2018-07-01,1253966.0
2018-08-01,1103997.0
2018-09-01,3484375.0
2018-10-01,1773922.0
2018-11-01,828291.0
2018-12-01,1517401.0
2019-01-01,5394872.0
2019-02-01,5362974.0
2019-03-01,7133824.0
2019-04-01,5995581.0
2019-05-01,5056362.0
2019-06-01,6753232.0
2019-07-01,7470170.0
2019-08-01,10463565.0
2019-09-01,10817836.0
2019-10-01,9008398.0
2019-11-01,9538925.0
2019-12-01,8211575.0
2020-01-01,9949026.0
2020-02-01,13256759.0
2020-03-01,11792180.0
2020-04-01,8950803.0
2020-05-01,11558661.0
2020-06-01,11264479.0
2020-07-01,13465414.0
2020-08-01,11227327.0
2020-09-01,8627293.0
2020-10-01,10564203.0
2020-11-01,12098132.0
2020-12-01,6130712.0
2021-01-01,10251268.0
2021-02-01,7355855.0
2021-03-01,9901796.0
2021-04-01,8740250.0
2021-05-01,10034625.0
2021-06-01,11338020.0
2021-07-01,11297744.0
2021-08-01,11982574.0
2021-09-01,9359912.0
2021-10-01,10373155.0
2021-11-01,14789691.0
2021-12-01,17707733.0
2022-01-01,14754400.0
2022-02-01,4340529.0
2022-03-01,13499421.0
2022-04-01,19286879.0
2022-05-01,20702479.0
2022-06-01,13299172.0
2022-07-01,11670844.0
2022-08-01,11757241.0
2022-09-01,5637498.0
2022-10-01,3768746.0
2022-11-01,7341719.0
2022-12-01,12774265.0
2023-01-01,12643530.0
2023-02-01,25129439.0
2023-03-01,22214700.0
2023-04-01,17921934.0
2023-05-01,15108344.0
2023-06-01,8381822.0
2023-07-01,12550866.0
2023-08-01,12385393.0
2023-09-01,27602675.0
2023-10-01,44723574.0
2023-11-01,29135212.0
2023-12-01,30999766.0
2024-01-01,43015724.0
2024-02-01,58592561.0
2024-03-01,40256836.0
2024-04-01,16296246.0
2024-05-01,24766437.0
2024-06-01,63841155.0
2024-07-01,34180420.0
2024-08-01,37027297.0
2024-09-01,50952394.0
2024-10-01,55407115.0
2024-11-01,64498820.0
2024-12-01,35267674.0
2025-01-01,64782020.0
2025-02-01,67616939.0
2025-03-01,79070272.0
2025-04-01,34328769.0
2025-05-01,81330535.0
2025-06-01,27965306.0
2025-07-01,97519522.0
2025-08-01,133468654.0
