Tarih,TP_PBD_T45
2000-01-01,774816.0
2000-02-01,816890.0
2000-03-01,865567.0
2000-04-01,882853.0
2000-05-01,900703.0
2000-06-01,906900.0
2000-07-01,952585.0
2000-08-01,965919.0
2000-09-01,959776.0
2000-10-01,974139.0
2000-11-01,1018053.0
2000-12-01,1032357.0
2001-01-01,1013657.0
2001-02-01,1240509.0
2001-03-01,1309758.0
2001-04-01,1485278.0
2001-05-01,1508281.0
2001-06-01,1640631.0
2001-07-01,1717930.0
2001-08-01,1824773.0
2001-09-01,1977428.0
2001-10-01,1968758.0
2001-11-01,1904589.0
2001-12-01,1841590.0
2002-01-01,1637275.0
2002-02-01,1656137.0
2002-03-01,1598415.0
2002-04-01,1579460.0
2002-05-01,1702149.0
2002-06-01,1906105.0
2002-07-01,2112733.0
2002-08-01,2098635.0
2002-09-01,2148190.0
2002-10-01,2204175.0
2002-11-01,2098577.0
2002-12-01,2243900.0
2003-01-01,2310871.0
2003-02-01,2282385.0
2003-03-01,2352720.0
2003-04-01,2260014.0
2003-05-01,2198783.0
2003-06-01,2173895.0
2003-07-01,2180481.0
2003-08-01,2227131.0
2003-09-01,2299538.0
2003-10-01,2468127.0
2003-11-01,2457758.0
2003-12-01,2458812.0
2004-01-01,2420374.0
2004-02-01,2415148.0
2004-03-01,2375219.0
2004-04-01,2549215.0
2004-05-01,2721530.0
2004-06-01,2709813.0
2004-07-01,2737783.0
2004-08-01,2816472.0
2004-09-01,2855786.0
2004-10-01,2812392.0
2004-11-01,2798552.0
2004-12-01,2698417.0
2005-01-01,2662968.0
2005-02-01,2661627.0
2005-03-01,2756732.0
2005-04-01,2859997.0
2005-05-01,2793154.0
2005-06-01,2834413.0
2005-07-01,2886712.0
2005-08-01,2969726.0
2005-09-01,2947715.0
2005-10-01,2948112.0
2005-11-01,2953745.0
2005-12-01,2963135.0
2006-01-01,2724854.0
2006-02-01,2801141.0
2006-03-01,2951110.0
2006-04-01,2951706.0
2006-05-01,3290024.0
2006-06-01,3280702.0
2006-07-01,3131309.0
2006-08-01,3130506.0
2006-09-01,3173796.0
2006-10-01,3126338.0
2006-11-01,3181969.0
2006-12-01,3144952.0
2007-01-01,3147516.0
2007-02-01,3200940.0
2007-03-01,3225135.0
2007-04-01,3305209.0
2007-05-01,3297913.0
2007-06-01,3412600.0
2007-07-01,3538328.0
2007-08-01,3697081.0
2007-09-01,3648448.0
