Tarih,TP_PBD_V26
2014-04-01,1920001.0
2014-05-01,1527609.0
2014-06-01,1834704.0
2014-07-01,1423150.0
2014-08-01,1831270.0
2014-09-01,1934688.0
2014-10-01,1151527.0
2014-11-01,1593087.0
2014-12-01,1941876.0
2015-01-01,1782850.0
2015-02-01,1653567.0
2015-03-01,2033199.0
2015-04-01,2043451.0
2015-05-01,1863220.0
2015-06-01,2021433.0
2015-07-01,2106851.0
2015-08-01,2196979.0
2015-09-01,1935716.0
2015-10-01,1901305.0
2015-11-01,1977451.0
2015-12-01,933471.0
2016-01-01,2266492.0
2016-02-01,2120734.0
2016-03-01,809640.0
2016-04-01,2193585.0
2016-05-01,931972.0
2016-06-01,426500.0
2016-07-01,1970659.0
2016-08-01,1636014.0
2016-09-01,1001987.0
2016-10-01,1204376.0
2016-11-01,889386.0
2016-12-01,181321.0
2017-01-01,711696.0
2017-02-01,912068.0
2017-03-01,214960.0
2017-04-01,1349802.0
2017-05-01,706254.0
2017-06-01,625864.0
2017-07-01,888782.0
2017-08-01,1071009.0
2017-09-01,598030.0
2017-10-01,1535000.0
2017-11-01,1139206.0
2017-12-01,546263.0
2018-01-01,1269711.0
2018-02-01,2124652.0
2018-03-01,260152.0
2018-04-01,773338.0
2018-05-01,1661613.0
2018-06-01,100685.0
2018-07-01,1789935.0
2018-08-01,2239826.0
2018-09-01,198190.0
2018-10-01,857619.0
2018-11-01,140041.0
2018-12-01,356.0
2019-01-01,390809.0
2019-02-01,5558.0
2019-03-01,5361.0
2019-04-01,3534.0
2019-05-01,0.0
2019-06-01,13049.0
2019-07-01,7016.0
2019-08-01,10156.0
2019-09-01,15800.0
2019-10-01,16088.0
2019-11-01,52076.0
2019-12-01,127023.0
2020-01-01,5714.0
2020-02-01,191.0
2020-03-01,5000.0
2020-04-01,7332.0
2020-05-01,8173.0
2020-06-01,68368.0
2020-07-01,10042.0
2020-08-01,5700.0
2020-09-01,12240.0
2020-10-01,11224.0
2020-11-01,19063.0
2020-12-01,15430.0
2021-01-01,22030.0
2021-02-01,14480.0
2021-03-01,133920.0
2021-04-01,219440.0
2021-05-01,19740.0
2021-06-01,52532.0
2021-07-01,19760.0
2021-08-01,99000.0
2021-09-01,20330.0
2021-10-01,9130.0
2021-11-01,17557.0
2021-12-01,7760.0
2022-01-01,5153.0
2022-02-01,3709.0
2022-03-01,0.0
2022-04-01,0.0
2022-05-01,0.0
2022-06-01,0.0
2022-07-01,0.0
2022-08-01,0.0
2022-09-01,0.0
2022-10-01,0.0
2022-11-01,0.0
2022-12-01,0.0
2023-01-01,0.0
2023-02-01,0.0
2023-03-01,0.0
2023-04-01,0.0
2023-05-01,0.0
2023-06-01,0.0
2023-07-01,0.0
2023-08-01,0.0
2023-09-01,0.0
2023-10-01,0.0
2023-11-01,0.0
2023-12-01,18880.0
2024-01-01,0.0
2024-02-01,0.0
2024-03-01,0.0
2024-04-01,0.0
2024-05-01,0.0
2024-06-01,2000000.0
2024-07-01,0.0
2024-08-01,0.0
2024-09-01,1899000.0
2024-10-01,0.0
2024-11-01,0.0
2024-12-01,0.0
2025-01-01,0.0
2025-02-01,0.0
2025-03-01,0.0
2025-04-01,0.0
2025-05-01,0.0
2025-06-01,0.0
2025-07-01,0.0
2025-08-01,0.0
