Tarih,TP_PBD_V13
2000-01-01,3087.0
2000-02-01,2616.0
2000-03-01,4583.0
2000-04-01,4168.0
2000-05-01,4703.0
2000-06-01,7200.0
2000-07-01,8504.0
2000-08-01,11538.0
2000-09-01,23181.0
2000-10-01,12501.0
2000-11-01,14778.0
2000-12-01,23707.0
2001-01-01,13966.0
2001-02-01,26458.0
2001-03-01,43190.0
2001-04-01,52066.0
2001-05-01,45133.0
2001-06-01,31468.0
2001-07-01,42090.0
2001-08-01,42090.0
2001-09-01,38896.0
2001-10-01,45313.0
2001-11-01,38139.0
2001-12-01,44186.0
2002-01-01,55504.0
2002-02-01,79673.0
2002-03-01,45413.0
2002-04-01,49008.0
2002-05-01,53815.0
2002-06-01,68764.0
2002-07-01,68271.0
2002-08-01,76431.0
2002-09-01,66415.0
2002-10-01,41061.0
2002-11-01,75029.0
2002-12-01,122900.0
2003-01-01,115657.0
2003-02-01,87296.0
2003-03-01,115615.0
2003-04-01,102717.0
2003-05-01,86054.0
2003-06-01,102244.0
2003-07-01,92430.0
2003-08-01,114232.0
2003-09-01,117346.0
2003-10-01,121299.0
2003-11-01,148787.0
2003-12-01,115423.0
2004-01-01,129793.0
2004-02-01,108679.0
2004-03-01,103989.0
2004-04-01,120187.0
2004-05-01,107370.0
2004-06-01,110919.0
2004-07-01,109432.0
2004-08-01,112071.0
2004-09-01,115325.0
2004-10-01,125032.0
2004-11-01,111014.0
2004-12-01,102257.0
2005-01-01,111884.0
2005-02-01,136933.0
2005-03-01,97451.0
2005-04-01,102139.0
2005-05-01,115061.0
2005-06-01,131686.0
2005-07-01,106095.0
2005-08-01,150004.0
2005-09-01,139043.0
2005-10-01,134040.0
2005-11-01,130258.0
2005-12-01,138508.0
2006-01-01,136045.0
2006-02-01,117285.0
2006-03-01,147800.0
2006-04-01,179928.0
2006-05-01,150253.0
2006-06-01,155528.0
2006-07-01,141361.0
2006-08-01,149692.0
2006-09-01,195586.0
2006-10-01,210308.0
2006-11-01,170348.0
2006-12-01,167911.0
2007-01-01,145388.0
2007-02-01,143915.0
2007-03-01,153707.0
2007-04-01,57431.0
2007-05-01,140960.0
2007-06-01,145267.0
2007-07-01,177446.0
2007-08-01,161294.0
2007-09-01,163347.0
2007-10-01,159784.0
2007-11-01,137105.0
2007-12-01,183797.0
2008-01-01,164093.0
2008-02-01,157776.0
2008-03-01,173876.0
2008-04-01,171925.0
2008-05-01,150706.0
2008-06-01,166269.0
2008-07-01,169647.0
2008-08-01,152883.0
2008-09-01,149831.0
2008-10-01,191293.0
2008-11-01,187853.0
2008-12-01,194114.0
2009-01-01,200339.0
2009-02-01,206324.0
2009-03-01,232982.0
2009-04-01,245445.0
2009-05-01,215713.0
2009-06-01,225356.0
2009-07-01,310972.0
2009-08-01,229615.0
2009-09-01,221872.0
2009-10-01,217031.0
2009-11-01,235770.0
2009-12-01,282841.0
2010-01-01,237184.0
2010-02-01,254780.0
2010-03-01,227655.0
2010-04-01,249519.0
2010-05-01,244930.0
2010-06-01,261213.0
2010-07-01,306187.0
2010-08-01,273509.0
2010-09-01,276447.0
2010-10-01,301403.0
2010-11-01,288946.0
2010-12-01,402663.0
2011-01-01,315023.0
2011-02-01,418093.0
2011-03-01,419750.0
2011-04-01,400236.0
2011-05-01,422367.0
2011-06-01,297057.0
2011-07-01,340250.0
2011-08-01,297093.0
2011-09-01,323212.0
2011-10-01,420171.0
2011-11-01,382000.0
2011-12-01,448657.0
2012-01-01,419410.0
2012-02-01,383158.0
2012-03-01,441827.0
2012-04-01,353765.0
2012-05-01,431198.0
2012-06-01,492314.0
2012-07-01,555639.0
2012-08-01,476843.0
2012-09-01,405864.0
2012-10-01,431882.0
2012-11-01,534613.0
2012-12-01,550262.0
2013-01-01,578785.0
2013-02-01,651411.0
2013-03-01,588250.0
2013-04-01,641063.0
2013-05-01,645800.0
2013-06-01,582828.0
2013-07-01,714408.0
2013-08-01,769917.0
2013-09-01,899852.0
2013-10-01,975731.0
2013-11-01,937775.0
2013-12-01,1109324.0
2014-01-01,1234548.0
2014-02-01,1346133.0
2014-03-01,1644351.0
2014-04-01,1239454.0
2014-05-01,1349547.0
2014-06-01,1425835.0
2014-07-01,1376255.0
2014-08-01,1435858.0
2014-09-01,1450150.0
2014-10-01,1454471.0
2014-11-01,1428247.0
2014-12-01,1432586.0
2015-01-01,1370394.0
2015-02-01,1312050.0
2015-03-01,1453108.0
2015-04-01,1557903.0
2015-05-01,1545540.0
2015-06-01,1844957.0
2015-07-01,2022195.0
2015-08-01,2222198.0
2015-09-01,2439444.0
2015-10-01,2455181.0
2015-11-01,2593471.0
2015-12-01,2576571.0
2016-01-01,2672060.0
2016-02-01,2878089.0
2016-03-01,2770646.0
2016-04-01,2962532.0
2016-05-01,3176368.0
2016-06-01,3508008.0
2016-07-01,4188479.0
2016-08-01,4208651.0
2016-09-01,4295308.0
2016-10-01,4631956.0
2016-11-01,5142146.0
2016-12-01,5114943.0
2017-01-01,3450806.0
2017-02-01,4923127.0
2017-03-01,4991682.0
2017-04-01,5031004.0
2017-05-01,4051105.0
2017-06-01,3485804.0
2017-07-01,3637216.0
2017-08-01,3864481.0
2017-09-01,4145835.0
2017-10-01,4249245.0
2017-11-01,4101812.0
2017-12-01,3620055.0
2018-01-01,3513071.0
2018-02-01,3659048.0
2018-03-01,3491745.0
2018-04-01,3503687.0
2018-05-01,4419248.0
2018-06-01,5165558.0
2018-07-01,4420666.0
2018-08-01,5002062.0
2018-09-01,4301994.0
2018-10-01,4449642.0
2018-11-01,4759380.0
2018-12-01,4368377.0
2019-01-01,5050782.0
2019-02-01,6330006.0
2019-03-01,8109598.0
2019-04-01,8256380.0
2019-05-01,8139134.0
2019-06-01,6833038.0
2019-07-01,6251598.0
2019-08-01,7098600.0
2019-09-01,6952978.0
2019-10-01,6952903.0
2019-11-01,7396597.0
2019-12-01,7096337.0
2020-01-01,7861290.0
2020-02-01,8094230.0
2020-03-01,8531659.0
2020-04-01,10200417.0
2020-05-01,9400938.0
2020-06-01,9142514.0
2020-07-01,8504269.0
2020-08-01,10024451.0
2020-09-01,10424946.0
2020-10-01,11358664.0
2020-11-01,11602639.0
2020-12-01,9682449.0
2021-01-01,10535143.0
2021-02-01,10535680.0
2021-03-01,12276273.0
2021-04-01,11487143.0
2021-05-01,12169415.0
2021-06-01,13006251.0
2021-07-01,12738199.0
2021-08-01,12932778.0
2021-09-01,13499866.0
2021-10-01,15392496.0
2021-11-01,21441164.0
2021-12-01,22364081.0
2022-01-01,23951592.0
2022-02-01,23581612.0
2022-03-01,25480752.0
2022-04-01,24293940.0
2022-05-01,31456708.0
2022-06-01,30094954.0
2022-07-01,31499197.0
2022-08-01,35421434.0
2022-09-01,39614284.0
2022-10-01,39061469.0
2022-11-01,38631785.0
2022-12-01,36563478.0
2023-01-01,44140101.0
2023-02-01,41047869.0
2023-03-01,52966134.0
2023-04-01,51121233.0
2023-05-01,55103132.0
2023-06-01,60554973.0
2023-07-01,63905658.0
2023-08-01,67279588.0
2023-09-01,63192624.0
2023-10-01,70634894.0
2023-11-01,74362926.0
2023-12-01,79443898.0
2024-01-01,82308250.0
2024-02-01,81742435.0
2024-03-01,98237270.0
2024-04-01,90595342.0
2024-05-01,74263186.0
2024-06-01,74826164.0
2024-07-01,79755039.0
2024-08-01,90266479.0
2024-09-01,89117909.0
2024-10-01,100565866.0
2024-11-01,89743759.0
2024-12-01,90403795.0
2025-01-01,83590820.0
2025-02-01,97217906.0
2025-03-01,112959304.0
2025-04-01,117636751.0
2025-05-01,126290753.0
2025-06-01,132151658.0
2025-07-01,133139170.0
2025-08-01,137707508.0
