Tarih,TP_PBD_V06
2000-01-01,3788.0
2000-02-01,5708.0
2000-03-01,7866.0
2000-04-01,6583.0
2000-05-01,10284.0
2000-06-01,5830.0
2000-07-01,8005.0
2000-08-01,4114.0
2000-09-01,4699.0
2000-10-01,7498.0
2000-11-01,7681.0
2000-12-01,5054.0
2001-01-01,5351.0
2001-02-01,9904.0
2001-03-01,12069.0
2001-04-01,11503.0
2001-05-01,26642.0
2001-06-01,11461.0
2001-07-01,11717.0
2001-08-01,16407.0
2001-09-01,20250.0
2001-10-01,17052.0
2001-11-01,16675.0
2001-12-01,22997.0
2002-01-01,27731.0
2002-02-01,25319.0
2002-03-01,26833.0
2002-04-01,29912.0
2002-05-01,35184.0
2002-06-01,40831.0
2002-07-01,30027.0
2002-08-01,30900.0
2002-09-01,32469.0
2002-10-01,55385.0
2002-11-01,124778.0
2002-12-01,58208.0
2003-01-01,59279.0
2003-02-01,61868.0
2003-03-01,68043.0
2003-04-01,66068.0
2003-05-01,81209.0
2003-06-01,65858.0
2003-07-01,69122.0
2003-08-01,76763.0
2003-09-01,69675.0
2003-10-01,71974.0
2003-11-01,74049.0
2003-12-01,73739.0
2004-01-01,75769.0
2004-02-01,76955.0
2004-03-01,80477.0
2004-04-01,83476.0
2004-05-01,87056.0
2004-06-01,99307.0
2004-07-01,84891.0
2004-08-01,86387.0
2004-09-01,88198.0
2004-10-01,99341.0
2004-11-01,92239.0
2004-12-01,93180.0
2005-01-01,96774.0
2005-02-01,104037.0
2005-03-01,112088.0
2005-04-01,108067.0
2005-05-01,111813.0
2005-06-01,115658.0
2005-07-01,130589.0
2005-08-01,134283.0
2005-09-01,156625.0
2005-10-01,163360.0
2005-11-01,180747.0
2005-12-01,182436.0
2006-01-01,200647.0
2006-02-01,191847.0
2006-03-01,224606.0
2006-04-01,222650.0
2006-05-01,250176.0
2006-06-01,266560.0
2006-07-01,268303.0
2006-08-01,276407.0
2006-09-01,303455.0
2006-10-01,327208.0
2006-11-01,334528.0
2006-12-01,340708.0
2007-01-01,383700.0
2007-02-01,442717.0
2007-03-01,472425.0
2007-04-01,596991.0
2007-05-01,617012.0
2007-06-01,707419.0
2007-07-01,844589.0
2007-08-01,883337.0
2007-09-01,880857.0
2007-10-01,963440.0
2007-11-01,919826.0
2007-12-01,929149.0
2008-01-01,1077125.0
2008-02-01,1078979.0
2008-03-01,1166843.0
2008-04-01,1143336.0
2008-05-01,1189619.0
2008-06-01,1220202.0
2008-07-01,1264122.0
2008-08-01,1194589.0
2008-09-01,1258771.0
2008-10-01,1228939.0
2008-11-01,1105836.0
2008-12-01,945535.0
2009-01-01,946460.0
2009-02-01,988611.0
2009-03-01,985358.0
2009-04-01,1092442.0
2009-05-01,1067347.0
2009-06-01,1100676.0
2009-07-01,1034321.0
2009-08-01,1002836.0
2009-09-01,921493.0
2009-10-01,1016589.0
2009-11-01,1061151.0
2009-12-01,1093870.0
2010-01-01,1058345.0
2010-02-01,1264219.0
2010-03-01,1144979.0
2010-04-01,1233006.0
2010-05-01,1200988.0
2010-06-01,1161983.0
2010-07-01,1137971.0
2010-08-01,1132331.0
2010-09-01,1161574.0
2010-10-01,1175891.0
2010-11-01,1094892.0
2010-12-01,990466.0
2011-01-01,1088633.0
2011-02-01,1148480.0
2011-03-01,1157924.0
2011-04-01,1232025.0
2011-05-01,1159502.0
2011-06-01,1069232.0
2011-07-01,1110578.0
2011-08-01,1275484.0
2011-09-01,1318963.0
2011-10-01,1377256.0
2011-11-01,1417178.0
2011-12-01,1335122.0
2012-01-01,1379049.0
2012-02-01,1408261.0
2012-03-01,1299604.0
2012-04-01,1316520.0
2012-05-01,1457292.0
2012-06-01,1352891.0
2012-07-01,1357123.0
2012-08-01,1364376.0
2012-09-01,1321038.0
2012-10-01,1424279.0
2012-11-01,1377075.0
2012-12-01,1506602.0
2013-01-01,1439254.0
2013-02-01,1487689.0
2013-03-01,1540648.0
2013-04-01,1702700.0
2013-05-01,1919335.0
2013-06-01,1690371.0
2013-07-01,1775826.0
2013-08-01,1738297.0
2013-09-01,1567590.0
2013-10-01,1755540.0
2013-11-01,1726615.0
2013-12-01,1860459.0
2014-01-01,2000266.0
2014-02-01,2016495.0
2014-03-01,2161124.0
2014-04-01,2198834.0
2014-05-01,1973962.0
2014-06-01,1831191.0
2014-07-01,1806167.0
2014-08-01,1871486.0
2014-09-01,1923247.0
2014-10-01,2065640.0
2014-11-01,2034254.0
2014-12-01,2021207.0
2015-01-01,2243099.0
2015-02-01,2251735.0
2015-03-01,2278320.0
2015-04-01,2411367.0
2015-05-01,2272537.0
2015-06-01,2305346.0
2015-07-01,2351410.0
2015-08-01,2588371.0
2015-09-01,2682909.0
2015-10-01,2343480.0
2015-11-01,2335545.0
2015-12-01,2269974.0
2016-01-01,2674620.0
2016-02-01,2684644.0
2016-03-01,2761552.0
2016-04-01,2772341.0
2016-05-01,2267803.0
2016-06-01,2396074.0
2016-07-01,2201409.0
2016-08-01,2181963.0
2016-09-01,2123358.0
2016-10-01,2327371.0
2016-11-01,2377657.0
2016-12-01,2491415.0
2017-01-01,2629701.0
2017-02-01,2654748.0
2017-03-01,2646133.0
2017-04-01,2737074.0
2017-05-01,2811977.0
2017-06-01,2840091.0
2017-07-01,2905467.0
2017-08-01,2979906.0
2017-09-01,2980456.0
2017-10-01,3204894.0
2017-11-01,3482988.0
2017-12-01,3517631.0
2018-01-01,3646348.0
2018-02-01,3796880.0
2018-03-01,3598943.0
2018-04-01,3701264.0
2018-05-01,3787921.0
2018-06-01,4033341.0
2018-07-01,3814742.0
2018-08-01,4700179.0
2018-09-01,4538644.0
2018-10-01,4569478.0
2018-11-01,4261812.0
2018-12-01,4230951.0
2019-01-01,4956679.0
2019-02-01,5331744.0
2019-03-01,6842939.0
2019-04-01,7664897.0
2019-05-01,7049750.0
2019-06-01,6964533.0
2019-07-01,5815903.0
2019-08-01,6173516.0
2019-09-01,5935146.0
2019-10-01,6021786.0
2019-11-01,5990226.0
2019-12-01,6155396.0
2020-01-01,7225904.0
2020-02-01,8454738.0
2020-03-01,8689236.0
2020-04-01,10017963.0
2020-05-01,9981754.0
2020-06-01,10857158.0
2020-07-01,12210254.0
2020-08-01,12159255.0
2020-09-01,13132418.0
2020-10-01,13924338.0
2020-11-01,15154695.0
2020-12-01,14789076.0
2021-01-01,16081484.0
2021-02-01,15731320.0
2021-03-01,17490027.0
2021-04-01,17296596.0
2021-05-01,17571834.0
2021-06-01,17228327.0
2021-07-01,16690151.0
2021-08-01,16881070.0
2021-09-01,17801324.0
2021-10-01,18683580.0
2021-11-01,24553919.0
2021-12-01,28060313.0
2022-01-01,25972776.0
2022-02-01,26220100.0
2022-03-01,29005970.0
2022-04-01,31763806.0
2022-05-01,36107972.0
2022-06-01,34290068.0
2022-07-01,33993990.0
2022-08-01,41272401.0
2022-09-01,36860917.0
2022-10-01,39933677.0
2022-11-01,47570603.0
2022-12-01,53015082.0
2023-01-01,48957087.0
2023-02-01,46880917.0
2023-03-01,48813213.0
2023-04-01,48527123.0
2023-05-01,50222595.0
2023-06-01,55892392.0
2023-07-01,62301710.0
2023-08-01,70975985.0
2023-09-01,76815547.0
2023-10-01,73445834.0
2023-11-01,69889650.0
2023-12-01,70834384.0
2024-01-01,74511803.0
2024-02-01,81204292.0
2024-03-01,86732941.0
2024-04-01,95343567.0
2024-05-01,105479609.0
2024-06-01,102761610.0
2024-07-01,109462162.0
2024-08-01,107460857.0
2024-09-01,116183970.0
2024-10-01,116588955.0
2024-11-01,122466282.0
2024-12-01,126768977.0
2025-01-01,135969625.0
2025-02-01,137350673.0
2025-03-01,130184748.0
2025-04-01,136796981.0
2025-05-01,140141460.0
2025-06-01,151521331.0
2025-07-01,160675137.0
2025-08-01,169474943.0
