Tarih,TP_PBD_V29
2000-01-01,831339.0
2000-02-01,854692.0
2000-03-01,901723.0
2000-04-01,949260.0
2000-05-01,994979.0
2000-06-01,1024632.0
2000-07-01,1102825.0
2000-08-01,1139156.0
2000-09-01,1147549.0
2000-10-01,1179810.0
2000-11-01,1207484.0
2000-12-01,1298004.0
2001-01-01,1340815.0
2001-02-01,1305312.0
2001-03-01,1438275.0
2001-04-01,1333959.0
2001-05-01,1497276.0
2001-06-01,1566791.0
2001-07-01,1685173.0
2001-08-01,1772721.0
2001-09-01,1871894.0
2001-10-01,1944614.0
2001-11-01,2046930.0
2001-12-01,2204364.0
2002-01-01,2282327.0
2002-02-01,2385150.0
2002-03-01,2431488.0
2002-04-01,2202994.0
2002-05-01,2428976.0
2002-06-01,2485345.0
2002-07-01,2818754.0
2002-08-01,2939848.0
2002-09-01,3048557.0
2002-10-01,3127096.0
2002-11-01,3252535.0
2002-12-01,3397302.0
2003-01-01,3572066.0
2003-02-01,3714180.0
2003-03-01,3802705.0
2003-04-01,3813302.0
2003-05-01,3935788.0
2003-06-01,4032068.0
2003-07-01,4162139.0
2003-08-01,4326897.0
2003-09-01,4447514.0
2003-10-01,4559297.0
2003-11-01,4729888.0
2003-12-01,4807490.0
2004-01-01,4881978.0
2004-02-01,5028106.0
2004-03-01,5129080.0
2004-04-01,4793853.0
2004-05-01,4896613.0
2004-06-01,4964916.0
2004-07-01,5042578.0
2004-08-01,5157095.0
2004-09-01,5289796.0
2004-10-01,5237761.0
2004-11-01,5384986.0
2004-12-01,5508707.0
2005-01-01,5597419.0
2005-02-01,5747988.0
2005-03-01,5641173.0
2005-04-01,5643135.0
2005-05-01,5788823.0
2005-06-01,5893456.0
2005-07-01,5968263.0
2005-08-01,6041429.0
2005-09-01,6186192.0
2005-10-01,6315745.0
2005-11-01,6515256.0
2005-12-01,6619596.0
2006-01-01,6696949.0
2006-02-01,6997402.0
2006-03-01,6799358.0
2006-04-01,6679860.0
2006-05-01,6777069.0
2006-06-01,6884277.0
2006-07-01,6973420.0
2006-08-01,7141224.0
2006-09-01,7233414.0
2006-10-01,7349357.0
2006-11-01,7682928.0
2006-12-01,8005687.0
2007-01-01,8092116.0
2007-02-01,8287437.0
2007-03-01,8409226.0
2007-04-01,7995834.0
2007-05-01,8229561.0
2007-06-01,8311786.0
2007-07-01,8502019.0
2007-08-01,8594729.0
2007-09-01,8795949.0
2007-10-01,8951780.0
2007-11-01,9150866.0
2007-12-01,9401111.0
2008-01-01,9488402.0
2008-02-01,9660248.0
2008-03-01,9769847.0
2008-04-01,9720221.0
2008-05-01,9912843.0
2008-06-01,10016595.0
2008-07-01,10211758.0
2008-08-01,10382057.0
2008-09-01,10537563.0
2008-10-01,10542044.0
2008-11-01,10802347.0
2008-12-01,11192924.0
2009-01-01,11388173.0
2009-02-01,11558139.0
2009-03-01,11836208.0
2009-04-01,11745222.0
2009-05-01,11944160.0
2009-06-01,12096519.0
2009-07-01,12239603.0
2009-08-01,12413757.0
2009-09-01,12603726.0
2009-10-01,12817540.0
2009-11-01,13212069.0
2009-12-01,13367145.0
2010-01-01,13550001.0
2010-02-01,13707202.0
2010-03-01,13911588.0
2010-04-01,13735386.0
2010-05-01,13857882.0
2010-06-01,13947669.0
2010-07-01,13770758.0
2010-08-01,13861039.0
2010-09-01,13975169.0
2010-10-01,14304120.0
2010-11-01,14519568.0
2010-12-01,14835425.0
2011-01-01,15082638.0
2011-02-01,15235355.0
2011-03-01,15243090.0
2011-04-01,15328306.0
2011-05-01,15439288.0
2011-06-01,15574690.0
2011-07-01,15523792.0
2011-08-01,15645487.0
2011-09-01,15809769.0
2011-10-01,15974313.0
2011-11-01,16130945.0
2011-12-01,16371252.0
2012-01-01,16581429.0
2012-02-01,16791160.0
2012-03-01,16753987.0
2012-04-01,16776172.0
2012-05-01,16720530.0
2012-06-01,16940929.0
2012-07-01,17165468.0
2012-08-01,17313409.0
2012-09-01,17521741.0
2012-10-01,17728252.0
2012-11-01,17972486.0
2012-12-01,18158977.0
2013-01-01,18355621.0
2013-02-01,18510844.0
2013-03-01,18440857.0
2013-04-01,18450809.0
2013-05-01,18601808.0
2013-06-01,19004994.0
2013-07-01,19176057.0
2013-08-01,19258827.0
2013-09-01,19571301.0
2013-10-01,19866977.0
2013-11-01,20180617.0
2013-12-01,20332918.0
2014-01-01,20508090.0
2014-02-01,20720440.0
2014-03-01,20859617.0
2014-04-01,20948980.0
2014-05-01,21039036.0
2014-06-01,21399936.0
2014-07-01,21681787.0
2014-08-01,21887167.0
2014-09-01,22149876.0
2014-10-01,22380381.0
2014-11-01,22603068.0
2014-12-01,22908120.0
2015-01-01,23141092.0
2015-02-01,23496925.0
2015-03-01,23265072.0
2015-04-01,23135246.0
2015-05-01,23405479.0
2015-06-01,23644688.0
2015-07-01,23853545.0
2015-08-01,24082542.0
2015-09-01,24401413.0
2015-10-01,24691416.0
2015-11-01,24969787.0
2015-12-01,25287113.0
2016-01-01,25603219.0
2016-02-01,25893150.0
2016-03-01,25722087.0
