Tarih,TP_PBD_V18
2007-03-01,586323.0
2007-04-01,886839.0
2007-05-01,859520.0
2007-06-01,862387.0
2007-07-01,782738.0
2007-08-01,687008.0
2007-09-01,660382.0
2007-10-01,648791.0
2007-11-01,650821.0
2007-12-01,537601.0
2008-01-01,561957.0
2008-02-01,570773.0
2008-03-01,619906.0
2008-04-01,620415.0
2008-05-01,591747.0
2008-06-01,591902.0
2008-07-01,571217.0
2008-08-01,578957.0
2008-09-01,604436.0
2008-10-01,731594.0
2008-11-01,756540.0
2008-12-01,1990000.0
2009-01-01,1795087.0
2009-02-01,1912261.0
2009-03-01,1839034.0
2009-04-01,1603721.0
2009-05-01,1717928.0
2009-06-01,1883387.0
2009-07-01,1720701.0
2009-08-01,1828755.0
2009-09-01,2104516.0
2009-10-01,1654070.0
2009-11-01,1727221.0
2009-12-01,1975463.0
2010-01-01,2156610.0
2010-02-01,2114281.0
2010-03-01,2047796.0
2010-04-01,2104589.0
2010-05-01,2189871.0
2010-06-01,2454544.0
2010-07-01,2197455.0
2010-08-01,2266577.0
2010-09-01,2626555.0
2010-10-01,2072573.0
2010-11-01,2177000.0
2010-12-01,2512051.0
2011-01-01,2249139.0
2011-02-01,2346883.0
2011-03-01,2527897.0
2011-04-01,2215736.0
2011-05-01,2400731.0
2011-06-01,2126917.0
2011-07-01,2428468.0
2011-08-01,2012788.0
2011-09-01,2782961.0
2011-10-01,2041471.0
2011-11-01,2277833.0
2011-12-01,2466331.0
2012-01-01,2036280.0
2012-02-01,2262211.0
2012-03-01,2344527.0
2012-04-01,2017533.0
2012-05-01,2269015.0
2012-06-01,2656765.0
2012-07-01,2044200.0
2012-08-01,2551494.0
2012-09-01,2674439.0
2012-10-01,2178840.0
2012-11-01,2435785.0
2012-12-01,2733567.0
2013-01-01,2289466.0
2013-02-01,2807376.0
2013-03-01,2971660.0
2013-04-01,2523579.0
2013-05-01,2675273.0
2013-06-01,3029262.0
2013-07-01,2910515.0
2013-08-01,3051106.0
2013-09-01,2906280.0
2013-10-01,2840122.0
2013-11-01,2896649.0
2013-12-01,3550429.0
2014-01-01,3095068.0
2014-02-01,3445780.0
2014-03-01,3195795.0
2014-04-01,2734799.0
2014-05-01,3023678.0
2014-06-01,3409655.0
2014-07-01,2855506.0
2014-08-01,3216995.0
2014-09-01,3379163.0
2014-10-01,2857208.0
2014-11-01,2920459.0
2014-12-01,3899362.0
2015-01-01,3591708.0
2015-02-01,3840010.0
2015-03-01,4062126.0
2015-04-01,3556003.0
2015-05-01,3862977.0
2015-06-01,3962735.0
2015-07-01,3546155.0
2015-08-01,3872282.0
2015-09-01,3947230.0
2015-10-01,3356101.0
2015-11-01,3668029.0
2015-12-01,4474269.0
2016-01-01,4142035.0
2016-02-01,4444075.0
2016-03-01,4600482.0
2016-04-01,4064370.0
2016-05-01,4154592.0
2016-06-01,4738262.0
2016-07-01,4116913.0
2016-08-01,4261375.0
2016-09-01,4830388.0
2016-10-01,3842863.0
2016-11-01,4117772.0
2016-12-01,5894944.0
2017-01-01,4928907.0
2017-02-01,5465605.0
2017-03-01,4897948.0
2017-04-01,4435328.0
2017-05-01,4638889.0
2017-06-01,5481611.0
2017-07-01,4536040.0
2017-08-01,5094005.0
2017-09-01,5387745.0
2017-10-01,4699033.0
2017-11-01,5276521.0
2017-12-01,6313728.0
2018-01-01,5735446.0
2018-02-01,6020008.0
2018-03-01,7338154.0
2018-04-01,7567642.0
2018-05-01,6769500.0
2018-06-01,7738359.0
2018-07-01,6508546.0
2018-08-01,7284777.0
2018-09-01,7606355.0
2018-10-01,6707939.0
2018-11-01,6543574.0
2018-12-01,7603245.0
2019-01-01,6130841.0
2019-02-01,6736394.0
2019-03-01,6810404.0
2019-04-01,5812686.0
2019-05-01,6347376.0
2019-06-01,7826155.0
2019-07-01,7928292.0
2019-08-01,8820478.0
2019-09-01,9182249.0
2019-10-01,8278260.0
2019-11-01,8255926.0
2019-12-01,9372050.0
2020-01-01,8405893.0
2020-02-01,8811278.0
2020-03-01,9000654.0
2020-04-01,6367271.0
2020-05-01,7332866.0
2020-06-01,7607783.0
2020-07-01,9710916.0
2020-08-01,10618952.0
2020-09-01,11725653.0
2020-10-01,9457867.0
2020-11-01,11334325.0
2020-12-01,11828377.0
2021-01-01,10610258.0
2021-02-01,10683931.0
2021-03-01,12768834.0
2021-04-01,10990021.0
2021-05-01,10518316.0
2021-06-01,12233080.0
2021-07-01,10689148.0
2021-08-01,11197598.0
2021-09-01,15298221.0
2021-10-01,12170836.0
2021-11-01,12473530.0
2021-12-01,18899688.0
2022-01-01,16372983.0
2022-02-01,15318228.0
2022-03-01,18751676.0
2022-04-01,15023605.0
2022-05-01,15513037.0
2022-06-01,25963468.0
2022-07-01,18632938.0
2022-08-01,19360840.0
2022-09-01,25799666.0
2022-10-01,18696398.0
2022-11-01,19832204.0
2022-12-01,27125342.0
2023-01-01,20211116.0
2023-02-01,24886445.0
2023-03-01,20343705.0
2023-04-01,24239521.0
2023-05-01,26999997.0
2023-06-01,42649146.0
2023-07-01,27141008.0
2023-08-01,41089284.0
2023-09-01,44408088.0
2023-10-01,35806420.0
2023-11-01,38209530.0
2023-12-01,53202156.0
2024-01-01,40273909.0
2024-02-01,44726029.0
2024-03-01,36902960.0
2024-04-01,38505062.0
2024-05-01,42463712.0
2024-06-01,69156048.0
2024-07-01,43930779.0
2024-08-01,53312743.0
2024-09-01,51091977.0
2024-10-01,59379570.0
2024-11-01,53289331.0
2024-12-01,64725666.0
2025-01-01,67819888.0
2025-02-01,72489275.0
2025-03-01,58239867.0
2025-04-01,62358285.0
2025-05-01,72925068.0
2025-06-01,99541587.0
2025-07-01,72482325.0
2025-08-01,82111692.0
