Tarih,TP_PBD_V15
2014-11-01,9342.0
2014-12-01,9584.0
2015-01-01,9722.0
2015-02-01,9826.0
2015-03-01,10125.0
2015-04-01,10110.0
2015-05-01,9846.0
2015-06-01,9742.0
2015-07-01,9825.0
2015-08-01,10071.0
2015-09-01,10254.0
2015-10-01,9504.0
2015-11-01,9335.0
2015-12-01,9057.0
2016-01-01,9031.0
2016-02-01,8636.0
2016-03-01,8091.0
2016-04-01,7787.0
2016-05-01,7953.0
2016-06-01,7526.0
2016-07-01,7600.0
2016-08-01,7198.0
2016-09-01,7049.0
2016-10-01,7017.0
2016-11-01,7429.0
2016-12-01,7339.0
2017-01-01,7559.0
2017-02-01,6877.0
2017-03-01,6604.0
2017-04-01,6126.0
2017-05-01,5774.0
2017-06-01,5423.0
2017-07-01,5105.0
2017-08-01,4665.0
2017-09-01,4483.0
2017-10-01,4408.0
2017-11-01,4225.0
2017-12-01,3685.0
2018-01-01,3307.0
2018-02-01,2980.0
2018-03-01,2713.0
2018-04-01,2380.0
2018-05-01,2199.0
2018-06-01,1787.0
2018-07-01,1433.0
2018-08-01,0.0
2018-09-01,0.0
2018-10-01,0.0
2018-11-01,0.0
2018-12-01,0.0
2019-01-01,46082.0
2019-02-01,45408.0
2019-03-01,37859.0
2019-04-01,37658.0
2019-05-01,52511.0
2019-06-01,39960.0
2019-07-01,50785.0
2019-08-01,39618.0
2019-09-01,39997.0
2019-10-01,48535.0
2019-11-01,45391.0
2019-12-01,46837.0
2020-01-01,71760.0
2020-02-01,68474.0
2020-03-01,66484.0
2020-04-01,66913.0
2020-05-01,71370.0
2020-06-01,80926.0
2020-07-01,79164.0
2020-08-01,74268.0
2020-09-01,72785.0
2020-10-01,71217.0
2020-11-01,66994.0
2020-12-01,62876.0
2021-01-01,66090.0
2021-02-01,65478.0
2021-03-01,65423.0
2021-04-01,63828.0
2021-05-01,69893.0
2021-06-01,67180.0
2021-07-01,62743.0
2021-08-01,68276.0
2021-09-01,67495.0
2021-10-01,67760.0
2021-11-01,70607.0
2021-12-01,71021.0
2022-01-01,72465.0
2022-02-01,67641.0
2022-03-01,68499.0
2022-04-01,45213.0
2022-05-01,44382.0
2022-06-01,45081.0
2022-07-01,44593.0
2022-08-01,45970.0
2022-09-01,48720.0
2022-10-01,45481.0
2022-11-01,44288.0
2022-12-01,41905.0
2023-01-01,42043.0
2023-02-01,41710.0
2023-03-01,40586.0
2023-04-01,39098.0
2023-05-01,39548.0
2023-06-01,43459.0
2023-07-01,42104.0
2023-08-01,42163.0
2023-09-01,40385.0
2023-10-01,42678.0
2023-11-01,43123.0
2023-12-01,46495.0
2024-01-01,57902.0
2024-02-01,57918.0
2024-03-01,52772.0
2024-04-01,50867.0
2024-05-01,49636.0
2024-06-01,48070.0
2024-07-01,47630.0
2024-08-01,44847.0
2024-09-01,41538.0
2024-10-01,38305.0
2024-11-01,35829.0
2024-12-01,68330.0
2025-01-01,292851.0
2025-02-01,307911.0
2025-03-01,313177.0
2025-04-01,312729.0
2025-05-01,313087.0
2025-06-01,313688.0
2025-07-01,316752.0
2025-08-01,323941.0
