Tarih,TP_PBD_V19
2000-01-01,136434.0
2000-02-01,144915.0
2000-03-01,222092.0
2000-04-01,153317.0
2000-05-01,153783.0
2000-06-01,167058.0
2000-07-01,170117.0
2000-08-01,179559.0
2000-09-01,173709.0
2000-10-01,183688.0
2000-11-01,179313.0
2000-12-01,178396.0
2001-01-01,186857.0
2001-02-01,261792.0
2001-03-01,291258.0
2001-04-01,482662.0
2001-05-01,336440.0
2001-06-01,374280.0
2001-07-01,376615.0
2001-08-01,371212.0
2001-09-01,403180.0
2001-10-01,432647.0
2001-11-01,416240.0
2001-12-01,416469.0
2002-01-01,391964.0
2002-02-01,415897.0
2002-03-01,384882.0
2002-04-01,542136.0
2002-05-01,442731.0
2002-06-01,485224.0
2002-07-01,528512.0
2002-08-01,542280.0
2002-09-01,519022.0
2002-10-01,528032.0
2002-11-01,489041.0
2002-12-01,499687.0
2003-01-01,502322.0
2003-02-01,505295.0
2003-03-01,531450.0
2003-04-01,507087.0
2003-05-01,463005.0
2003-06-01,468812.0
2003-07-01,440697.0
2003-08-01,463053.0
2003-09-01,485040.0
2003-10-01,496719.0
2003-11-01,481705.0
2003-12-01,492210.0
2004-01-01,437576.0
2004-02-01,434629.0
2004-03-01,428659.0
2004-04-01,638340.0
2004-05-01,648546.0
2004-06-01,661299.0
2004-07-01,451126.0
2004-08-01,461207.0
2004-09-01,465716.0
2004-10-01,452838.0
2004-11-01,447316.0
2004-12-01,422076.0
2005-01-01,430172.0
2005-02-01,420476.0
2005-03-01,567833.0
2005-04-01,569034.0
2005-05-01,583138.0
2005-06-01,572312.0
2005-07-01,425466.0
2005-08-01,438088.0
2005-09-01,435072.0
2005-10-01,430159.0
2005-11-01,460671.0
2005-12-01,481323.0
2006-01-01,477918.0
2006-02-01,428007.0
2006-03-01,659760.0
2006-04-01,679804.0
2006-05-01,774654.0
2006-06-01,727654.0
2006-07-01,669820.0
2006-08-01,633784.0
2006-09-01,650767.0
2006-10-01,632986.0
2006-11-01,650488.0
2006-12-01,480690.0
2007-01-01,483932.0
2007-02-01,488344.0
2007-03-01,477996.0
2007-04-01,778619.0
2007-05-01,744078.0
2007-06-01,747319.0
2007-07-01,668176.0
2007-08-01,572634.0
2007-09-01,544306.0
2007-10-01,533225.0
2007-11-01,535364.0
2007-12-01,422478.0
2008-01-01,427032.0
2008-02-01,436051.0
2008-03-01,485444.0
2008-04-01,486463.0
2008-05-01,457871.0
