Tarih,TP_PBD_V30
2000-01-01,248748.0
2000-02-01,139954.0
2000-03-01,132577.0
2000-04-01,155187.0
2000-05-01,161044.0
2000-06-01,152011.0
2000-07-01,119872.0
2000-08-01,111780.0
2000-09-01,103281.0
2000-10-01,110479.0
2000-11-01,144760.0
2000-12-01,162970.0
2001-01-01,135973.0
2001-02-01,202791.0
2001-03-01,246395.0
2001-04-01,310392.0
2001-05-01,293852.0
2001-06-01,255936.0
2001-07-01,509120.0
2001-08-01,556586.0
2001-09-01,577985.0
2001-10-01,531284.0
2001-11-01,486761.0
2001-12-01,474431.0
2002-01-01,437616.0
2002-02-01,439224.0
2002-03-01,438259.0
2002-04-01,457499.0
2002-05-01,469735.0
2002-06-01,528252.0
2002-07-01,550453.0
2002-08-01,507838.0
2002-09-01,518358.0
2002-10-01,523290.0
2002-11-01,475042.0
2002-12-01,462067.0
2003-01-01,507907.0
2003-02-01,443671.0
2003-03-01,495330.0
2003-04-01,432658.0
2003-05-01,417136.0
2003-06-01,407680.0
2003-07-01,393591.0
2003-08-01,368243.0
2003-09-01,361775.0
2003-10-01,387362.0
2003-11-01,391225.0
2003-12-01,387109.0
2004-01-01,405627.0
2004-02-01,360400.0
2004-03-01,358331.0
2004-04-01,410664.0
2004-05-01,412956.0
2004-06-01,406675.0
2004-07-01,402407.0
2004-08-01,376184.0
2004-09-01,387672.0
2004-10-01,389546.0
2004-11-01,404483.0
2004-12-01,407081.0
2005-01-01,428108.0
2005-02-01,396465.0
2005-03-01,416824.0
2005-04-01,436353.0
2005-05-01,434207.0
2005-06-01,428215.0
2005-07-01,413101.0
2005-08-01,424076.0
2005-09-01,446002.0
2005-10-01,429487.0
2005-11-01,436535.0
2005-12-01,476116.0
2006-01-01,469281.0
2006-02-01,488947.0
2006-03-01,491686.0
2006-04-01,506425.0
2006-05-01,624374.0
2006-06-01,683673.0
2006-07-01,594407.0
2006-08-01,581156.0
2006-09-01,560937.0
2006-10-01,526689.0
2006-11-01,541855.0
2006-12-01,535350.0
2007-01-01,536542.0
2007-02-01,536815.0
2007-03-01,545625.0
2007-04-01,542618.0
2007-05-01,557908.0
2007-06-01,529856.0
2007-07-01,553499.0
2007-08-01,549982.0
2007-09-01,534204.0
2007-10-01,540585.0
2007-11-01,518653.0
2007-12-01,551970.0
2008-01-01,498939.0
2008-02-01,526089.0
2008-03-01,577291.0
2008-04-01,516056.0
2008-05-01,512217.0
2008-06-01,511825.0
2008-07-01,493035.0
2008-08-01,494557.0
2008-09-01,519472.0
2008-10-01,634373.0
2008-11-01,600250.0
2008-12-01,554374.0
2009-01-01,588384.0
2009-02-01,622003.0
2009-03-01,625948.0
2009-04-01,612402.0
2009-05-01,610197.0
2009-06-01,577333.0
2009-07-01,584784.0
2009-08-01,605751.0
2009-09-01,598424.0
2009-10-01,597341.0
2009-11-01,607310.0
2009-12-01,618196.0
2010-01-01,601240.0
2010-02-01,600304.0
2010-03-01,606679.0
2010-04-01,677650.0
2010-05-01,561812.0
2010-06-01,545830.0
2010-07-01,566752.0
2010-08-01,526458.0
2010-09-01,548504.0
2010-10-01,493322.0
2010-11-01,516194.0
2010-12-01,555191.0
2011-01-01,556718.0
2011-02-01,522947.0
2011-03-01,541417.0
2011-04-01,452018.0
2011-05-01,464805.0
2011-06-01,641111.0
2011-07-01,725002.0
2011-08-01,521695.0
2011-09-01,530676.0
2011-10-01,519095.0
2011-11-01,556594.0
2011-12-01,540557.0
2012-01-01,534573.0
2012-02-01,524610.0
2012-03-01,575186.0
2012-04-01,533786.0
2012-05-01,563668.0
2012-06-01,558684.0
2012-07-01,537931.0
2012-08-01,577767.0
2012-09-01,617228.0
2012-10-01,534790.0
2012-11-01,537223.0
2012-12-01,581373.0
2013-01-01,543087.0
2013-02-01,514197.0
2013-03-01,554659.0
2013-04-01,496897.0
2013-05-01,468338.0
2013-06-01,495876.0
2013-07-01,487099.0
2013-08-01,536690.0
2013-09-01,634624.0
2013-10-01,505306.0
2013-11-01,481795.0
2013-12-01,623943.0
2014-01-01,559296.0
2014-02-01,548054.0
2014-03-01,546138.0
2014-04-01,496557.0
2014-05-01,491349.0
2014-06-01,459402.0
2014-07-01,645011.0
2014-08-01,656338.0
2014-09-01,739020.0
2014-10-01,690040.0
2014-11-01,774071.0
2014-12-01,750649.0
2015-01-01,1272419.0
2015-02-01,1145657.0
2015-03-01,1217622.0
2015-04-01,1086029.0
2015-05-01,1070180.0
2015-06-01,915377.0
2015-07-01,1068008.0
2015-08-01,1216883.0
2015-09-01,1223846.0
2015-10-01,1165238.0
2015-11-01,1413642.0
2015-12-01,1237538.0
2016-01-01,1557502.0
2016-02-01,1649786.0
2016-03-01,1755964.0
2016-04-01,1392896.0
2016-05-01,1771007.0
2016-06-01,2355178.0
2016-07-01,2072294.0
2016-08-01,2127050.0
2016-09-01,1728286.0
2016-10-01,2051575.0
2016-11-01,2232692.0
2016-12-01,2727715.0
