Tarih,TP_PBD_T48
2018-10-01,170369.0
2018-11-01,97739.0
2018-12-01,132890.0
2019-01-01,225129.0
2019-02-01,232970.0
2019-03-01,262514.0
2019-04-01,405119.0
2019-05-01,271837.0
2019-06-01,241272.0
2019-07-01,272525.0
2019-08-01,249590.0
2019-09-01,160566.0
2019-10-01,367189.0
2019-11-01,358241.0
2019-12-01,320711.0
2020-01-01,316300.0
2020-02-01,410030.0
2020-03-01,636625.0
2020-04-01,619278.0
2020-05-01,601764.0
2020-06-01,771415.0
2020-07-01,774828.0
2020-08-01,531250.0
2020-09-01,574486.0
2020-10-01,793910.0
2020-11-01,796492.0
2020-12-01,664723.0
2021-01-01,631380.0
2021-02-01,818186.0
2021-03-01,1033536.0
2021-04-01,560766.0
2021-05-01,675537.0
2021-06-01,1240722.0
2021-07-01,762109.0
2021-08-01,1354459.0
2021-09-01,423949.0
2021-10-01,528053.0
2021-11-01,415053.0
2021-12-01,195679.0
2022-01-01,304880.0
2022-02-01,294409.0
2022-03-01,285709.0
2022-04-01,349803.0
2022-05-01,357823.0
2022-06-01,538986.0
2022-07-01,408507.0
2022-08-01,319785.0
2022-09-01,437516.0
2022-10-01,353242.0
2022-11-01,336368.0
2022-12-01,1238669.0
2023-01-01,2139106.0
2023-02-01,1183665.0
2023-03-01,1391046.0
2023-04-01,852618.0
2023-05-01,1583725.0
2023-06-01,2718796.0
2023-07-01,1967049.0
2023-08-01,1734957.0
2023-09-01,2113803.0
2023-10-01,2488829.0
2023-11-01,2302171.0
2023-12-01,2915871.0
2024-01-01,2925856.0
2024-02-01,2910078.0
2024-03-01,2457559.0
2024-04-01,1697270.0
2024-05-01,1385355.0
2024-06-01,1390043.0
2024-07-01,588099.0
2024-08-01,718885.0
2024-09-01,588627.0
2024-10-01,823151.0
2024-11-01,812670.0
2024-12-01,1370875.0
2025-01-01,561126.0
2025-02-01,469143.0
2025-03-01,905881.0
2025-04-01,3734148.0
2025-05-01,1869547.0
2025-06-01,1381285.0
2025-07-01,1162661.0
2025-08-01,1160410.0
