Tarih,TP_PBD_T12
2000-01-01,32.0
2000-02-01,61.0
2000-03-01,0.0
2000-04-01,0.0
2000-05-01,0.0
2000-06-01,19.0
2000-07-01,21.0
2000-08-01,5.0
2000-09-01,0.0
2000-10-01,5.0
2000-11-01,38.0
2000-12-01,0.0
2001-01-01,2.0
2001-02-01,1.0
2001-03-01,16.0
2001-04-01,11.0
2001-05-01,0.0
2001-06-01,0.0
2001-07-01,0.0
2001-08-01,0.0
2001-09-01,0.0
2001-10-01,0.0
2001-11-01,0.0
2001-12-01,0.0
2002-01-01,0.0
2002-02-01,0.0
2002-03-01,0.0
2002-04-01,0.0
2002-05-01,6.0
2002-06-01,7.0
2002-07-01,3.0
2002-08-01,0.0
2002-09-01,193.0
2002-10-01,177.0
2002-11-01,157.0
2002-12-01,185.0
2003-01-01,232.0
2003-02-01,465.0
2003-03-01,447.0
2003-04-01,457.0
2003-05-01,322.0
2003-06-01,503.0
2003-07-01,481.0
2003-08-01,276.0
2003-09-01,520.0
2003-10-01,587.0
2003-11-01,430.0
2003-12-01,231.0
2004-01-01,379.0
2004-02-01,338.0
2004-03-01,353.0
2004-04-01,950.0
2004-05-01,823.0
2004-06-01,454.0
2004-07-01,562.0
2004-08-01,1139.0
2004-09-01,1058.0
2004-10-01,10.0
2004-11-01,604.0
2004-12-01,654.0
2005-01-01,1099.0
2005-02-01,1287.0
2005-03-01,629.0
2005-04-01,537.0
2005-05-01,1257.0
2005-06-01,745.0
2005-07-01,374.0
2005-08-01,904.0
2005-09-01,1177.0
2005-10-01,2349.0
2005-11-01,1399.0
2005-12-01,203348.0
2006-01-01,1014082.0
2006-02-01,1010328.0
2006-03-01,864244.0
2006-04-01,1199598.0
2006-05-01,1498584.0
2006-06-01,697784.0
2006-07-01,1036248.0
2006-08-01,908917.0
2006-09-01,574857.0
2006-10-01,806886.0
2006-11-01,1308210.0
2006-12-01,584125.0
2007-01-01,1404308.0
2007-02-01,703124.0
2007-03-01,747686.0
2007-04-01,1929085.0
2007-05-01,1788946.0
2007-06-01,1284458.0
2007-07-01,2196891.0
2007-08-01,1902927.0
2007-09-01,1604509.0
2007-10-01,2541065.0
2007-11-01,2504620.0
2007-12-01,1293750.0
2008-01-01,1993374.0
2008-02-01,1864099.0
2008-03-01,1435443.0
2008-04-01,2862179.0
2008-05-01,1507528.0
2008-06-01,1296544.0
2008-07-01,2023974.0
2008-08-01,1912045.0
2008-09-01,2069200.0
2008-10-01,2037247.0
2008-11-01,2369152.0
2008-12-01,1757356.0
2009-01-01,2475184.0
2009-02-01,2031982.0
2009-03-01,1685145.0
2009-04-01,1826687.0
2009-05-01,2110557.0
2009-06-01,2234587.0
2009-07-01,2600496.0
2009-08-01,1930552.0
2009-09-01,1964133.0
2009-10-01,2222828.0
2009-11-01,2593824.0
2009-12-01,2530249.0
2010-01-01,3184474.0
2010-02-01,3870473.0
2010-03-01,2719441.0
2010-04-01,3010420.0
2010-05-01,4026416.0
2010-06-01,3209464.0
2010-07-01,4321632.0
2010-08-01,3347882.0
2010-09-01,1856963.0
2010-10-01,2643304.0
2010-11-01,1762467.0
2010-12-01,829590.0
2011-01-01,9904.0
2011-02-01,16015.0
2011-03-01,9931.0
2011-04-01,42478.0
2011-05-01,772.0
2011-06-01,27228.0
2011-07-01,45405.0
2011-08-01,37354.0
2011-09-01,11531.0
2011-10-01,89298.0
2011-11-01,192673.0
2011-12-01,129943.0
2012-01-01,42698.0
2012-02-01,246007.0
2012-03-01,173307.0
2012-04-01,107432.0
2012-05-01,123474.0
2012-06-01,140266.0
2012-07-01,115572.0
2012-08-01,211417.0
2012-09-01,451171.0
2012-10-01,600096.0
2012-11-01,615457.0
2012-12-01,416699.0
2013-01-01,429893.0
2013-02-01,1006690.0
2013-03-01,319414.0
2013-04-01,885922.0
2013-05-01,870382.0
2013-06-01,479531.0
2013-07-01,516535.0
2013-08-01,476167.0
2013-09-01,391169.0
2013-10-01,269352.0
2013-11-01,282986.0
2013-12-01,29145.0
2014-01-01,78748.0
2014-02-01,57510.0
2014-03-01,185586.0
2014-04-01,602243.0
2014-05-01,458916.0
2014-06-01,413587.0
2014-07-01,220769.0
2014-08-01,501252.0
2014-09-01,419167.0
2014-10-01,573461.0
2014-11-01,403149.0
2014-12-01,233514.0
2015-01-01,377841.0
2015-02-01,300234.0
2015-03-01,184159.0
2015-04-01,917300.0
2015-05-01,966224.0
2015-06-01,852693.0
2015-07-01,1136306.0
2015-08-01,1058566.0
2015-09-01,1157778.0
2015-10-01,1246541.0
2015-11-01,1232664.0
2015-12-01,1279711.0
2016-01-01,1542454.0
2016-02-01,1444245.0
2016-03-01,1591944.0
2016-04-01,1457957.0
2016-05-01,1741282.0
2016-06-01,1470332.0
2016-07-01,1820198.0
