Tarih,TP_PBD_T46
2014-06-01,40743.0
2014-07-01,42182.0
2014-08-01,42523.0
2014-09-01,48517.0
2014-10-01,45736.0
2014-11-01,45178.0
2014-12-01,46334.0
2015-01-01,40451.0
2015-02-01,41063.0
2015-03-01,40324.0
2015-04-01,39623.0
2015-05-01,39435.0
2015-06-01,33030.0
2015-07-01,40140.0
2015-08-01,41684.0
2015-09-01,41384.0
2015-10-01,38332.0
2015-11-01,38379.0
2015-12-01,38257.0
2016-01-01,28933.0
2016-02-01,19095.0
2016-03-01,17168.0
2016-04-01,16025.0
2016-05-01,17061.0
2016-06-01,17638.0
2016-07-01,16036.0
2016-08-01,15806.0
2016-09-01,14829.0
2016-10-01,14222.0
2016-11-01,15155.0
2016-12-01,18311.0
2017-01-01,23372.0
2017-02-01,40114.0
2017-03-01,51342.0
2017-04-01,60362.0
2017-05-01,62605.0
2017-06-01,66369.0
2017-07-01,64943.0
2017-08-01,64047.0
2017-09-01,75060.0
2017-10-01,83112.0
2017-11-01,99819.0
2017-12-01,101686.0
2018-01-01,112685.0
2018-02-01,113263.0
2018-03-01,128134.0
2018-04-01,131447.0
2018-05-01,141647.0
2018-06-01,142499.0
2018-07-01,144484.0
2018-08-01,180978.0
2018-09-01,165473.0
2018-10-01,157592.0
2018-11-01,151937.0
2018-12-01,155192.0
2019-01-01,198580.0
2019-02-01,190199.0
2019-03-01,197986.0
2019-04-01,199538.0
2019-05-01,200447.0
2019-06-01,198472.0
2019-07-01,188078.0
2019-08-01,195302.0
2019-09-01,189304.0
2019-10-01,191655.0
2019-11-01,216307.0
2019-12-01,225667.0
2020-01-01,224311.0
2020-02-01,234540.0
2020-03-01,273839.0
2020-04-01,304215.0
2020-05-01,307272.0
2020-06-01,310927.0
2020-07-01,324915.0
2020-08-01,346199.0
2020-09-01,375988.0
2020-10-01,370389.0
2020-11-01,365736.0
2020-12-01,368587.0
2021-01-01,387761.0
2021-02-01,386133.0
2021-03-01,419759.0
2021-04-01,421688.0
2021-05-01,432447.0
2021-06-01,453285.0
2021-07-01,451881.0
2021-08-01,476824.0
2021-09-01,500555.0
2021-10-01,525492.0
2021-11-01,1014033.0
2021-12-01,1040524.0
2022-01-01,1005636.0
2022-02-01,961734.0
2022-03-01,1000005.0
2022-04-01,992890.0
2022-05-01,1042676.0
2022-06-01,1107527.0
2022-07-01,1108806.0
2022-08-01,1106358.0
2022-09-01,1072992.0
2022-10-01,1018670.0
2022-11-01,994760.0
2022-12-01,1195578.0
2023-01-01,1307605.0
2023-02-01,1284243.0
2023-03-01,1227470.0
2023-04-01,1361364.0
2023-05-01,1486068.0
2023-06-01,1636324.0
2023-07-01,1705038.0
2023-08-01,1754130.0
2023-09-01,1724086.0
2023-10-01,1730690.0
2023-11-01,1762722.0
2023-12-01,1612912.0
2024-01-01,1666306.0
2024-02-01,1648852.0
2024-03-01,1640977.0
2024-04-01,2001470.0
2024-05-01,1882339.0
2024-06-01,1723797.0
2024-07-01,1350146.0
2024-08-01,1328553.0
2024-09-01,1303466.0
2024-10-01,1358732.0
2024-11-01,1293161.0
2024-12-01,1329234.0
2025-01-01,1296524.0
2025-02-01,1346192.0
2025-03-01,1383239.0
2025-04-01,1405304.0
2025-05-01,1797903.0
2025-06-01,1974739.0
2025-07-01,1945875.0
2025-08-01,1960839.0
