Tarih,TP_PBD_T13
2000-01-01,660133.0
2000-02-01,766512.0
2000-03-01,689325.0
2000-04-01,684584.0
2000-05-01,727435.0
2000-06-01,716355.0
2000-07-01,749916.0
2000-08-01,719264.0
2000-09-01,692681.0
2000-10-01,733181.0
2000-11-01,706871.0
2000-12-01,728275.0
2001-01-01,743668.0
2001-02-01,1109453.0
2001-03-01,1197802.0
2001-04-01,1363085.0
2001-05-01,1197588.0
2001-06-01,1272579.0
2001-07-01,1501621.0
2001-08-01,1531975.0
2001-09-01,1806144.0
2001-10-01,1703376.0
2001-11-01,1720429.0
2001-12-01,1580205.0
2002-01-01,1577897.0
2002-02-01,1766236.0
2002-03-01,1664473.0
2002-04-01,1643284.0
2002-05-01,1740586.0
2002-06-01,1962880.0
2002-07-01,1939107.0
2002-08-01,1856464.0
2002-09-01,1908066.0
2002-10-01,1894413.0
2002-11-01,1247796.0
2002-12-01,1480359.0
2003-01-01,1253177.0
2003-02-01,1247192.0
2003-03-01,1441221.0
2003-04-01,1221965.0
2003-05-01,1227350.0
2003-06-01,1124840.0
2003-07-01,1075721.0
2003-08-01,1206893.0
2003-09-01,1103937.0
2003-10-01,1207394.0
2003-11-01,1189720.0
2003-12-01,1212241.0
2004-01-01,1043041.0
2004-02-01,890893.0
2004-03-01,901448.0
2004-04-01,878389.0
2004-05-01,995940.0
2004-06-01,1048339.0
2004-07-01,746273.0
2004-08-01,864893.0
2004-09-01,914592.0
2004-10-01,758215.0
2004-11-01,909793.0
2004-12-01,892571.0
2005-01-01,1169809.0
2005-02-01,837974.0
2005-03-01,838801.0
2005-04-01,923793.0
2005-05-01,1065407.0
2005-06-01,761446.0
2005-07-01,596950.0
2005-08-01,542012.0
2005-09-01,689504.0
2005-10-01,525872.0
2005-11-01,447826.0
2005-12-01,603049.0
2006-01-01,435953.0
2006-02-01,427586.0
2006-03-01,310902.0
2006-04-01,423911.0
2006-05-01,429131.0
2006-06-01,569897.0
2006-07-01,307249.0
2006-08-01,547181.0
2006-09-01,597340.0
2006-10-01,569356.0
2006-11-01,878859.0
2006-12-01,682699.0
2007-01-01,915723.0
2007-02-01,575526.0
2007-03-01,1180214.0
2007-04-01,676777.0
2007-05-01,906977.0
2007-06-01,626239.0
2007-07-01,681526.0
2007-08-01,773997.0
2007-09-01,467068.0
2007-10-01,404713.0
2007-11-01,379258.0
2007-12-01,424597.0
2008-01-01,428519.0
2008-02-01,381197.0
2008-03-01,499764.0
2008-04-01,441140.0
2008-05-01,463443.0
2008-06-01,559574.0
2008-07-01,574911.0
2008-08-01,624816.0
2008-09-01,674888.0
2008-10-01,727842.0
2008-11-01,720369.0
2008-12-01,751806.0
2009-01-01,593339.0
2009-02-01,1011306.0
2009-03-01,707579.0
2009-04-01,876179.0
2009-05-01,578111.0
2009-06-01,473327.0
2009-07-01,832497.0
2009-08-01,611608.0
2009-09-01,570287.0
2009-10-01,1002317.0
2009-11-01,981969.0
2009-12-01,1193137.0
2010-01-01,1355732.0
2010-02-01,1324765.0
2010-03-01,1238419.0
2010-04-01,856844.0
2010-05-01,809302.0
2010-06-01,595657.0
2010-07-01,612395.0
2010-08-01,797091.0
2010-09-01,569877.0
2010-10-01,595208.0
2010-11-01,797846.0
2010-12-01,1015136.0
2011-01-01,923556.0
2011-02-01,810421.0
2011-03-01,992345.0
2011-04-01,956349.0
2011-05-01,1033776.0
2011-06-01,955410.0
2011-07-01,978786.0
2011-08-01,942768.0
2011-09-01,938078.0
2011-10-01,1022597.0
2011-11-01,1310672.0
2011-12-01,1001263.0
2012-01-01,1142635.0
2012-02-01,991797.0
2012-03-01,1213309.0
2012-04-01,1544716.0
2012-05-01,1786119.0
2012-06-01,1349939.0
2012-07-01,1074656.0
2012-08-01,931350.0
2012-09-01,1051195.0
2012-10-01,903452.0
2012-11-01,1153468.0
2012-12-01,1580919.0
2013-01-01,1017089.0
2013-02-01,1207638.0
2013-03-01,1026896.0
2013-04-01,879475.0
2013-05-01,942858.0
2013-06-01,989805.0
2013-07-01,1066896.0
2013-08-01,1205921.0
2013-09-01,1270382.0
2013-10-01,1144066.0
2013-11-01,1169860.0
2013-12-01,1433189.0
2014-01-01,1613448.0
2014-02-01,1473226.0
2014-03-01,1466437.0
2014-04-01,1332759.0
2014-05-01,1361776.0
2014-06-01,1314993.0
2014-07-01,1429538.0
2014-08-01,1375446.0
2014-09-01,1552601.0
2014-10-01,1467825.0
2014-11-01,1410939.0
2014-12-01,1558417.0
2015-01-01,1865724.0
2015-02-01,1886750.0
2015-03-01,2045897.0
2015-04-01,2197175.0
2015-05-01,2658734.0
2015-06-01,2264963.0
2015-07-01,2794446.0
2015-08-01,2867436.0
2015-09-01,3021397.0
2015-10-01,2661920.0
2015-11-01,2781593.0
2015-12-01,2570568.0
2016-01-01,3082458.0
2016-02-01,4446938.0
2016-03-01,3775563.0
2016-04-01,3789049.0
2016-05-01,4034772.0
2016-06-01,4910484.0
2016-07-01,6064615.0
2016-08-01,5226800.0
2016-09-01,5026752.0
2016-10-01,6063607.0
2016-11-01,6244991.0
2016-12-01,7426077.0
