Tarih,TP_PBD_T44
2000-01-01,799797.0
2000-02-01,844888.0
2000-03-01,897791.0
2000-04-01,918104.0
2000-05-01,935866.0
2000-06-01,939482.0
2000-07-01,986491.0
2000-08-01,1006393.0
2000-09-01,1011149.0
2000-10-01,1018216.0
2000-11-01,1062575.0
2000-12-01,1069946.0
2001-01-01,1050587.0
2001-02-01,1293897.0
2001-03-01,1432001.0
2001-04-01,1612085.0
2001-05-01,1609456.0
2001-06-01,1786569.0
2001-07-01,1760071.0
2001-08-01,1874629.0
2001-09-01,2031684.0
2001-10-01,1999934.0
2001-11-01,1941543.0
2001-12-01,1883233.0
2002-01-01,1675116.0
2002-02-01,1690647.0
2002-03-01,1644345.0
2002-04-01,1622905.0
2002-05-01,1748977.0
2002-06-01,1954172.0
2002-07-01,2256753.0
2002-08-01,2244201.0
2002-09-01,2295394.0
2002-10-01,2347222.0
2002-11-01,2251139.0
2002-12-01,2515549.0
2003-01-01,2592614.0
2003-02-01,2561796.0
2003-03-01,2648378.0
2003-04-01,2566690.0
2003-05-01,2482433.0
2003-06-01,2456833.0
2003-07-01,2469884.0
2003-08-01,2510998.0
2003-09-01,2585633.0
2003-10-01,2777879.0
2003-11-01,2776691.0
2003-12-01,2749151.0
2004-01-01,2702228.0
2004-02-01,2698421.0
2004-03-01,2668955.0
2004-04-01,2869659.0
2004-05-01,3052227.0
2004-06-01,3035959.0
2004-07-01,3070617.0
2004-08-01,3159176.0
2004-09-01,3200021.0
2004-10-01,3167902.0
2004-11-01,3154085.0
2004-12-01,3055529.0
2005-01-01,3025878.0
2005-02-01,3012775.0
2005-03-01,3131317.0
2005-04-01,3254634.0
2005-05-01,3181395.0
2005-06-01,3224438.0
2005-07-01,3283268.0
2005-08-01,3393842.0
2005-09-01,3376130.0
2005-10-01,3384039.0
2005-11-01,3396876.0
2005-12-01,3567100.0
2006-01-01,3342232.0
2006-02-01,3403698.0
2006-03-01,3558739.0
2006-04-01,3558539.0
2006-05-01,3977077.0
2006-06-01,3973653.0
2006-07-01,3794845.0
2006-08-01,3799868.0
2006-09-01,3824905.0
2006-10-01,3770260.0
2006-11-01,3812490.0
2006-12-01,3776909.0
2007-01-01,3771333.0
2007-02-01,3836699.0
2007-03-01,3812300.0
2007-04-01,3909698.0
2007-05-01,3889756.0
2007-06-01,3986955.0
2007-07-01,4145158.0
2007-08-01,4274714.0
2007-09-01,4201514.0
2007-10-01,4179263.0
2007-11-01,4343743.0
2007-12-01,4363527.0
2008-01-01,4548783.0
2008-02-01,4713377.0
2008-03-01,5132448.0
2008-04-01,5175011.0
2008-05-01,5074280.0
2008-06-01,5138106.0
2008-07-01,5066593.0
2008-08-01,5088505.0
2008-09-01,5295820.0
2008-10-01,5714437.0
2008-11-01,5813199.0
2008-12-01,5906830.0
2009-01-01,6247975.0
2009-02-01,6724598.0
2009-03-01,6936630.0
2009-04-01,7055054.0
2009-05-01,7104980.0
2009-06-01,6965493.0
2009-07-01,6990746.0
2009-08-01,7094578.0
2009-09-01,7044007.0
2009-10-01,7044625.0
2009-11-01,7061337.0
2009-12-01,7204926.0
2010-01-01,7065072.0
2010-02-01,7051604.0
2010-03-01,7275975.0
2010-04-01,7247094.0
2010-05-01,7465049.0
2010-06-01,7626897.0
2010-07-01,7751767.0
2010-08-01,7972773.0
2010-09-01,8020714.0
2010-10-01,8328001.0
2010-11-01,8633006.0
2010-12-01,9082565.0
2011-01-01,9523568.0
2011-02-01,9956362.0
2011-03-01,10210204.0
2011-04-01,10625757.0
2011-05-01,11218240.0
2011-06-01,11144490.0
2011-07-01,11694956.0
2011-08-01,12402562.0
2011-09-01,12891579.0
2011-10-01,12627317.0
2011-11-01,13541887.0
2011-12-01,14823538.0
2012-01-01,15089852.0
2012-02-01,15858576.0
2012-03-01,17076615.0
2012-04-01,17585699.0
2012-05-01,19005648.0
2012-06-01,19414392.0
2012-07-01,19865939.0
2012-08-01,20511381.0
2012-09-01,20278307.0
2012-10-01,19915029.0
2012-11-01,20265858.0
2012-12-01,20912191.0
2013-01-01,21015117.0
2013-02-01,21402847.0
2013-03-01,21834145.0
2013-04-01,22473485.0
2013-05-01,24781414.0
2013-06-01,25774119.0
2013-07-01,27067776.0
2013-08-01,28188416.0
2013-09-01,30220722.0
2013-10-01,30599091.0
2013-11-01,30896562.0
2013-12-01,33424119.0
2014-01-01,36197276.0
2014-02-01,38119725.0
2014-03-01,38950527.0
2014-04-01,40007246.0
2014-05-01,40081280.0
2014-06-01,41018537.0
2014-07-01,41152406.0
2014-08-01,42551136.0
2014-09-01,43851664.0
2014-10-01,42814141.0
2014-11-01,43599568.0
2014-12-01,45223628.0
2015-01-01,45225990.0
2015-02-01,46826684.0
2015-03-01,48404503.0
2015-04-01,51149202.0
2015-05-01,51763324.0
2015-06-01,54635121.0
2015-07-01,56726396.0
2015-08-01,60497098.0
2015-09-01,61515026.0
2015-10-01,59605109.0
2015-11-01,59014231.0
2015-12-01,59072919.0
2016-01-01,60028530.0
2016-02-01,60503268.0
2016-03-01,61402489.0
2016-04-01,62878948.0
2016-05-01,66588149.0
2016-06-01,65563517.0
2016-07-01,68117243.0
2016-08-01,68926748.0
2016-09-01,71012547.0
2016-10-01,75557458.0
2016-11-01,79525176.0
2016-12-01,81685364.0
2017-01-01,86315601.0
2017-02-01,81136639.0
2017-03-01,82330346.0
2017-04-01,82390394.0
2017-05-01,85016302.0
2017-06-01,88314785.0
2017-07-01,93718919.0
2017-08-01,95833042.0
2017-09-01,99684949.0
2017-10-01,105406233.0
2017-11-01,108643822.0
2017-12-01,104571461.0
2018-01-01,106187405.0
2018-02-01,107176056.0
2018-03-01,110619519.0
2018-04-01,112792049.0
2018-05-01,121106304.0
2018-06-01,123281127.0
2018-07-01,136852939.0
2018-08-01,180132035.0
2018-09-01,167480231.0
