Tarih,TP_PBD_T04
2000-01-01,
2000-02-01,
2000-03-01,
2000-04-01,
2000-05-01,
2000-06-01,
2000-07-01,
2000-08-01,
2000-09-01,
2000-10-01,
2000-11-01,
2000-12-01,
2001-01-01,
2001-02-01,
2001-03-01,
2001-04-01,
2001-05-01,
2001-06-01,
2001-07-01,
2001-08-01,
2001-09-01,
2001-10-01,
2001-11-01,
2001-12-01,
2002-01-01,
2002-02-01,
2002-03-01,
2002-04-01,
2002-05-01,13219.0
2002-06-01,3174.0
2002-07-01,1531.0
2002-08-01,2342.0
2002-09-01,2022.0
2002-10-01,1846.0
2002-11-01,2348.0
2002-12-01,16291.0
2003-01-01,21657.0
2003-02-01,21753.0
2003-03-01,25749.0
2003-04-01,36166.0
2003-05-01,24832.0
2003-06-01,21732.0
2003-07-01,31574.0
2003-08-01,27995.0
2003-09-01,36023.0
2003-10-01,38293.0
2003-11-01,29849.0
2003-12-01,33003.0
2004-01-01,36377.0
2004-02-01,37013.0
2004-03-01,39755.0
2004-04-01,44969.0
2004-05-01,45010.0
2004-06-01,44163.0
2004-07-01,37748.0
2004-08-01,34607.0
2004-09-01,30410.0
2004-10-01,27499.0
2004-11-01,23783.0
2004-12-01,25469.0
2005-01-01,21208.0
2005-02-01,20275.0
2005-03-01,23542.0
2005-04-01,23429.0
2005-05-01,35830.0
2005-06-01,48042.0
2005-07-01,43883.0
2005-08-01,41815.0
2005-09-01,53404.0
2005-10-01,59862.0
2005-11-01,75577.0
2005-12-01,66488.0
2006-01-01,74405.0
2006-02-01,68162.0
2006-03-01,74712.0
2006-04-01,72467.0
2006-05-01,135284.0
2006-06-01,129254.0
2006-07-01,110457.0
2006-08-01,98668.0
2006-09-01,93913.0
2006-10-01,96754.0
2006-11-01,102019.0
2006-12-01,87321.0
2007-01-01,82340.0
2007-02-01,81250.0
2007-03-01,95112.0
2007-04-01,91283.0
2007-05-01,93336.0
2007-06-01,91832.0
2007-07-01,110620.0
2007-08-01,124363.0
2007-09-01,103383.0
2007-10-01,110141.0
2007-11-01,106491.0
2007-12-01,124740.0
2008-01-01,133576.0
2008-02-01,139753.0
2008-03-01,159371.0
2008-04-01,158582.0
2008-05-01,151824.0
2008-06-01,158425.0
2008-07-01,148364.0
2008-08-01,162516.0
2008-09-01,161304.0
2008-10-01,210783.0
2008-11-01,204269.0
2008-12-01,158509.0
2009-01-01,156586.0
2009-02-01,157785.0
2009-03-01,170960.0
2009-04-01,165762.0
2009-05-01,139123.0
2009-06-01,135548.0
2009-07-01,137444.0
2009-08-01,125897.0
2009-09-01,120726.0
2009-10-01,136894.0
2009-11-01,143943.0
2009-12-01,129169.0
2010-01-01,146045.0
2010-02-01,150848.0
2010-03-01,144906.0
2010-04-01,203871.0
2010-05-01,160488.0
2010-06-01,158728.0
2010-07-01,176830.0
2010-08-01,191396.0
2010-09-01,198753.0
2010-10-01,214705.0
2010-11-01,220678.0
2010-12-01,228308.0
2011-01-01,261129.0
2011-02-01,269496.0
2011-03-01,281447.0
2011-04-01,304190.0
2011-05-01,332696.0
2011-06-01,319462.0
2011-07-01,335875.0
2011-08-01,299380.0
2011-09-01,317578.0
2011-10-01,322544.0
2011-11-01,399861.0
2011-12-01,398921.0
2012-01-01,405218.0
2012-02-01,342799.0
2012-03-01,355478.0
2012-04-01,389055.0
2012-05-01,434258.0
2012-06-01,481811.0
2012-07-01,525843.0
2012-08-01,553265.0
2012-09-01,590378.0
2012-10-01,585604.0
2012-11-01,660212.0
2012-12-01,631974.0
2013-01-01,645361.0
2013-02-01,798253.0
