Tarih,TP_PBD_T03
2000-01-01,9903.0
2000-02-01,8523.0
2000-03-01,8019.0
2000-04-01,10318.0
2000-05-01,10172.0
2000-06-01,11931.0
2000-07-01,11556.0
2000-08-01,9752.0
2000-09-01,10088.0
2000-10-01,14332.0
2000-11-01,20301.0
2000-12-01,21770.0
2001-01-01,23661.0
2001-02-01,80707.0
2001-03-01,76142.0
2001-04-01,101489.0
2001-05-01,21643.0
2001-06-01,27721.0
2001-07-01,78380.0
2001-08-01,111074.0
2001-09-01,383484.0
2001-10-01,26839.0
2001-11-01,28377.0
2001-12-01,151049.0
2002-01-01,144275.0
2002-02-01,83955.0
2002-03-01,103236.0
2002-04-01,151275.0
2002-05-01,106021.0
2002-06-01,104189.0
2002-07-01,90178.0
2002-08-01,66851.0
2002-09-01,44153.0
2002-10-01,80776.0
2002-11-01,24864.0
2002-12-01,26489.0
2003-01-01,34631.0
2003-02-01,38000.0
2003-03-01,40661.0
2003-04-01,72108.0
2003-05-01,33699.0
2003-06-01,30023.0
2003-07-01,40022.0
2003-08-01,35512.0
2003-09-01,43315.0
2003-10-01,45490.0
2003-11-01,37029.0
2003-12-01,39374.0
2004-01-01,42243.0
2004-02-01,43086.0
2004-03-01,43107.0
2004-04-01,53130.0
2004-05-01,51475.0
2004-06-01,51287.0
2004-07-01,43308.0
2004-08-01,39702.0
2004-09-01,36096.0
2004-10-01,33146.0
2004-11-01,27589.0
2004-12-01,31008.0
2005-01-01,27193.0
2005-02-01,25395.0
2005-03-01,27602.0
2005-04-01,27271.0
2005-05-01,40989.0
2005-06-01,55615.0
2005-07-01,48907.0
2005-08-01,49045.0
2005-09-01,59090.0
2005-10-01,69685.0
2005-11-01,83843.0
2005-12-01,76581.0
2006-01-01,83359.0
2006-02-01,83878.0
2006-03-01,91388.0
2006-04-01,89121.0
2006-05-01,147994.0
2006-06-01,148996.0
2006-07-01,126588.0
2006-08-01,115682.0
2006-09-01,111039.0
2006-10-01,506739.0
2006-11-01,114655.0
2006-12-01,109278.0
2007-01-01,105991.0
2007-02-01,661690.0
2007-03-01,351561.0
2007-04-01,114749.0
2007-05-01,124376.0
2007-06-01,1034938.0
2007-07-01,152375.0
2007-08-01,175709.0
2007-09-01,144540.0
2007-10-01,162437.0
2007-11-01,208459.0
2007-12-01,145210.0
2008-01-01,843015.0
2008-02-01,249447.0
2008-03-01,192015.0
2008-04-01,201982.0
2008-05-01,232132.0
2008-06-01,177781.0
2008-07-01,236378.0
2008-08-01,239451.0
2008-09-01,219087.0
2008-10-01,301487.0
2008-11-01,319062.0
2008-12-01,229222.0
2009-01-01,232028.0
2009-02-01,325154.0
2009-03-01,325844.0
2009-04-01,299107.0
2009-05-01,278237.0
2009-06-01,243491.0
2009-07-01,224628.0
2009-08-01,205798.0
2009-09-01,364165.0
2009-10-01,296873.0
2009-11-01,303189.0
2009-12-01,267072.0
2010-01-01,322836.0
2010-02-01,319121.0
2010-03-01,321622.0
2010-04-01,375523.0
2010-05-01,445622.0
2010-06-01,528347.0
2010-07-01,520034.0
2010-08-01,283615.0
2010-09-01,265903.0
2010-10-01,286784.0
2010-11-01,470205.0
2010-12-01,380098.0
2011-01-01,588772.0
2011-02-01,728741.0
2011-03-01,830477.0
2011-04-01,775988.0
2011-05-01,829760.0
2011-06-01,934016.0
2011-07-01,908991.0
2011-08-01,903002.0
2011-09-01,908612.0
2011-10-01,938425.0
2011-11-01,964143.0
2011-12-01,791325.0
2012-01-01,726618.0
2012-02-01,627204.0
2012-03-01,697390.0
2012-04-01,720354.0
2012-05-01,819297.0
2012-06-01,1011260.0
2012-07-01,1050155.0
2012-08-01,917381.0
2012-09-01,973091.0
2012-10-01,949905.0
2012-11-01,994362.0
2012-12-01,1266980.0
2013-01-01,1050882.0
2013-02-01,1262213.0
2013-03-01,1329149.0
2013-04-01,1160591.0
2013-05-01,1227970.0
2013-06-01,1360998.0
2013-07-01,1126279.0
2013-08-01,1303072.0
2013-09-01,1250675.0
2013-10-01,1400427.0
2013-11-01,1486477.0
2013-12-01,1307985.0
2014-01-01,939105.0
2014-02-01,812809.0
2014-03-01,858006.0
2014-04-01,895806.0
2014-05-01,911984.0
2014-06-01,977272.0
2014-07-01,1165057.0
2014-08-01,1163200.0
2014-09-01,1235941.0
2014-10-01,1204613.0
2014-11-01,1248078.0
2014-12-01,1303354.0
2015-01-01,1456951.0
2015-02-01,1511854.0
2015-03-01,1650151.0
2015-04-01,1711505.0
2015-05-01,1623776.0
2015-06-01,1584450.0
2015-07-01,1721732.0
2015-08-01,1853147.0
2015-09-01,1886950.0
2015-10-01,1735096.0
2015-11-01,1814733.0
2015-12-01,1953866.0
2016-01-01,1906692.0
2016-02-01,1909208.0
2016-03-01,2049141.0
2016-04-01,1958754.0
2016-05-01,2126860.0
2016-06-01,2035221.0
2016-07-01,2213796.0
2016-08-01,2618762.0
2016-09-01,2494096.0
2016-10-01,2423463.0
2016-11-01,2873037.0
2016-12-01,2584812.0
2017-01-01,2767892.0
2017-02-01,2772714.0
2017-03-01,2367564.0
2017-04-01,2546178.0
2017-05-01,2420640.0
2017-06-01,3016298.0
2017-07-01,2466953.0
2017-08-01,2800838.0
2017-09-01,3309149.0
2017-10-01,3184883.0
2017-11-01,3363979.0
2017-12-01,3531334.0
2018-01-01,3275777.0
2018-02-01,3652252.0
2018-03-01,3540369.0
2018-04-01,3521041.0
2018-05-01,3828227.0
2018-06-01,3748520.0
2018-07-01,3853594.0
2018-08-01,3838229.0
2018-09-01,5387998.0
2018-10-01,4166122.0
2018-11-01,2760400.0
2018-12-01,3613467.0
2019-01-01,7407087.0
2019-02-01,7443744.0
2019-03-01,9260643.0
2019-04-01,8212065.0
2019-05-01,7361897.0
2019-06-01,9096067.0
2019-07-01,9643760.0
2019-08-01,12860234.0
2019-09-01,12987608.0
2019-10-01,11167262.0
2019-11-01,11764773.0
2019-12-01,10267820.0
2020-01-01,12044651.0
2020-02-01,15385270.0
2020-03-01,13709503.0
2020-04-01,10892165.0
2020-05-01,12558832.0
2020-06-01,12162405.0
2020-07-01,15133465.0
2020-08-01,12995808.0
2020-09-01,11164254.0
2020-10-01,13736321.0
2020-11-01,15017555.0
2020-12-01,8729277.0
2021-01-01,13145581.0
2021-02-01,10816936.0
2021-03-01,13064646.0
2021-04-01,11746182.0
2021-05-01,13228615.0
2021-06-01,14464273.0
2021-07-01,14440323.0
2021-08-01,15127081.0
2021-09-01,12656503.0
2021-10-01,13863280.0
2021-11-01,19851871.0
2021-12-01,23387936.0
2022-01-01,19868995.0
2022-02-01,9033901.0
2022-03-01,18006889.0
2022-04-01,24473312.0
2022-05-01,26120817.0
2022-06-01,19332234.0
2022-07-01,18235824.0
2022-08-01,19921306.0
2022-09-01,18070652.0
2022-10-01,15199615.0
2022-11-01,24042445.0
2022-12-01,22214863.0
2023-01-01,19622681.0
2023-02-01,32589081.0
2023-03-01,30755132.0
2023-04-01,26310897.0
2023-05-01,23896117.0
2023-06-01,19616773.0
2023-07-01,24117348.0
2023-08-01,22819977.0
2023-09-01,39067061.0
2023-10-01,54911957.0
2023-11-01,40441424.0
2023-12-01,42726955.0
2024-01-01,54336164.0
2024-02-01,69503585.0
2024-03-01,51749472.0
2024-04-01,28166114.0
2024-05-01,36635841.0
2024-06-01,76622054.0
2024-07-01,46616636.0
2024-08-01,49932617.0
2024-09-01,63647939.0
2024-10-01,67638776.0
2024-11-01,75794200.0
2024-12-01,46158691.0
2025-01-01,75650579.0
2025-02-01,79574414.0
2025-03-01,91645454.0
2025-04-01,50569862.0
2025-05-01,98671315.0
2025-06-01,46535726.0
2025-07-01,115680905.0
2025-08-01,151263346.0
