Tarih,TP_PBD_V12
2000-01-01,0.0
2000-02-01,0.0
2000-03-01,0.0
2000-04-01,0.0
2000-05-01,0.0
2000-06-01,0.0
2000-07-01,0.0
2000-08-01,0.0
2000-09-01,0.0
2000-10-01,0.0
2000-11-01,0.0
2000-12-01,0.0
2001-01-01,0.0
2001-02-01,0.0
2001-03-01,0.0
2001-04-01,0.0
2001-05-01,0.0
2001-06-01,0.0
2001-07-01,0.0
2001-08-01,0.0
2001-09-01,0.0
2001-10-01,0.0
2001-11-01,0.0
2001-12-01,0.0
2002-01-01,0.0
2002-02-01,0.0
2002-03-01,0.0
2002-04-01,2148.0
2002-05-01,0.0
2002-06-01,0.0
2002-07-01,2400.0
2002-08-01,0.0
2002-09-01,0.0
2002-10-01,3200.0
2002-11-01,0.0
2002-12-01,187.0
2003-01-01,1812.0
2003-02-01,3400.0
2003-03-01,0.0
2003-04-01,4607.0
2003-05-01,4227.0
2003-06-01,4692.0
2003-07-01,8367.0
2003-08-01,147.0
2003-09-01,3596.0
2003-10-01,2844.0
2003-11-01,7838.0
2003-12-01,10958.0
2004-01-01,160.0
2004-02-01,692.0
2004-03-01,129.0
2004-04-01,5009.0
2004-05-01,8415.0
2004-06-01,9665.0
2004-07-01,15.0
2004-08-01,42520.0
2004-09-01,402527.0
2004-10-01,122872.0
2004-11-01,140474.0
2004-12-01,141607.0
2005-01-01,135103.0
2005-02-01,106808.0
2005-03-01,91830.0
2005-04-01,74202.0
2005-05-01,127698.0
2005-06-01,104668.0
2005-07-01,141693.0
2005-08-01,170765.0
2005-09-01,200912.0
2005-10-01,200289.0
2005-11-01,152803.0
2005-12-01,4111.0
2006-01-01,179.0
2006-02-01,178.0
2006-03-01,472.0
2006-04-01,460.0
2006-05-01,205.0
2006-06-01,0.0
2006-07-01,2045.0
2006-08-01,324.0
2006-09-01,9885.0
2006-10-01,10784.0
2006-11-01,18796.0
2006-12-01,4847.0
2007-01-01,5662.0
2007-02-01,13593.0
2007-03-01,17770.0
2007-04-01,36516.0
2007-05-01,88249.0
2007-06-01,55189.0
2007-07-01,36069.0
2007-08-01,213073.0
2007-09-01,81987.0
2007-10-01,101961.0
2007-11-01,157620.0
2007-12-01,199740.0
2008-01-01,85743.0
2008-02-01,18000.0
2008-03-01,95263.0
2008-04-01,72331.0
2008-05-01,19120.0
2008-06-01,21000.0
2008-07-01,5000.0
2008-08-01,49206.0
2008-09-01,13336.0
2008-10-01,1515.0
2008-11-01,755.0
2008-12-01,5667.0
2009-01-01,3167.0
2009-02-01,18.0
2009-03-01,9674.0
2009-04-01,6358.0
2009-05-01,14323.0
2009-06-01,35500.0
2009-07-01,23343.0
2009-08-01,23967.0
2009-09-01,32656.0
2009-10-01,14000.0
2009-11-01,12546.0
2009-12-01,35311.0
2010-01-01,9157.0
2010-02-01,85106.0
2010-03-01,33327.0
2010-04-01,20177.0
2010-05-01,69477.0
2010-06-01,34112.0
2010-07-01,6342.0
2010-08-01,23726.0
2010-09-01,51012.0
2010-10-01,3416.0
2010-11-01,24153.0
2010-12-01,2610.0
2011-01-01,14435.0
2011-02-01,25657.0
2011-03-01,49583.0
2011-04-01,5985.0
2011-05-01,54642.0
2011-06-01,7918.0
2011-07-01,26767.0
2011-08-01,10399.0
2011-09-01,20432.0
2011-10-01,56.0
2011-11-01,9803.0
2011-12-01,2325.0
2012-01-01,28600.0
2012-02-01,1195.0
2012-03-01,54624.0
2012-04-01,9489.0
2012-05-01,34500.0
2012-06-01,65266.0
2012-07-01,98249.0
2012-08-01,60196.0
2012-09-01,82028.0
2012-10-01,1566.0
2012-11-01,40759.0
2012-12-01,0.0
2013-01-01,3814.0
2013-02-01,35842.0
2013-03-01,13814.0
2013-04-01,21115.0
2013-05-01,42771.0
2013-06-01,3301.0
2013-07-01,53890.0
2013-08-01,36457.0
2013-09-01,71661.0
2013-10-01,29981.0
2013-11-01,41375.0
2013-12-01,60249.0
2014-01-01,90815.0
2014-02-01,79236.0
2014-03-01,69156.0
2014-04-01,67030.0
2014-05-01,60134.0
2014-06-01,84167.0
2014-07-01,109661.0
2014-08-01,123097.0
2014-09-01,161268.0
2014-10-01,162581.0
2014-11-01,186267.0
2014-12-01,150428.0
2015-01-01,174061.0
2015-02-01,135093.0
2015-03-01,120700.0
2015-04-01,90600.0
2015-05-01,332583.0
2015-06-01,109086.0
2015-07-01,258446.0
2015-08-01,68877.0
2015-09-01,119965.0
2015-10-01,95055.0
2015-11-01,171500.0
2015-12-01,22940.0
2016-01-01,51662.0
2016-02-01,255468.0
2016-03-01,48873.0
2016-04-01,160015.0
2016-05-01,210910.0
2016-06-01,179310.0
2016-07-01,119497.0
2016-08-01,151500.0
2016-09-01,56727.0
2016-10-01,71200.0
2016-11-01,64827.0
2016-12-01,16344.0
2017-01-01,239884.0
2017-02-01,90553.0
2017-03-01,135285.0
2017-04-01,90880.0
2017-05-01,189939.0
2017-06-01,242344.0
2017-07-01,120596.0
2017-08-01,315000.0
2017-09-01,114009.0
2017-10-01,123000.0
2017-11-01,178351.0
2017-12-01,116592.0
2018-01-01,110002.0
2018-02-01,319800.0
2018-03-01,421436.0
2018-04-01,107430.0
