Tarih,TP_PBD_T14
2000-01-01,603922.0
2000-02-01,623077.0
2000-03-01,686256.0
2000-04-01,709809.0
2000-05-01,762908.0
2000-06-01,778857.0
2000-07-01,754396.0
2000-08-01,811936.0
2000-09-01,817939.0
2000-10-01,886718.0
2000-11-01,1039796.0
2000-12-01,1110109.0
2001-01-01,1119884.0
2001-02-01,973085.0
2001-03-01,1202285.0
2001-04-01,1161695.0
2001-05-01,1168621.0
2001-06-01,1203263.0
2001-07-01,1173448.0
2001-08-01,1236005.0
2001-09-01,1287859.0
2001-10-01,1320839.0
2001-11-01,1374151.0
2001-12-01,1354211.0
2002-01-01,1331297.0
2002-02-01,1372766.0
2002-03-01,1447028.0
2002-04-01,1451735.0
2002-05-01,1582229.0
2002-06-01,1572092.0
2002-07-01,1627728.0
2002-08-01,1649838.0
2002-09-01,1636485.0
2002-10-01,1764360.0
2002-11-01,1791037.0
2002-12-01,2053090.0
2003-01-01,2064971.0
2003-02-01,2139917.0
2003-03-01,2117547.0
2003-04-01,2129144.0
2003-05-01,2242774.0
2003-06-01,2128255.0
2003-07-01,2216774.0
2003-08-01,2206858.0
2003-09-01,2239521.0
2003-10-01,2403425.0
2003-11-01,2503153.0
2003-12-01,2743241.0
2004-01-01,2747431.0
2004-02-01,2782325.0
2004-03-01,2759012.0
2004-04-01,3001964.0
2004-05-01,2981623.0
2004-06-01,2857812.0
2004-07-01,2864325.0
2004-08-01,2997988.0
2004-09-01,3464393.0
2004-10-01,3026681.0
2004-11-01,3068520.0
2004-12-01,3413044.0
2005-01-01,3390098.0
2005-02-01,3289784.0
2005-03-01,3337002.0
2005-04-01,3468985.0
2005-05-01,3566152.0
2005-06-01,3722034.0
2005-07-01,3847725.0
2005-08-01,3919690.0
2005-09-01,4073467.0
2005-10-01,4210517.0
2005-11-01,4356728.0
2005-12-01,4597110.0
2006-01-01,4409314.0
2006-02-01,4557727.0
2006-03-01,4596401.0
2006-04-01,4455846.0
2006-05-01,4611755.0
2006-06-01,4664151.0
2006-07-01,4822263.0
2006-08-01,4854523.0
2006-09-01,4824410.0
2006-10-01,4835251.0
2006-11-01,4931828.0
2006-12-01,5064854.0
2007-01-01,5218175.0
2007-02-01,5393531.0
2007-03-01,5445957.0
2007-04-01,5381017.0
2007-05-01,5514313.0
2007-06-01,5588167.0
2007-07-01,5780919.0
2007-08-01,6167725.0
2007-09-01,5945094.0
2007-10-01,6177996.0
2007-11-01,6520641.0
2007-12-01,6692029.0
2008-01-01,6473619.0
2008-02-01,6614374.0
2008-03-01,6900342.0
2008-04-01,6594299.0
2008-05-01,6498792.0
2008-06-01,6588095.0
2008-07-01,6636074.0
2008-08-01,6875930.0
2008-09-01,6981140.0
2008-10-01,7045174.0
2008-11-01,7266474.0
2008-12-01,7630461.0
2009-01-01,6883046.0
2009-02-01,6905539.0
2009-03-01,7226000.0
2009-04-01,7102876.0
2009-05-01,7226641.0
2009-06-01,7219419.0
2009-07-01,7676779.0
2009-08-01,7989466.0
2009-09-01,8074093.0
2009-10-01,8272160.0
2009-11-01,8337723.0
2009-12-01,8442625.0
2010-01-01,8765904.0
2010-02-01,8822847.0
2010-03-01,8804492.0
2010-04-01,8989862.0
2010-05-01,8625814.0
2010-06-01,8809804.0
2010-07-01,8895751.0
2010-08-01,8836504.0
2010-09-01,8899103.0
2010-10-01,9018571.0
2010-11-01,9027755.0
2010-12-01,9502985.0
2011-01-01,9692595.0
2011-02-01,9535333.0
2011-03-01,9585515.0
2011-04-01,9245646.0
2011-05-01,9216896.0
2011-06-01,9130527.0
2011-07-01,9621894.0
2011-08-01,9877086.0
2011-09-01,10130866.0
2011-10-01,10276229.0
2011-11-01,10801600.0
2011-12-01,11064033.0
2012-01-01,10880619.0
2012-02-01,11116867.0
2012-03-01,11636664.0
2012-04-01,11121064.0
2012-05-01,11799225.0
2012-06-01,12151501.0
2012-07-01,12290053.0
2012-08-01,12521319.0
2012-09-01,12261370.0
2012-10-01,12414614.0
2012-11-01,12603878.0
2012-12-01,12895553.0
2013-01-01,13326673.0
2013-02-01,13278954.0
2013-03-01,12820214.0
2013-04-01,12472042.0
2013-05-01,11493613.0
2013-06-01,11859163.0
2013-07-01,12341269.0
2013-08-01,12739737.0
2013-09-01,13445307.0
2013-10-01,13841564.0
2013-11-01,14124993.0
2013-12-01,14119830.0
2014-01-01,14216571.0
2014-02-01,14051634.0
2014-03-01,12058426.0
2014-04-01,12403255.0
2014-05-01,12346557.0
2014-06-01,12615907.0
2014-07-01,11985697.0
2014-08-01,12276279.0
2014-09-01,12185674.0
2014-10-01,12086415.0
2014-11-01,12011153.0
2014-12-01,12138836.0
2015-01-01,12312271.0
2015-02-01,12671971.0
2015-03-01,12677935.0
2015-04-01,12430699.0
2015-05-01,12471077.0
2015-06-01,12566621.0
2015-07-01,12823222.0
2015-08-01,13120306.0
2015-09-01,13393810.0
2015-10-01,13137974.0
2015-11-01,13660585.0
2015-12-01,14094062.0
2016-01-01,14051931.0
2016-02-01,14243623.0
2016-03-01,14143518.0
2016-04-01,14074157.0
2016-05-01,14294877.0
2016-06-01,15115505.0
2016-07-01,14683015.0
2016-08-01,14932232.0
2016-09-01,15554855.0
2016-10-01,16062156.0
2016-11-01,16263666.0
2016-12-01,15916760.0
2017-01-01,16112061.0
2017-02-01,16142633.0
2017-03-01,16583833.0
2017-04-01,16796696.0
2017-05-01,17135410.0
2017-06-01,17276777.0
2017-07-01,17494189.0
2017-08-01,18357420.0
2017-09-01,18983545.0
2017-10-01,19735368.0
2017-11-01,20402415.0
2017-12-01,22020746.0
2018-01-01,22092131.0
2018-02-01,22645025.0
2018-03-01,23167222.0
2018-04-01,23585577.0
2018-05-01,23722459.0
2018-06-01,24322555.0
2018-07-01,24597629.0
2018-08-01,25610568.0
2018-09-01,29313916.0
2018-10-01,29294064.0
2018-11-01,29838554.0
2018-12-01,29827119.0
2019-01-01,30012324.0
2019-02-01,30539749.0
2019-03-01,31513978.0
2019-04-01,33659606.0
2019-05-01,32944388.0
2019-06-01,33240424.0
2019-07-01,32857616.0
2019-08-01,33429027.0
2019-09-01,33791134.0
2019-10-01,34648545.0
2019-11-01,34933995.0
2019-12-01,38185614.0
2020-01-01,37883888.0
2020-02-01,39059692.0
2020-03-01,41758875.0
2020-04-01,42491040.0
2020-05-01,42518594.0
2020-06-01,41704537.0
2020-07-01,42316932.0
2020-08-01,44235881.0
2020-09-01,45244394.0
2020-10-01,46030970.0
2020-11-01,45609221.0
2020-12-01,45421531.0
2021-01-01,45556193.0
2021-02-01,45139146.0
2021-03-01,45613581.0
2021-04-01,44813369.0
2021-05-01,43608568.0
2021-06-01,43726032.0
2021-07-01,43985251.0
2021-08-01,44808050.0
2021-09-01,47222119.0
2021-10-01,49507703.0
2021-11-01,57438148.0
2021-12-01,56136263.0
2022-01-01,59883433.0
2022-02-01,61045662.0
2022-03-01,62822267.0
2022-04-01,64384887.0
2022-05-01,71303427.0
2022-06-01,72831866.0
2022-07-01,74144128.0
2022-08-01,77537127.0
2022-09-01,77464562.0
2022-10-01,79738717.0
2022-11-01,82997283.0
2022-12-01,86043714.0
2023-01-01,86640534.0
2023-02-01,87868161.0
2023-03-01,87227682.0
2023-04-01,84313609.0
2023-05-01,86021836.0
2023-06-01,98025313.0
2023-07-01,101659251.0
2023-08-01,102020081.0
2023-09-01,106225531.0
2023-10-01,111028606.0
2023-11-01,119850511.0
2023-12-01,122072937.0
2024-01-01,127290907.0
2024-02-01,132294484.0
2024-03-01,138023279.0
2024-04-01,130238499.0
2024-05-01,123194947.0
2024-06-01,127937530.0
2024-07-01,134804325.0
2024-08-01,138138069.0
2024-09-01,144812567.0
2024-10-01,147802533.0
2024-11-01,153755899.0
2024-12-01,162286834.0
2025-01-01,171679203.0
2025-02-01,176237312.0
2025-03-01,185094514.0
2025-04-01,188862228.0
2025-05-01,189778658.0
2025-06-01,192454792.0
2025-07-01,199937862.0
2025-08-01,208977705.0
