Tarih,TP_PBD_V02
2000-01-01,232548.0
2000-02-01,269458.0
2000-03-01,303100.0
2000-04-01,255032.0
2000-05-01,245866.0
2000-06-01,306589.0
2000-07-01,249334.0
2000-08-01,276511.0
2000-09-01,385353.0
2000-10-01,320569.0
2000-11-01,325455.0
2000-12-01,339578.0
2001-01-01,265568.0
2001-02-01,320569.0
2001-03-01,405473.0
2001-04-01,500444.0
2001-05-01,585258.0
2001-06-01,781857.0
2001-07-01,718698.0
2001-08-01,780189.0
2001-09-01,945297.0
2001-10-01,793539.0
2001-11-01,833460.0
2001-12-01,946722.0
2002-01-01,776466.0
2002-02-01,729126.0
2002-03-01,752028.0
2002-04-01,776114.0
2002-05-01,443079.0
2002-06-01,625546.0
2002-07-01,461741.0
2002-08-01,528469.0
2002-09-01,607334.0
2002-10-01,502495.0
2002-11-01,532156.0
2002-12-01,573561.0
2003-01-01,519123.0
2003-02-01,499455.0
2003-03-01,541354.0
2003-04-01,443141.0
2003-05-01,469055.0
2003-06-01,632673.0
2003-07-01,430170.0
2003-08-01,423909.0
2003-09-01,595247.0
2003-10-01,450463.0
2003-11-01,459208.0
2003-12-01,462271.0
2004-01-01,568123.0
2004-02-01,450470.0
2004-03-01,539168.0
2004-04-01,546617.0
2004-05-01,433920.0
2004-06-01,704341.0
2004-07-01,401622.0
2004-08-01,661370.0
2004-09-01,670704.0
2004-10-01,561861.0
2004-11-01,490921.0
2004-12-01,794464.0
2005-01-01,701063.0
2005-02-01,600900.0
2005-03-01,624344.0
2005-04-01,638461.0
2005-05-01,575391.0
2005-06-01,843589.0
2005-07-01,767920.0
2005-08-01,689142.0
2005-09-01,913922.0
2005-10-01,661167.0
2005-11-01,690965.0
2005-12-01,798111.0
2006-01-01,732549.0
2006-02-01,676704.0
2006-03-01,764250.0
2006-04-01,711052.0
2006-05-01,685612.0
2006-06-01,996611.0
2006-07-01,849757.0
2006-08-01,794679.0
2006-09-01,911218.0
2006-10-01,702077.0
2006-11-01,692114.0
2006-12-01,903380.0
2007-01-01,774630.0
2007-02-01,748319.0
2007-03-01,724026.0
2007-04-01,797283.0
2007-05-01,719626.0
2007-06-01,1139252.0
2007-07-01,828948.0
2007-08-01,789371.0
2007-09-01,1281608.0
2007-10-01,892141.0
2007-11-01,945253.0
2007-12-01,1241676.0
2008-01-01,928791.0
2008-02-01,1013823.0
2008-03-01,1097846.0
2008-04-01,915863.0
2008-05-01,1061921.0
2008-06-01,1350333.0
2008-07-01,1027605.0
2008-08-01,1271822.0
2008-09-01,1604257.0
2008-10-01,1147892.0
2008-11-01,1212586.0
2008-12-01,219754.0
2009-01-01,199137.0
2009-02-01,204204.0
2009-03-01,217549.0
2009-04-01,337762.0
2009-05-01,335829.0
2009-06-01,331050.0
2009-07-01,342777.0
2009-08-01,339184.0
2009-09-01,334063.0
2009-10-01,329143.0
2009-11-01,420230.0
2009-12-01,167746.0
2010-01-01,130174.0
2010-02-01,128502.0
2010-03-01,119252.0
2010-04-01,117872.0
2010-05-01,119572.0
2010-06-01,107804.0
2010-07-01,101667.0
2010-08-01,100792.0
2010-09-01,95572.0
2010-10-01,89981.0
2010-11-01,92727.0
2010-12-01,97366.0
2011-01-01,85981.0
2011-02-01,95438.0
2011-03-01,93690.0
2011-04-01,76159.0
2011-05-01,55023.0
2011-06-01,51935.0
2011-07-01,52827.0
2011-08-01,47951.0
2011-09-01,49834.0
2011-10-01,46226.0
2011-11-01,46803.0
2011-12-01,45977.0
2012-01-01,40393.0
