Tarih,TP_PBD_V21
2000-01-01,795359.0
2000-02-01,835376.0
2000-03-01,882616.0
2000-04-01,925209.0
2000-05-01,904061.0
2000-06-01,929220.0
2000-07-01,885409.0
2000-08-01,906516.0
2000-09-01,967765.0
2000-10-01,952936.0
2000-11-01,922067.0
2000-12-01,977915.0
2001-01-01,976349.0
2001-02-01,1224583.0
2001-03-01,1344616.0
2001-04-01,1461732.0
2001-05-01,1479355.0
2001-06-01,1531942.0
2001-07-01,1278379.0
2001-08-01,1291687.0
2001-09-01,1415351.0
2001-10-01,1375499.0
2001-11-01,1214348.0
2001-12-01,1115848.0
2002-01-01,960977.0
2002-02-01,957124.0
2002-03-01,976779.0
2002-04-01,975429.0
2002-05-01,985759.0
2002-06-01,1137322.0
2002-07-01,1115447.0
2002-08-01,1149745.0
2002-09-01,1133937.0
2002-10-01,1162747.0
2002-11-01,1121020.0
2002-12-01,1341345.0
2003-01-01,1336436.0
2003-02-01,1271947.0
2003-03-01,1082349.0
2003-04-01,1045189.0
2003-05-01,999760.0
2003-06-01,940970.0
2003-07-01,909240.0
2003-08-01,977679.0
2003-09-01,971592.0
2003-10-01,1031272.0
2003-11-01,998006.0
2003-12-01,1055597.0
2004-01-01,1012973.0
2004-02-01,903864.0
2004-03-01,879379.0
2004-04-01,935933.0
2004-05-01,1080389.0
2004-06-01,1013131.0
2004-07-01,1058180.0
2004-08-01,961860.0
2004-09-01,1147931.0
2004-10-01,984515.0
2004-11-01,928592.0
2004-12-01,973924.0
2005-01-01,775256.0
2005-02-01,765688.0
2005-03-01,817991.0
2005-04-01,784731.0
2005-05-01,844247.0
2005-06-01,694224.0
2005-07-01,710905.0
2005-08-01,542130.0
2005-09-01,452772.0
2005-10-01,416041.0
2005-11-01,357641.0
2005-12-01,974102.0
2006-01-01,508888.0
2006-02-01,656637.0
2006-03-01,448308.0
2006-04-01,322546.0
2006-05-01,506685.0
2006-06-01,724819.0
2006-07-01,743697.0
2006-08-01,640541.0
2006-09-01,515700.0
2006-10-01,392115.0
2006-11-01,579286.0
2006-12-01,687640.0
2007-01-01,833573.0
2007-02-01,804095.0
2007-03-01,1156400.0
2007-04-01,922188.0
2007-05-01,1120768.0
2007-06-01,900141.0
2007-07-01,1070855.0
2007-08-01,1267813.0
2007-09-01,831617.0
2007-10-01,837370.0
2007-11-01,1101863.0
2007-12-01,1058886.0
2008-01-01,1032080.0
2008-02-01,1160779.0
2008-03-01,1384462.0
2008-04-01,1244027.0
2008-05-01,949291.0
2008-06-01,939432.0
2008-07-01,910495.0
2008-08-01,1025888.0
2008-09-01,945606.0
2008-10-01,875325.0
2008-11-01,1070796.0
2008-12-01,1114364.0
2009-01-01,1087138.0
2009-02-01,1529656.0
2009-03-01,2025539.0
2009-04-01,2131675.0
2009-05-01,2386646.0
2009-06-01,2165901.0
2009-07-01,2279357.0
2009-08-01,2421450.0
2009-09-01,2407719.0
2009-10-01,2228580.0
2009-11-01,2328596.0
2009-12-01,2162037.0
2010-01-01,2417512.0
2010-02-01,2265736.0
2010-03-01,2643438.0
2010-04-01,2251343.0
2010-05-01,2004381.0
2010-06-01,2224650.0
2010-07-01,2251754.0
2010-08-01,1857196.0
2010-09-01,1836729.0
2010-10-01,1940280.0
2010-11-01,2017218.0
2010-12-01,2310478.0
2011-01-01,2380454.0
2011-02-01,2631571.0
2011-03-01,2946548.0
2011-04-01,3008615.0
2011-05-01,3321536.0
2011-06-01,3062261.0
2011-07-01,3546438.0
2011-08-01,3671090.0
2011-09-01,4030465.0
2011-10-01,4412610.0
2011-11-01,5033513.0
2011-12-01,6064234.0
2012-01-01,7095766.0
2012-02-01,7640882.0
2012-03-01,8330766.0
2012-04-01,8984582.0
2012-05-01,10284862.0
2012-06-01,11389953.0
2012-07-01,10621131.0
2012-08-01,10575413.0
2012-09-01,10006199.0
2012-10-01,9488467.0
2012-11-01,9759849.0
2012-12-01,10463645.0
2013-01-01,10434991.0
2013-02-01,10623807.0
2013-03-01,10698447.0
2013-04-01,11017845.0
2013-05-01,11942147.0
2013-06-01,13162939.0
2013-07-01,14117248.0
2013-08-01,14918793.0
2013-09-01,17633636.0
2013-10-01,17655715.0
2013-11-01,17098915.0
2013-12-01,19050387.0
2014-01-01,20987922.0
2014-02-01,22217547.0
2014-03-01,23317863.0
2014-04-01,24154378.0
2014-05-01,22956031.0
2014-06-01,23461620.0
2014-07-01,23841066.0
2014-08-01,24531735.0
2014-09-01,24860344.0
2014-10-01,22642615.0
2014-11-01,22542040.0
2014-12-01,24136306.0
2015-01-01,23299133.0
2015-02-01,23566202.0
2015-03-01,24678061.0
2015-04-01,25646693.0
2015-05-01,25787623.0
2015-06-01,27311491.0
2015-07-01,28475267.0
2015-08-01,30328787.0
2015-09-01,30576931.0
2015-10-01,28643497.0
2015-11-01,29022323.0
2015-12-01,29459423.0
2016-01-01,30071863.0
2016-02-01,29402728.0
2016-03-01,31015838.0
2016-04-01,31682624.0
2016-05-01,33658501.0
2016-06-01,32518470.0
2016-07-01,33132116.0
2016-08-01,33919416.0
2016-09-01,35019736.0
2016-10-01,38645745.0
2016-11-01,38766309.0
2016-12-01,37769102.0
2017-01-01,40532493.0
2017-02-01,36412854.0
2017-03-01,35790665.0
2017-04-01,37071985.0
2017-05-01,39483934.0
2017-06-01,40555599.0
2017-07-01,44968346.0
2017-08-01,46081810.0
2017-09-01,48469137.0
2017-10-01,52661750.0
2017-11-01,52280686.0
2017-12-01,49984388.0
2018-01-01,52197661.0
2018-02-01,54198095.0
2018-03-01,51776006.0
2018-04-01,54541007.0
2018-05-01,59575304.0
2018-06-01,57120967.0
2018-07-01,68094834.0
2018-08-01,88852656.0
2018-09-01,83666405.0
2018-10-01,80347883.0
2018-11-01,77958472.0
2018-12-01,86147883.0
2019-01-01,86672682.0
2019-02-01,93799170.0
2019-03-01,94085865.0
2019-04-01,97418306.0
2019-05-01,95588702.0
2019-06-01,95171094.0
2019-07-01,92669223.0
2019-08-01,96293892.0
2019-09-01,94051042.0
2019-10-01,95993659.0
2019-11-01,97987252.0
2019-12-01,101541522.0
2020-01-01,98374532.0
2020-02-01,98372181.0
2020-03-01,102917680.0
2020-04-01,118914227.0
2020-05-01,122730736.0
2020-06-01,126610704.0
2020-07-01,126578528.0
2020-08-01,128659482.0
2020-09-01,128126137.0
2020-10-01,138130286.0
2020-11-01,133386565.0
2020-12-01,130729296.0
2021-01-01,133934891.0
2021-02-01,141556692.0
2021-03-01,158680518.0
2021-04-01,158887468.0
2021-05-01,160784679.0
2021-06-01,159330710.0
2021-07-01,151158339.0
2021-08-01,151030924.0
2021-09-01,163764141.0
2021-10-01,166821783.0
2021-11-01,204182890.0
2021-12-01,200487518.0
2022-01-01,191353867.0
2022-02-01,197895857.0
2022-03-01,225791540.0
2022-04-01,213601477.0
2022-05-01,229302576.0
2022-06-01,228907221.0
2022-07-01,234083611.0
2022-08-01,230209495.0
2022-09-01,208160067.0
2022-10-01,211426148.0
2022-11-01,208085436.0
2022-12-01,227043758.0
2023-01-01,242352062.0
2023-02-01,248069421.0
2023-03-01,266568530.0
2023-04-01,270919123.0
2023-05-01,274906413.0
2023-06-01,286786661.0
2023-07-01,285836010.0
