Tarih,TP_PBD_T19
2000-01-01,35449.0
2000-02-01,49451.0
2000-03-01,50032.0
2000-04-01,21530.0
2000-05-01,15177.0
2000-06-01,15267.0
2000-07-01,15336.0
2000-08-01,30614.0
2000-09-01,30544.0
2000-10-01,30626.0
2000-11-01,43058.0
2000-12-01,45282.0
2001-01-01,46240.0
2001-02-01,48628.0
2001-03-01,56868.0
2001-04-01,18167.0
2001-05-01,33050.0
2001-06-01,32529.0
2001-07-01,33675.0
2001-08-01,54246.0
2001-09-01,54358.0
2001-10-01,52886.0
2001-11-01,100686.0
2001-12-01,102360.0
2002-01-01,102242.0
2002-02-01,133043.0
2002-03-01,135214.0
2002-04-01,24986.0
2002-05-01,32257.0
2002-06-01,31548.0
2002-07-01,32741.0
2002-08-01,44234.0
2002-09-01,43552.0
2002-10-01,42912.0
2002-11-01,78928.0
2002-12-01,84288.0
2003-01-01,87341.0
2003-02-01,127992.0
2003-03-01,127483.0
2003-04-01,30498.0
2003-05-01,46798.0
2003-06-01,45634.0
2003-07-01,43465.0
2003-08-01,80169.0
2003-09-01,79717.0
2003-10-01,79963.0
2003-11-01,137123.0
2003-12-01,138843.0
2004-01-01,125003.0
2004-02-01,186712.0
2004-03-01,186819.0
2004-04-01,29405.0
2004-05-01,37479.0
2004-06-01,37985.0
2004-07-01,37971.0
2004-08-01,39665.0
2004-09-01,39737.0
2004-10-01,35110.0
2004-11-01,40754.0
2004-12-01,43256.0
2005-01-01,40350.0
2005-02-01,52152.0
2005-03-01,52768.0
2005-04-01,31422.0
2005-05-01,30811.0
2005-06-01,30074.0
2005-07-01,29559.0
2005-08-01,50080.0
2005-09-01,51434.0
2005-10-01,50873.0
2005-11-01,78270.0
2005-12-01,79144.0
2006-01-01,76690.0
2006-02-01,113475.0
2006-03-01,113694.0
2006-04-01,12760.0
2006-05-01,90010.0
2006-06-01,91229.0
2006-07-01,90112.0
2006-08-01,93399.0
2006-09-01,93893.0
2006-10-01,93235.0
2006-11-01,106765.0
2006-12-01,106509.0
2007-01-01,106640.0
2007-02-01,137018.0
2007-03-01,136909.0
2007-04-01,41212.0
2007-05-01,45176.0
2007-06-01,33464.0
2007-07-01,33293.0
2007-08-01,63876.0
2007-09-01,62943.0
2007-10-01,62688.0
2007-11-01,87466.0
2007-12-01,87539.0
2008-01-01,87385.0
2008-02-01,121022.0
2008-03-01,121797.0
2008-04-01,7590.0
2008-05-01,38788.0
2008-06-01,39223.0
2008-07-01,38805.0
2008-08-01,65963.0
2008-09-01,66190.0
2008-10-01,72387.0
2008-11-01,112827.0
2008-12-01,110576.0
2009-01-01,110622.0
2009-02-01,151873.0
2009-03-01,151601.0
2009-04-01,41518.0
2009-05-01,57146.0
2009-06-01,58184.0
2009-07-01,57599.0
2009-08-01,104193.0
2009-09-01,101806.0
2009-10-01,101779.0
2009-11-01,150764.0
2009-12-01,153121.0
2010-01-01,153657.0
2010-02-01,190467.0
2010-03-01,183848.0
2010-04-01,108687.0
2010-05-01,47910.0
2010-06-01,47007.0
2010-07-01,46558.0
2010-08-01,77792.0
2010-09-01,77087.0
2010-10-01,77315.0
2010-11-01,111277.0
2010-12-01,110802.0
2011-01-01,111437.0
2011-02-01,148012.0
2011-03-01,148132.0
2011-04-01,15647.0
2011-05-01,55217.0
2011-06-01,55747.0
2011-07-01,56162.0
2011-08-01,100110.0
2011-09-01,105609.0
2011-10-01,104115.0
2011-11-01,144764.0
2011-12-01,146090.0
2012-01-01,142420.0
2012-02-01,183742.0
2012-03-01,188675.0
2012-04-01,23575.0
2012-05-01,78995.0
2012-06-01,71104.0
2012-07-01,69744.0
2012-08-01,132949.0
2012-09-01,138868.0
2012-10-01,139005.0
2012-11-01,204653.0
2012-12-01,205367.0
2013-01-01,215996.0
2013-02-01,287513.0
2013-03-01,286390.0
2013-04-01,16280.0
2013-05-01,93017.0
2013-06-01,92325.0
2013-07-01,71967.0
2013-08-01,125045.0
2013-09-01,127683.0
2013-10-01,128699.0
2013-11-01,193807.0
2013-12-01,193486.0
2014-01-01,198302.0
2014-02-01,264078.0
2014-03-01,261169.0
2014-04-01,30500.0
2014-05-01,94000.0
2014-06-01,93903.0
2014-07-01,96129.0
2014-08-01,189268.0
2014-09-01,191632.0
2014-10-01,178666.0
2014-11-01,277595.0
2014-12-01,282913.0
2015-01-01,286192.0
2015-02-01,368329.0
2015-03-01,371442.0
2015-04-01,57481.0
2015-05-01,102296.0
2015-06-01,101832.0
2015-07-01,104037.0
2015-08-01,186786.0
2015-09-01,173774.0
2015-10-01,173955.0
2015-11-01,247657.0
2015-12-01,245281.0
2016-01-01,293843.0
2016-02-01,354247.0
2016-03-01,387533.0
2016-04-01,335358.0
2016-05-01,376262.0
2016-06-01,468128.0
2016-07-01,463265.0
2016-08-01,532428.0
2016-09-01,583252.0
2016-10-01,583239.0
2016-11-01,633192.0
2016-12-01,680265.0
2017-01-01,677765.0
2017-02-01,642232.0
2017-03-01,704825.0
2017-04-01,645969.0
2017-05-01,573536.0
2017-06-01,453022.0
2017-07-01,453260.0
2017-08-01,548936.0
2017-09-01,620648.0
2017-10-01,620770.0
2017-11-01,460926.0
2017-12-01,559792.0
2018-01-01,560748.0
2018-02-01,649160.0
2018-03-01,661413.0
2018-04-01,397668.0
2018-05-01,481208.0
2018-06-01,545599.0
2018-07-01,281781.0
2018-08-01,384039.0
2018-09-01,492002.0
2018-10-01,515958.0
2018-11-01,622127.0
2018-12-01,736887.0
2019-01-01,737950.0
2019-02-01,915484.0
2019-03-01,1037803.0
2019-04-01,633027.0
2019-05-01,303650.0
2019-06-01,392623.0
2019-07-01,431846.0
2019-08-01,618294.0
2019-09-01,750740.0
2019-10-01,758048.0
2019-11-01,955993.0
2019-12-01,1089330.0
2020-01-01,1094944.0
2020-02-01,1281644.0
2020-03-01,1450735.0
2020-04-01,1004985.0
2020-05-01,918755.0
2020-06-01,434656.0
2020-07-01,453045.0
2020-08-01,779851.0
