Tarih,TP_PBD_T22
2000-01-01,368947.0
2000-02-01,402050.0
2000-03-01,413839.0
2000-04-01,411467.0
2000-05-01,436881.0
2000-06-01,476161.0
2000-07-01,459586.0
2000-08-01,473235.0
2000-09-01,511978.0
2000-10-01,532708.0
2000-11-01,551828.0
2000-12-01,715009.0
2001-01-01,711423.0
2001-02-01,532700.0
2001-03-01,798496.0
2001-04-01,808983.0
2001-05-01,835997.0
2001-06-01,893490.0
2001-07-01,865511.0
2001-08-01,880767.0
2001-09-01,922286.0
2001-10-01,930121.0
2001-11-01,931030.0
2001-12-01,919904.0
2002-01-01,893998.0
2002-02-01,901954.0
2002-03-01,914031.0
2002-04-01,923079.0
2002-05-01,948144.0
2002-06-01,951719.0
2002-07-01,893009.0
2002-08-01,900347.0
2002-09-01,909854.0
2002-10-01,878911.0
2002-11-01,892723.0
2002-12-01,1204646.0
2003-01-01,1159882.0
2003-02-01,1145400.0
2003-03-01,1140328.0
2003-04-01,1174759.0
2003-05-01,1218026.0
2003-06-01,1243005.0
2003-07-01,1195152.0
2003-08-01,1229435.0
2003-09-01,1242707.0
2003-10-01,1247982.0
2003-11-01,1286877.0
2003-12-01,1644163.0
2004-01-01,1610145.0
2004-02-01,1578628.0
2004-03-01,1589825.0
2004-04-01,1600479.0
2004-05-01,1649883.0
2004-06-01,1659149.0
2004-07-01,1685163.0
2004-08-01,1692032.0
2004-09-01,1747017.0
2004-10-01,1795529.0
2004-11-01,1839199.0
2004-12-01,2140081.0
2005-01-01,2106572.0
2005-02-01,2135999.0
2005-03-01,2160832.0
2005-04-01,2188618.0
2005-05-01,2239644.0
2005-06-01,2305138.0
2005-07-01,2382497.0
2005-08-01,2366953.0
2005-09-01,2466953.0
2005-10-01,2547095.0
2005-11-01,2625062.0
2005-12-01,2717175.0
2006-01-01,2691370.0
2006-02-01,2738112.0
2006-03-01,2773439.0
2006-04-01,2823980.0
2006-05-01,2914101.0
2006-06-01,2999541.0
2006-07-01,3086331.0
2006-08-01,3058676.0
2006-09-01,3131212.0
2006-10-01,3205379.0
2006-11-01,3295873.0
2006-12-01,3436823.0
2007-01-01,3450536.0
2007-02-01,3496893.0
2007-03-01,3515362.0
2007-04-01,3550732.0
2007-05-01,3625661.0
2007-06-01,3706894.0
2007-07-01,3788866.0
2007-08-01,3887710.0
2007-09-01,3965856.0
2007-10-01,3999993.0
2007-11-01,4081768.0
2007-12-01,4161622.0
2008-01-01,4166583.0
2008-02-01,4195410.0
2008-03-01,4233841.0
2008-04-01,4268639.0
2008-05-01,4359513.0
2008-06-01,4442138.0
2008-07-01,4552670.0
2008-08-01,4677201.0
2008-09-01,4842261.0
2008-10-01,4923322.0
2008-11-01,5099503.0
2008-12-01,5343831.0
2009-01-01,4494191.0
2009-02-01,4604823.0
2009-03-01,4673403.0
2009-04-01,4681951.0
2009-05-01,4726877.0
2009-06-01,4781571.0
2009-07-01,4838423.0
2009-08-01,4919554.0
2009-09-01,5005176.0
2009-10-01,5034239.0
2009-11-01,5072016.0
2009-12-01,5138178.0
2010-01-01,5016841.0
2010-02-01,5005078.0
2010-03-01,4992911.0
2010-04-01,4972282.0
2010-05-01,4966960.0
2010-06-01,5019413.0
2010-07-01,5077490.0
2010-08-01,5124783.0
2010-09-01,5155646.0
2010-10-01,5165081.0
2010-11-01,5219553.0
2010-12-01,5372718.0
2011-01-01,5393377.0
2011-02-01,5368348.0
2011-03-01,5368461.0
2011-04-01,5381390.0
2011-05-01,5686763.0
2011-06-01,5711220.0
2011-07-01,5824168.0
2011-08-01,6030026.0
2011-09-01,6109214.0
2011-10-01,6219546.0
2011-11-01,6283212.0
2011-12-01,6424906.0
2012-01-01,6448173.0
2012-02-01,6459239.0
2012-03-01,6456736.0
2012-04-01,6459749.0
2012-05-01,6511371.0
2012-06-01,6596605.0
2012-07-01,6716259.0
2012-08-01,6883502.0
2012-09-01,6999507.0
2012-10-01,7221902.0
2012-11-01,7372924.0
2012-12-01,7570751.0
2013-01-01,7665105.0
2013-02-01,7679336.0
2013-03-01,7712239.0
2013-04-01,7793901.0
2013-05-01,7953666.0
2013-06-01,8129128.0
2013-07-01,8431846.0
2013-08-01,8657323.0
2013-09-01,8923756.0
2013-10-01,9269203.0
2013-11-01,9577404.0
2013-12-01,9879063.0
2014-01-01,10015167.0
2014-02-01,10122345.0
2014-03-01,8163211.0
2014-04-01,8630681.0
2014-05-01,8451913.0
2014-06-01,8323656.0
2014-07-01,8201570.0
2014-08-01,8092823.0
2014-09-01,8000356.0
2014-10-01,7829103.0
2014-11-01,7719370.0
2014-12-01,7628371.0
2015-01-01,8028125.0
2015-02-01,8005185.0
2015-03-01,7964566.0
2015-04-01,7974464.0
2015-05-01,7986936.0
