Tarih,TP_PBD_T26
2000-01-01,140.0
2000-02-01,235.0
2000-03-01,156.0
2000-04-01,159.0
2000-05-01,162.0
2000-06-01,532.0
2000-07-01,161.0
2000-08-01,153.0
2000-09-01,249.0
2000-10-01,179.0
2000-11-01,183.0
2000-12-01,179.0
2001-01-01,206.0
2001-02-01,171.0
2001-03-01,244.0
2001-04-01,164.0
2001-05-01,206.0
2001-06-01,100.0
2001-07-01,292.0
2001-08-01,192.0
2001-09-01,213.0
2001-10-01,381.0
2001-11-01,296.0
2001-12-01,304.0
2002-01-01,295.0
2002-02-01,348.0
2002-03-01,345.0
2002-04-01,491.0
2002-05-01,161.0
2002-06-01,501.0
2002-07-01,248.0
2002-08-01,269.0
2002-09-01,193.0
2002-10-01,219.0
2002-11-01,162.0
2002-12-01,196.0
2003-01-01,357.0
2003-02-01,329.0
2003-03-01,2191.0
2003-04-01,1473.0
2003-05-01,1453.0
2003-06-01,2089.0
2003-07-01,2123.0
2003-08-01,5063.0
2003-09-01,1761.0
2003-10-01,2266.0
2003-11-01,2082.0
2003-12-01,2843.0
2004-01-01,2222.0
2004-02-01,2155.0
2004-03-01,2916.0
2004-04-01,5552.0
2004-05-01,9975.0
2004-06-01,3561.0
2004-07-01,14088.0
2004-08-01,3019.0
2004-09-01,3265.0
2004-10-01,3591.0
2004-11-01,3217.0
2004-12-01,3910.0
2005-01-01,10493.0
2005-02-01,19140.0
2005-03-01,33387.0
2005-04-01,38934.0
2005-05-01,43874.0
2005-06-01,23755.0
2005-07-01,24807.0
2005-08-01,59661.0
2005-09-01,17364.0
2005-10-01,48983.0
2005-11-01,35725.0
2005-12-01,5108.0
2006-01-01,4124.0
2006-02-01,15357.0
2006-03-01,3559.0
2006-04-01,5353.0
2006-05-01,17920.0
2006-06-01,4668.0
2006-07-01,5747.0
2006-08-01,19222.0
2006-09-01,4980.0
2006-10-01,4564.0
2006-11-01,5341.0
2006-12-01,4693.0
2007-01-01,12038.0
