Tarih,TP_PBD_V22
2000-01-01,82444.0
2000-02-01,86322.0
2000-03-01,88599.0
2000-04-01,91955.0
2000-05-01,93918.0
2000-06-01,92820.0
2000-07-01,96014.0
2000-08-01,97696.0
2000-09-01,101507.0
2000-10-01,98564.0
2000-11-01,99210.0
2000-12-01,100023.0
2001-01-01,99612.0
2001-02-01,158493.0
2001-03-01,179393.0
2001-04-01,202571.0
2001-05-01,191080.0
2001-06-01,205697.0
2001-07-01,211665.0
2001-08-01,216237.0
2001-09-01,239479.0
2001-10-01,247120.0
2001-11-01,235884.0
2001-12-01,224550.0
2002-01-01,183077.0
2002-02-01,191128.0
2002-03-01,183150.0
2002-04-01,184399.0
2002-05-01,194985.0
2002-06-01,215222.0
2002-07-01,203006.0
2002-08-01,197440.0
2002-09-01,201457.0
2002-10-01,203799.0
2002-11-01,184156.0
2002-12-01,196623.0
2003-01-01,173430.0
2003-02-01,168429.0
2003-03-01,170853.0
2003-04-01,163571.0
2003-05-01,148014.0
2003-06-01,144491.0
2003-07-01,128129.0
2003-08-01,126339.0
2003-09-01,121830.0
2003-10-01,134554.0
2003-11-01,125189.0
2003-12-01,118622.0
2004-01-01,113893.0
2004-02-01,93621.0
2004-03-01,95347.0
2004-04-01,103112.0
2004-05-01,105752.0
2004-06-01,108755.0
2004-07-01,110305.0
2004-08-01,109688.0
2004-09-01,87548.0
2004-10-01,79884.0
2004-11-01,77138.0
2004-12-01,72382.0
2005-01-01,39992.0
2005-02-01,42270.0
2005-03-01,42279.0
2005-04-01,46683.0
2005-05-01,47401.0
2005-06-01,40851.0
2005-07-01,39837.0
2005-08-01,10235.0
2005-09-01,6769.0
2005-10-01,7436.0
2005-11-01,5333.0
2005-12-01,1838.0
2006-01-01,3543.0
2006-02-01,3392.0
2006-03-01,3199.0
2006-04-01,2567.0
2006-05-01,2472.0
2006-06-01,2698.0
2006-07-01,2267.0
2006-08-01,1644.0
2006-09-01,711.0
2006-10-01,1109.0
2006-11-01,1805.0
2006-12-01,1065.0
2007-01-01,1770.0
2007-02-01,1439.0
2007-03-01,856.0
2007-04-01,2783.0
2007-05-01,1230.0
2007-06-01,1015.0
2007-07-01,1695.0
2007-08-01,3018.0
2007-09-01,936.0
2007-10-01,1589.0
2007-11-01,2222.0
2007-12-01,2132.0
2008-01-01,1877.0
2008-02-01,28690.0
2008-03-01,2386.0
2008-04-01,1988.0
2008-05-01,51081.0
2008-06-01,192052.0
2008-07-01,71235.0
2008-08-01,4930.0
2008-09-01,249992.0
2008-10-01,64965.0
2008-11-01,150545.0
2008-12-01,247280.0
2009-01-01,329081.0
2009-02-01,633317.0
2009-03-01,817188.0
2009-04-01,1017275.0
2009-05-01,1054300.0
2009-06-01,709659.0
2009-07-01,897491.0
2009-08-01,971827.0
2009-09-01,807746.0
2009-10-01,820614.0
2009-11-01,898381.0
2009-12-01,881209.0
2010-01-01,1003145.0
2010-02-01,883613.0
2010-03-01,796368.0
2010-04-01,809356.0
2010-05-01,517424.0
2010-06-01,661772.0
2010-07-01,530846.0
2010-08-01,648987.0
2010-09-01,703452.0
2010-10-01,640364.0
2010-11-01,636441.0
2010-12-01,1076179.0
2011-01-01,1088903.0
2011-02-01,1172763.0
2011-03-01,1306307.0
2011-04-01,1730387.0
2011-05-01,1847475.0
2011-06-01,1824578.0
2011-07-01,2342343.0
2011-08-01,2622593.0
2011-09-01,2853096.0
2011-10-01,3443217.0
2011-11-01,4089439.0
2011-12-01,4731479.0
2012-01-01,5798067.0
2012-02-01,6246963.0
2012-03-01,5580607.0
2012-04-01,6839334.0
2012-05-01,7442694.0
2012-06-01,8336553.0
2012-07-01,7858679.0
2012-08-01,8247658.0
2012-09-01,7442255.0
2012-10-01,7217556.0
2012-11-01,6924583.0
2012-12-01,8352090.0
2013-01-01,6479053.0
2013-02-01,6394771.0
2013-03-01,7398818.0
2013-04-01,7974555.0
2013-05-01,8211421.0
2013-06-01,10042236.0
2013-07-01,10239976.0
2013-08-01,11031936.0
2013-09-01,13232389.0
2013-10-01,13497332.0
2013-11-01,13018189.0
2013-12-01,14149891.0
2014-01-01,15855726.0
2014-02-01,17622650.0
2014-03-01,18336929.0
2014-04-01,19062807.0
2014-05-01,18865274.0
2014-06-01,19294460.0
2014-07-01,19221186.0
2014-08-01,19943781.0
2014-09-01,20269046.0
2014-10-01,19040270.0
2014-11-01,19101134.0
2014-12-01,19521883.0
2015-01-01,18847735.0
2015-02-01,19326403.0
2015-03-01,19708715.0
2015-04-01,20768154.0
2015-05-01,21034161.0
2015-06-01,22324297.0
2015-07-01,23088873.0
2015-08-01,24913138.0
2015-09-01,24577735.0
2015-10-01,23554095.0
2015-11-01,23205322.0
2015-12-01,24030518.0
2016-01-01,23399772.0
2016-02-01,23064298.0
2016-03-01,26055458.0
2016-04-01,25280674.0
2016-05-01,28677614.0
2016-06-01,28170921.0
2016-07-01,27090567.0
2016-08-01,28095371.0
2016-09-01,29772983.0
2016-10-01,32556657.0
2016-11-01,33033578.0
2016-12-01,32600886.0
2017-01-01,34752043.0
2017-02-01,30846433.0
2017-03-01,30047774.0
2017-04-01,30008378.0
2017-05-01,31439018.0
2017-06-01,33936144.0
2017-07-01,37004860.0
2017-08-01,37950515.0
2017-09-01,40723969.0
2017-10-01,43631628.0
2017-11-01,43804951.0
2017-12-01,42024185.0
2018-01-01,42386932.0
2018-02-01,42884506.0
2018-03-01,44382996.0
2018-04-01,44722145.0
2018-05-01,48250240.0
2018-06-01,48653160.0
2018-07-01,55345299.0
2018-08-01,75741812.0
2018-09-01,73567849.0
2018-10-01,69205864.0
2018-11-01,67640296.0
2018-12-01,75560707.0
2019-01-01,75122154.0
2019-02-01,79785293.0
2019-03-01,80081722.0
2019-04-01,82054260.0
2019-05-01,80593246.0
2019-06-01,81615122.0
2019-07-01,79235522.0
2019-08-01,83429641.0
2019-09-01,83404172.0
2019-10-01,85759102.0
2019-11-01,86395661.0
2019-12-01,89645623.0
2020-01-01,87612314.0
2020-02-01,87292146.0
2020-03-01,92536105.0
2020-04-01,107666357.0
2020-05-01,110200639.0
2020-06-01,115936458.0
2020-07-01,114128251.0
2020-08-01,115294506.0
2020-09-01,116490616.0
2020-10-01,124601562.0
2020-11-01,119576985.0
2020-12-01,117693273.0
2021-01-01,119312597.0
2021-02-01,126841756.0
2021-03-01,143093270.0
2021-04-01,142694213.0
2021-05-01,144489568.0
2021-06-01,140382534.0
2021-07-01,135306383.0
2021-08-01,135217792.0
2021-09-01,145065712.0
2021-10-01,147131319.0
2021-11-01,176275814.0
2021-12-01,174206457.0
2022-01-01,163813977.0
2022-02-01,170219016.0
2022-03-01,183505697.0
2022-04-01,170730807.0
2022-05-01,183424792.0
2022-06-01,182649322.0
2022-07-01,185149054.0
2022-08-01,177116831.0
2022-09-01,161700219.0
2022-10-01,162337111.0
2022-11-01,157619700.0
2022-12-01,175955576.0
2023-01-01,193745484.0
2023-02-01,198992108.0
2023-03-01,210303586.0
2023-04-01,210538665.0
2023-05-01,211417008.0
2023-06-01,219941000.0
2023-07-01,221100617.0
2023-08-01,225913902.0
2023-09-01,238330642.0
2023-10-01,254398183.0
2023-11-01,279902222.0
2023-12-01,297091843.0
2024-01-01,309776460.0
2024-02-01,324493137.0
2024-03-01,331973349.0
2024-04-01,333756199.0
2024-05-01,341717483.0
2024-06-01,357677117.0
2024-07-01,373465243.0
2024-08-01,386411598.0
2024-09-01,387246541.0
2024-10-01,376399023.0
2024-11-01,360418753.0
2024-12-01,363092096.0
2025-01-01,350341620.0
2025-02-01,365513234.0
2025-03-01,386156760.0
2025-04-01,416687982.0
2025-05-01,417263629.0
2025-06-01,439554404.0
2025-07-01,441791880.0
2025-08-01,471747068.0
