Tarih,TP_FINHESTNKS14_ZP35
2000-01-01,
2000-04-01,
2000-07-01,
2000-10-01,
2001-01-01,
2001-04-01,
2001-07-01,
2001-10-01,
2002-01-01,
2002-04-01,
2002-07-01,
2002-10-01,
2003-01-01,
2003-04-01,
2003-07-01,
2003-10-01,
2004-01-01,
2004-04-01,
2004-07-01,
2004-10-01,
2005-01-01,
2005-04-01,
2005-07-01,
2005-10-01,
2006-01-01,
2006-04-01,
2006-07-01,
2006-10-01,
2007-01-01,
2007-04-01,
2007-07-01,
2007-10-01,
2008-01-01,
2008-04-01,
2008-07-01,
2008-10-01,
2009-01-01,
2009-04-01,
2009-07-01,
2009-10-01,
2010-01-01,
2010-04-01,
2010-07-01,
2010-10-01,54223151.66
2011-01-01,
2011-04-01,
2011-07-01,
2011-10-01,66399876.58
2012-01-01,
2012-04-01,
2012-07-01,
2012-10-01,83278080.18
2013-01-01,
2013-04-01,
2013-07-01,
2013-10-01,96037896.32
2014-01-01,
2014-04-01,
2014-07-01,
2014-10-01,92287397.48
2015-01-01,93205082.27
2015-04-01,95547645.85
2015-07-01,98527703.43
2015-10-01,100722678.71
2016-01-01,99704055.57
2016-04-01,102946770.38
2016-07-01,105836917.68
2016-10-01,104425448.43
2017-01-01,104369242.73
2017-04-01,107970582.67
2017-07-01,114083908.32
2017-10-01,117760921.64
2018-01-01,119685054.15
2018-04-01,124385043.56
2018-07-01,134561533.64
2018-10-01,140620407.04
2019-01-01,139097552.59
2019-04-01,146952974.28
2019-07-01,153868209.87
2019-10-01,158081499.39
2020-01-01,155800056.29
2020-04-01,152933547.18
2020-07-01,176862518.46
2020-10-01,193989883.56
2021-01-01,211338459.13
2021-04-01,228689204.34
2021-07-01,254575900.2
2021-10-01,273317890.15
2022-01-01,303554325.47
2022-04-01,374839189.2
2022-07-01,467479435.77
2022-10-01,633959583.41
2023-01-01,886804412.52
2023-04-01,1067750258.86
2023-07-01,1312938133.69
2023-10-01,1640428265.91
2024-01-01,2024233771.97
2024-04-01,2312083431.92
2024-07-01,2641287119.34
2024-10-01,3018437544.81
2025-01-01,3240983885.42
2025-04-01,3640611447.26
