Tarih,TP_FINHESTNKS124_ZP5
2000-01-01,
2000-04-01,
2000-07-01,
2000-10-01,
2001-01-01,
2001-04-01,
2001-07-01,
2001-10-01,
2002-01-01,
2002-04-01,
2002-07-01,
2002-10-01,
2003-01-01,
2003-04-01,
2003-07-01,
2003-10-01,
2004-01-01,
2004-04-01,
2004-07-01,
2004-10-01,
2005-01-01,
2005-04-01,
2005-07-01,
2005-10-01,
2006-01-01,
2006-04-01,
2006-07-01,
2006-10-01,
2007-01-01,
2007-04-01,
2007-07-01,
2007-10-01,
2008-01-01,
2008-04-01,
2008-07-01,
2008-10-01,
2009-01-01,
2009-04-01,
2009-07-01,
2009-10-01,
2010-01-01,
2010-04-01,
2010-07-01,
2010-10-01,903042.0
2011-01-01,
2011-04-01,
2011-07-01,
2011-10-01,1654092.0
2012-01-01,
2012-04-01,
2012-07-01,
2012-10-01,1834590.0
2013-01-01,
2013-04-01,
2013-07-01,
2013-10-01,7431886.0
2014-01-01,
2014-04-01,
2014-07-01,
2014-10-01,8704913.0
2015-01-01,10632031.0
2015-04-01,9999201.0
2015-07-01,16899170.0
2015-10-01,17808879.0
2016-01-01,18395169.0
2016-04-01,19365204.91
2016-07-01,20363703.91
2016-10-01,22413829.44
2017-01-01,24379916.9
2017-04-01,25107583.8
2017-07-01,25000073.01
2017-10-01,25822176.25
2018-01-01,27848669.74
2018-04-01,26505183.15
2018-07-01,22215745.23
2018-10-01,19750396.99
2019-01-01,16887693.21
2019-04-01,15891589.84
2019-07-01,18109952.35
2019-10-01,22690959.03
2020-01-01,7763180.06
2020-04-01,12404340.24
2020-07-01,14084995.75
2020-10-01,12342487.59
2021-01-01,12868701.65
2021-04-01,12249465.28
2021-07-01,15090984.01
2021-10-01,22895951.78
2022-01-01,27827800.64
2022-04-01,35392040.76
2022-07-01,59907142.81
2022-10-01,141098627.49
2023-01-01,215561349.27
2023-04-01,258632881.85
2023-07-01,337769179.7
2023-10-01,437934710.82
2024-01-01,474242801.33
2024-04-01,455074475.55
2024-07-01,556697135.14
2024-10-01,682855438.01
2025-01-01,1048567761.53
2025-04-01,1430164046.47
