Tarih,TP_KM_D03
2000-01-01,171782.0
2000-02-01,147555.0
2000-03-01,200422.0
2000-04-01,251434.0
2000-05-01,269344.0
2000-06-01,244857.0
2000-07-01,238902.0
2000-08-01,297214.0
2000-09-01,257453.0
2000-10-01,281218.0
2000-11-01,403429.0
2000-12-01,339674.0
2001-01-01,279603.0
2001-02-01,339418.0
2001-03-01,232724.0
2001-04-01,293709.0
2001-05-01,242498.0
2001-06-01,174130.0
2001-07-01,150960.0
2001-08-01,139760.0
2001-09-01,199822.0
2001-10-01,251916.0
2001-11-01,250349.0
2001-12-01,232131.0
2002-01-01,231402.0
2002-02-01,142778.0
2002-03-01,314304.0
2002-04-01,245098.0
2002-05-01,506553.0
2002-06-01,324003.0
2002-07-01,596335.0
2002-08-01,584852.0
2002-09-01,559426.0
2002-10-01,575524.0
2002-11-01,612588.0
2002-12-01,635838.0
2003-01-01,697192.0
2003-02-01,752984.0
2003-03-01,767904.0
2003-04-01,844315.0
2003-05-01,901116.0
2003-06-01,758686.0
2003-07-01,924596.0
2003-08-01,842221.0
2003-09-01,855227.0
2003-10-01,1021104.0
2003-11-01,1039413.0
2003-12-01,905670.0
2004-01-01,981711.0
2004-02-01,983151.0
2004-03-01,935483.0
2004-04-01,1327692.0
2004-05-01,1253186.0
2004-06-01,1129238.0
2004-07-01,1100459.0
2004-08-01,1224544.0
2004-09-01,1646715.0
2004-10-01,1138382.0
2004-11-01,1103359.0
2004-12-01,1121938.0
2005-01-01,1139011.0
2005-02-01,1062887.0
2005-03-01,1074524.0
2005-04-01,1158230.0
2005-05-01,1174495.0
2005-06-01,1246391.0
2005-07-01,1323693.0
2005-08-01,1419778.0
2005-09-01,1495172.0
2005-10-01,1534193.0
2005-11-01,1472057.0
2005-12-01,1627224.0
2006-01-01,1493920.0
2006-02-01,1474466.0
2006-03-01,1483515.0
2006-04-01,1454770.0
2006-05-01,1462450.0
2006-06-01,1440151.0
2006-07-01,1491122.0
2006-08-01,1619370.0
2006-09-01,1511465.0
2006-10-01,1497943.0
2006-11-01,1491293.0
2006-12-01,1502069.0
2007-01-01,1592589.0
2007-02-01,1725060.0
2007-03-01,1765534.0
2007-04-01,1766346.0
2007-05-01,1834282.0
2007-06-01,1837348.0
2007-07-01,1955000.0
2007-08-01,2212591.0
2007-09-01,1919141.0
2007-10-01,2118120.0
2007-11-01,2354006.0
2007-12-01,2446018.0
2008-01-01,2223379.0
2008-02-01,2299188.0
2008-03-01,2532940.0
2008-04-01,2340510.0
2008-05-01,2111377.0
2008-06-01,2149424.0
2008-07-01,2085809.0
2008-08-01,2139821.0
2008-09-01,2069640.0
2008-10-01,2079568.0
2008-11-01,2057190.0
2008-12-01,2178646.0
2009-01-01,2254973.0
2009-02-01,2143237.0
2009-03-01,2403047.0
2009-04-01,2380416.0
2009-05-01,2443520.0
2009-06-01,2379866.0
2009-07-01,2770998.0
2009-08-01,2943673.0
2009-09-01,2932425.0
2009-10-01,3099679.0
2009-11-01,3068269.0
2009-12-01,3110045.0
2010-01-01,3546769.0
2010-02-01,3582728.0
2010-03-01,3497459.0
2010-04-01,3646826.0
2010-05-01,3447532.0
2010-06-01,3553886.0
2010-07-01,3680217.0
2010-08-01,3589600.0
2010-09-01,3674817.0
2010-10-01,3890959.0
2010-11-01,3822642.0
2010-12-01,4115470.0
2011-01-01,4356880.0
2011-02-01,4187470.0
2011-03-01,4264717.0
2011-04-01,4019258.0
2011-05-01,3658637.0
2011-06-01,3607197.0
2011-07-01,4032620.0
2011-08-01,4038683.0
2011-09-01,4223763.0
2011-10-01,4259261.0
2011-11-01,4674058.0
2011-12-01,4862279.0
2012-01-01,4609892.0
2012-02-01,4833593.0
2012-03-01,5332633.0
2012-04-01,5030154.0
2012-05-01,5581598.0
2012-06-01,5862018.0
2012-07-01,5870645.0
2012-08-01,5898476.0
2012-09-01,5502467.0
2012-10-01,5432550.0
2012-11-01,5406292.0
