Tarih,TP_KM_D16
2019-01-01,485772.0
2019-02-01,446679.0
2019-03-01,444848.0
2019-04-01,443243.0
2019-05-01,409105.0
2019-06-01,390926.0
2019-07-01,387209.0
2019-08-01,204677.0
2019-09-01,335095.0
2019-10-01,261903.0
2019-11-01,237996.0
2019-12-01,228662.0
2020-01-01,227371.0
2020-02-01,163657.0
2020-03-01,123465.0
2020-04-01,65359.0
2020-05-01,79907.0
2020-06-01,313644.0
2020-07-01,670560.0
2020-08-01,613836.0
2020-09-01,576073.0
2020-10-01,533059.0
2020-11-01,625745.0
2020-12-01,1072637.0
2021-01-01,1124843.0
2021-02-01,1110053.0
2021-03-01,1048623.0
2021-04-01,1148851.0
2021-05-01,1140170.0
2021-06-01,811047.0
2021-07-01,690474.0
2021-08-01,658810.0
2021-09-01,808566.0
2021-10-01,903172.0
2021-11-01,883127.0
2021-12-01,1040878.0
2022-01-01,1001328.0
2022-02-01,962099.0
2022-03-01,720839.0
2022-04-01,680865.0
2022-05-01,643890.0
2022-06-01,1508500.0
2022-07-01,1139168.0
2022-08-01,1075974.0
2022-09-01,1056542.0
2022-10-01,1029643.0
2022-11-01,930917.0
2022-12-01,931855.0
2023-01-01,910854.0
2023-02-01,823758.0
2023-03-01,821885.0
2023-04-01,798684.0
2023-05-01,694055.0
2023-06-01,696814.0
2023-07-01,665542.0
2023-08-01,511269.0
2023-09-01,266651.0
2023-10-01,229426.0
2023-11-01,636933.0
2023-12-01,637318.0
2024-01-01,616851.0
2024-02-01,620787.0
2024-03-01,625220.0
2024-04-01,615872.0
2024-05-01,615798.0
2024-06-01,614974.0
2024-07-01,606962.0
2024-08-01,607415.0
2024-09-01,603862.0
2024-10-01,606771.0
2024-11-01,607406.0
2024-12-01,510968.0
2025-01-01,584667.0
2025-02-01,585493.0
2025-03-01,599901.0
2025-04-01,597504.0
2025-05-01,598293.0
2025-06-01,599897.0
2025-07-01,616824.0
2025-08-01,651431.0
