Tarih,TP_KM_D22
2000-01-01,300778.0
2000-02-01,312681.0
2000-03-01,215702.0
2000-04-01,222714.0
2000-05-01,230117.0
2000-06-01,271911.0
2000-07-01,265642.0
2000-08-01,264812.0
2000-09-01,274430.0
2000-10-01,272632.0
2000-11-01,279949.0
2000-12-01,303555.0
2001-01-01,297511.0
2001-02-01,303374.0
2001-03-01,326347.0
2001-04-01,350451.0
2001-05-01,338339.0
2001-06-01,243178.0
2001-07-01,266674.0
2001-08-01,286017.0
2001-09-01,315710.0
2001-10-01,335751.0
2001-11-01,286846.0
2001-12-01,280813.0
2002-01-01,234905.0
2002-02-01,244610.0
2002-03-01,234942.0
2002-04-01,243796.0
2002-05-01,271810.0
2002-06-01,431933.0
2002-07-01,472490.0
2002-08-01,450411.0
2002-09-01,459700.0
2002-10-01,480498.0
2002-11-01,699686.0
2002-12-01,461191.0
2003-01-01,453970.0
2003-02-01,442247.0
2003-03-01,468778.0
2003-04-01,437592.0
2003-05-01,407148.0
2003-06-01,415901.0
2003-07-01,393694.0
2003-08-01,393061.0
2003-09-01,401977.0
2003-10-01,444824.0
2003-11-01,454107.0
2003-12-01,437600.0
2004-01-01,396795.0
2004-02-01,409391.0
2004-03-01,435190.0
2004-04-01,416947.0
2004-05-01,464149.0
2004-06-01,520183.0
2004-07-01,496577.0
2004-08-01,510452.0
2004-09-01,507265.0
2004-10-01,460478.0
2004-11-01,422353.0
2004-12-01,315324.0
2005-01-01,353629.0
2005-02-01,346875.0
2005-03-01,315898.0
2005-04-01,296973.0
2005-05-01,309256.0
2005-06-01,269315.0
2005-07-01,257110.0
2005-08-01,277324.0
2005-09-01,277583.0
2005-10-01,302767.0
2005-11-01,283540.0
2005-12-01,232597.0
2006-01-01,205279.0
2006-02-01,218482.0
2006-03-01,210985.0
2006-04-01,198694.0
2006-05-01,217527.0
2006-06-01,243746.0
2006-07-01,261557.0
2006-08-01,220163.0
2006-09-01,188514.0
2006-10-01,192481.0
2006-11-01,221161.0
2006-12-01,69887.0
2007-01-01,63596.0
2007-02-01,67128.0
2007-03-01,71298.0
2007-04-01,68817.0
2007-05-01,37715.0
2007-06-01,45681.0
2007-07-01,48440.0
2007-08-01,61282.0
2007-09-01,60840.0
2007-10-01,58932.0
2007-11-01,64152.0
2007-12-01,49880.0
2008-01-01,36790.0
2008-02-01,40305.0
2008-03-01,98896.0
2008-04-01,64047.0
2008-05-01,51017.0
2008-06-01,88336.0
2008-07-01,54970.0
2008-08-01,48169.0
2008-09-01,58047.0
2008-10-01,62073.0
2008-11-01,73586.0
2008-12-01,98421.0
2009-01-01,234439.0
2009-02-01,219703.0
2009-03-01,226652.0
2009-04-01,267180.0
2009-05-01,171410.0
2009-06-01,173516.0
2009-07-01,166193.0
2009-08-01,181175.0
2009-09-01,197450.0
2009-10-01,189918.0
2009-11-01,215182.0
2009-12-01,180871.0
2010-01-01,249328.0
2010-02-01,274301.0
2010-03-01,276971.0
2010-04-01,270865.0
2010-05-01,298424.0
2010-06-01,281445.0
2010-07-01,263713.0
2010-08-01,305598.0
2010-09-01,303999.0
2010-10-01,317017.0
2010-11-01,275609.0
2010-12-01,277624.0
2011-01-01,404624.0
2011-02-01,334493.0
2011-03-01,262405.0
2011-04-01,264420.0
2011-05-01,297006.0
2011-06-01,301893.0
2011-07-01,290796.0
2011-08-01,404863.0
2011-09-01,375666.0
2011-10-01,402711.0
2011-11-01,402608.0
2011-12-01,404660.0
2012-01-01,397335.0
2012-02-01,414369.0
2012-03-01,427426.0
2012-04-01,466068.0
2012-05-01,410296.0
2012-06-01,436828.0
2012-07-01,455828.0
2012-08-01,520462.0
2012-09-01,542026.0
2012-10-01,516103.0
2012-11-01,652768.0
2012-12-01,522023.0
2013-01-01,529898.0
2013-02-01,538776.0
2013-03-01,581077.0
2013-04-01,412967.0
2013-05-01,408703.0
2013-06-01,427421.0
2013-07-01,505276.0
2013-08-01,543496.0
2013-09-01,688593.0
2013-10-01,528036.0
2013-11-01,464912.0
2013-12-01,450772.0
2014-01-01,497970.0
2014-02-01,495880.0
2014-03-01,598607.0
2014-04-01,496071.0
2014-05-01,470404.0
2014-06-01,502717.0
2014-07-01,508554.0
2014-08-01,470709.0
2014-09-01,457207.0
2014-10-01,327500.0
2014-11-01,357033.0
2014-12-01,348953.0
2015-01-01,366850.0
2015-02-01,338372.0
